class,tf,symbol,ts,action,field,was,now
us_stocks,4h,SJM,2019-12-02 15:00:00,clamp_wick,Low,0.0,84.9129
us_stocks,4h,SJM,2020-01-10 15:00:00,clamp_wick,Low,0.0,84.15503
us_stocks,4h,SLB,2019-12-06 15:00:00,clamp_wick,Low,0.0,31.65362
us_stocks,4h,SLB,2019-12-19 15:00:00,clamp_wick,Low,0.0,34.025711
us_stocks,4h,SLG,2019-12-10 15:00:00,clamp_wick,Low,0.0,62.45399
us_stocks,4h,SPG,2019-12-10 15:00:00,clamp_wick,Low,0.0,104.39689
us_stocks,4h,STI,2026-06-04 13:30:00,clamp_wick,Low,5.04,20.02
us_stocks,4h,STJ,2025-01-23 08:00:00,clamp_wick,Low,206.86047,895.58984
us_stocks,4h,SUN,2019-12-10 15:00:00,clamp_wick,Low,0.0,17.93507
us_stocks,4h,SWK,2020-01-17 15:00:00,clamp_wick,Low,0.0,140.5056
us_stocks,4h,SWK,2020-02-11 15:00:00,clamp_wick,Low,0.0,135.10249
us_stocks,4h,SYF,2019-12-10 15:00:00,clamp_wick,Low,0.0,31.83153
us_stocks,4h,SYK,2020-01-15 15:00:00,clamp_wick,Low,0.0,192.94641
us_stocks,4h,SYK,2020-02-03 15:00:00,clamp_wick,Low,0.0,197.5286
us_stocks,4h,T,2020-01-22 15:00:00,clamp_wick,Low,0.0,20.026014
us_stocks,4h,TDC,2019-12-10 15:00:00,clamp_wick,Low,0.0,25.8
us_stocks,4h,TDC,2019-12-26 15:00:00,clamp_wick,Low,0.0,26.62
us_stocks,4h,TDY,2019-12-10 15:00:00,clamp_wick,Low,0.0,344.78
us_stocks,4h,TDY,2020-01-14 15:00:00,clamp_wick,Low,0.0,370.78
us_stocks,4h,TDY,2020-01-17 15:00:00,clamp_wick,Low,0.0,376.56
us_stocks,4h,TEL,2020-01-15 15:00:00,clamp_wick,Low,0.0,88.98163
us_stocks,4h,TFX,2020-01-22 15:00:00,clamp_wick,Low,0.0,370.67535
us_stocks,4h,TGT,2019-12-10 15:00:00,clamp_wick,Low,0.0,104.55746
us_stocks,4h,TGT,2019-12-19 15:00:00,clamp_wick,Low,0.0,107.001991
us_stocks,4h,TGT,2020-01-14 15:00:00,clamp_wick,Low,0.0,104.0669
us_stocks,4h,TGT,2020-01-16 15:00:00,clamp_wick,Low,0.0,96.6086
us_stocks,4h,THC,2020-01-17 15:00:00,clamp_wick,Low,0.0,37.13
us_stocks,4h,TMO,2019-12-16 15:00:00,clamp_wick,Low,0.0,315.91819
us_stocks,4h,TMO,2020-01-14 15:00:00,clamp_wick,Low,0.0,326.8746
us_stocks,4h,TMO,2020-01-29 15:00:00,clamp_wick,Low,0.0,328.19133
us_stocks,4h,TPR,2019-12-10 15:00:00,clamp_wick,Low,0.0,22.11834
us_stocks,4h,TXT,2020-01-15 15:00:00,clamp_wick,Low,0.0,44.90397
us_stocks,4h,TXT,2020-01-17 15:00:00,clamp_wick,Low,0.0,45.73231
us_stocks,4h,TXT,2020-01-30 15:00:00,clamp_wick,Low,0.0,45.83151
us_stocks,4h,TYL,2019-12-10 15:00:00,clamp_wick,Low,0.0,280.87
us_stocks,4h,UA,2020-01-16 15:00:00,clamp_wick,Low,0.0,19.024
us_stocks,4h,UAA,2020-01-27 15:00:00,clamp_wick,Low,0.0,20.64
us_stocks,4h,UNM,2019-12-16 15:00:00,clamp_wick,Low,0.0,23.82433
us_stocks,4h,UNP,2019-12-10 15:00:00,clamp_wick,Low,0.0,148.98341
us_stocks,4h,UNP,2020-01-14 15:00:00,clamp_wick,Low,0.0,156.72607
us_stocks,4h,UPS,2020-01-15 15:00:00,clamp_wick,Low,0.0,88.94731
us_stocks,4h,VEEV,2019-12-16 15:00:00,clamp_wick,Low,0.0,147.020004
us_stocks,4h,VFC,2019-12-06 15:00:00,clamp_wick,Low,0.0,73.38899
us_stocks,4h,VICI,2020-01-03 15:00:00,clamp_wick,Low,0.0,17.81511
us_stocks,4h,VICI,2020-01-14 15:00:00,clamp_wick,Low,0.0,17.93505
us_stocks,4h,VMC,2019-12-02 15:00:00,clamp_wick,Low,0.0,134.053254
us_stocks,4h,VMC,2019-12-16 15:00:00,clamp_wick,Low,0.0,134.71576
us_stocks,4h,VTR,2020-01-16 15:00:00,clamp_wick,Low,0.0,46.090918
us_stocks,4h,WAT,2020-01-16 15:00:00,clamp_wick,Low,0.0,236.95
us_stocks,4h,WELL,2020-01-16 15:00:00,clamp_wick,Low,0.0,71.67611
us_stocks,4h,WFC,2020-01-17 15:00:00,clamp_wick,Low,0.0,41.35411
us_stocks,4h,WHR,2019-12-06 15:00:00,clamp_wick,Low,0.0,110.21005
us_stocks,4h,WHR,2019-12-10 15:00:00,clamp_wick,Low,0.0,107.85054
us_stocks,4h,WHR,2020-01-15 15:00:00,clamp_wick,Low,0.0,114.93653
us_stocks,4h,WHR,2020-01-16 15:00:00,clamp_wick,Low,0.0,114.7424
us_stocks,4h,WHR,2020-01-17 15:00:00,clamp_wick,Low,0.0,113.94346
us_stocks,4h,WHR,2020-02-12 15:00:00,clamp_wick,Low,0.0,113.5141
us_stocks,4h,WM,2020-01-10 15:00:00,clamp_wick,Low,0.0,104.55596
us_stocks,4h,WRB,2019-12-20 15:00:00,clamp_wick,Low,0.0,40.15036
us_stocks,4h,WRB,2020-01-16 15:00:00,clamp_wick,Low,0.0,40.51743
us_stocks,4h,WRB,2020-01-30 15:00:00,clamp_wick,Low,0.0,43.17431
us_stocks,4h,WSM,2019-12-10 15:00:00,clamp_wick,Low,0.0,55.26386
us_stocks,4h,WST,2019-12-02 15:00:00,clamp_wick,Low,0.0,146.2315
us_stocks,4h,WST,2019-12-16 15:00:00,clamp_wick,Low,0.0,144.64011
us_stocks,4h,WST,2020-01-16 15:00:00,clamp_wick,Low,0.0,154.84665
us_stocks,4h,WU,2019-12-10 15:00:00,clamp_wick,Low,0.0,16.89469
us_stocks,4h,WU,2020-01-17 15:00:00,clamp_wick,Low,0.0,17.57729
us_stocks,4h,XOM,2020-01-13 15:00:00,clamp_wick,Low,0.0,51.93358
us_stocks,4h,XOM,2020-01-15 15:00:00,clamp_wick,Low,0.0,51.39734
us_stocks,4h,XRX,2019-12-19 15:00:00,clamp_wick,Low,0.0,25.31108
us_stocks,4h,XRX,2020-01-13 15:00:00,clamp_wick,Low,0.0,25.37749
us_stocks,4h,XRX,2020-01-14 15:00:00,clamp_wick,Low,0.0,25.23302
us_stocks,4h,XRX,2020-01-16 15:00:00,clamp_wick,Low,0.0,25.51851
us_stocks,4h,XRX,2020-01-17 15:00:00,clamp_wick,Low,0.0,25.55635
us_stocks,4h,XYL,2020-01-14 15:00:00,clamp_wick,Low,0.0,75.24394
us_stocks,4h,ZTS,2020-01-17 15:00:00,clamp_wick,Low,0.0,131.42272
us_stocks,1d,VZ,2026-01-08 00:00:00,clamp_wick,Low,10.10078,38.27813
cme_futures,1d,CL.v.0,2020-04-21 00:00:00,clamp_wick,Low,4.36468941590491,9.414299324767205
