ir_net,ir_hit_rate,ir_gross,headroom,t_stat,loo_retention,loo_dropped,n_assets,n_ir,years,gate_ir,gate_breadth,gate_headroom,gate_t,gates_passed,gate_loo,class,timeframe,rule,scenario,ir_train,total_pnl_dollars,avg_cagr,avg_sharpe,avg_max_drawdown,avg_exposure,turnover_per_year,n_trades,is_baseline,generic_fallback,rankable
-0.907117753145417,0.05,-0.6448645317756426,0.0,-1.5037353794184356,,UNH,20,20,2.747992242756103,False,False,False,False,0,False,us_stocks,15m,WMA_1000,pessimistic,-0.6370690031287427,-43028.584236096896,-0.11797914287427588,-0.34913091610985447,-0.7888992876803258,0.97776029118155,215.66159296963843,14826,False,False,True
-0.9100877074794724,0.05,-0.5372410277248443,0.0,-1.508658693279167,,TSLA,20,20,2.747992242756103,False,False,False,False,0,False,us_stocks,15m,TEMA_1000,pessimistic,-0.6743722132598171,-59482.41513766513,-0.12485142204127823,-0.40519470975502114,-0.7693453104238082,0.9332808735446498,306.1271892340439,21041,False,False,True
-0.9123963155161408,0.0,-0.48142948501209853,0.0,-1.5124856888041804,,UNH,20,20,2.747992242756103,False,False,False,False,0,False,us_stocks,15m,MA_200,pessimistic,-0.8491371988861861,-86699.49539590455,-0.16211437868334264,-0.5565748332706508,-0.8081035438522843,0.9955698678129414,387.3931561656693,26624,False,False,True
-0.9123963155161408,0.0,-0.48142948501209853,0.0,-1.5124856888041804,,UNH,20,20,2.747992242756103,False,False,False,False,0,False,us_stocks,15m,SMA_200,pessimistic,-0.8491371988861861,-86699.49539590455,-0.16211437868334264,-0.5565748332706508,-0.8081035438522843,0.9955698678129414,387.3931561656693,26624,False,False,True
-0.917741993826429,0.0,-0.8403001916747265,0.0,-1.521347256747589,,PEP,20,20,2.747992242756103,False,False,False,False,0,False,us_stocks,15m,CDLSTALLEDPATTERN,pessimistic,-0.6787579949201279,-28776.115491392233,-0.02349192966699883,-0.5604247696459118,-0.20091933531740575,0.0232826910791216,50.2327136436197,6902,False,False,True
-0.9199608462202835,0.0,-0.8354272348261038,0.0,-1.5250254637221266,,UNH,20,20,2.747992242756103,False,False,False,False,0,False,us_stocks,15m,CDLMORNINGSTAR,pessimistic,-0.7138468386319051,-23967.593374003085,-0.019330692999463255,-0.38241720292871445,-0.190115309485614,0.025361179667889373,54.62859815978995,7506,False,False,True
-0.9262407671625603,0.0,-0.8564292730334211,0.0,-1.535435732144399,,UNH,20,20,2.747992242756103,False,False,False,False,0,False,us_stocks,15m,CDL3LINESTRIKE,pessimistic,-0.6698343952620787,-27155.524082415657,-0.022605970362470855,-0.41707199293293395,-0.20785302442971224,0.018963262198047125,41.22250284721762,5654,False,False,True
-0.9318853961948038,0.0,-0.7305767982632106,0.0,-1.5447928727692462,,PEP,20,20,2.747992242756103,False,False,False,False,0,False,us_stocks,15m,CDLXSIDEGAP3METHODS,pessimistic,-0.7878973442600341,-56769.14411079189,-0.05093978865178682,-0.632953756740443,-0.35779767334308665,0.061201151246003116,133.11437955945718,17966,False,False,True
-0.9353788002393617,0.0,-0.8566687647902643,0.0,-1.5505839128389503,,PEP,20,20,2.747992242756103,False,False,False,False,0,False,us_stocks,15m,CDLEVENINGSTAR,pessimistic,-0.7103808552363148,-42442.33494428007,-0.034612185045198314,-0.6785889077301522,-0.25101695901819593,0.0254600915811808,54.6358626669727,7507,False,False,True
-0.9462782301956603,0.0,-0.6221190191189334,0.0,-1.5686519733348976,,TSLA,20,20,2.747992242756103,False,False,False,False,0,False,us_stocks,15m,DEMA_1000,pessimistic,-0.6442961363371267,-61706.191793443286,-0.1386334576877774,-0.41280133890654014,-0.7780918825312473,0.9555205823631001,272.0368455487781,18699,False,False,True
-0.9512395343879587,0.0,-0.8304347008788902,0.0,-1.57687636164187,,UNH,20,20,2.747992242756103,False,False,False,False,0,False,us_stocks,15m,CDLSEPARATINGLINES,pessimistic,-0.7547723096590847,-40047.289921835,-0.03557780985614303,-0.7502081524495485,-0.290626357419587,0.035100405384388064,75.91680405885229,10354,False,False,True
-0.9708285264611968,0.05,-0.6223577076441107,0.0,-1.609349169417415,,UNH,20,20,2.747992242756103,False,False,False,False,0,False,us_stocks,15m,SUM,pessimistic,-0.8776971979249215,-131166.36725672457,-0.18066134091438119,-0.5887971886433185,-0.8290386972178236,0.9989314254021163,305.5299993332365,21000,False,True,True
-0.9829765556494541,0.0,-0.8205563547804899,0.0,-1.629487041504306,,UNH,20,20,2.747992242756103,False,False,False,False,0,False,us_stocks,15m,CDLINVERTEDHAMMER,pessimistic,-0.7738214038809474,-40180.14263091605,-0.03490351544196741,-0.5618415097063414,-0.30338786798229006,0.04908639789391282,102.8963200231406,14138,False,False,True
-1.01363684379347,0.0,-0.8410034090497807,0.0,-1.6803128134236096,,PEP,20,20,2.747992242756103,False,False,False,False,0,False,us_stocks,15m,CDLSHOOTINGSTAR,pessimistic,-0.7657678875162635,-67333.84188883168,-0.05950148709702373,-0.9748300957983476,-0.37905028072736763,0.05636989949740571,118.04176174657059,16219,False,False,True
-1.016192223596108,0.0,-0.5218207346475461,0.0,-1.6845488842134868,,META,20,20,2.747992242756103,False,False,False,False,0,False,us_stocks,15m,EMA_200,pessimistic,-0.9309992707713297,79429.86505986375,-0.1804776582731213,-0.6789827567740445,-0.825809353232219,0.9955698678129414,446.9707583514598,30717,False,False,True
-1.0314390482414146,0.05,-0.24535566507239226,0.0,-1.7098236509826705,,UNH,20,20,2.747992242756103,False,False,False,False,0,False,us_stocks,15m,MAXINDEX,pessimistic,-0.8226134572385536,486043.1366437145,0.08946426920381179,0.32237058678490416,-0.486750713170266,0.8482859975126444,230.58858036196193,31683,False,True,True
