engine,convention,ticker,rule,n_bars,final_equity,total_return,n_trades,ref_equity,ref_trades,rel_error,trade_diff
manifoldbt_batch,at_close,MSFT,SMA_CROSS,2848,26134.359878495656,1.6134359878495657,60,26134.359878495656,60,0.0,0
manifoldbt_batch,at_close,MSFT,RSI_TREND,2848,21361.25731426397,1.1361257314263975,325,21361.25731426397,325,0.0,0
manifoldbt_batch,at_close,MSFT,MACD_CROSS,2848,14331.185125793256,0.4331185125793255,239,14331.185125793256,239,0.0,0
manifoldbt_batch,at_close,MSFT,CCI_ZERO,2848,21604.228612426068,1.1604228612426066,321,21604.228612426068,321,0.0,0
manifoldbt_batch,at_close,MSFT,BBANDS_DIP,2848,26172.597836269862,1.6172597836269866,136,26172.597836269862,136,0.0,0
manifoldbt_batch,at_close,AMZN,SMA_CROSS,2848,37750.09896354684,2.7750098963546845,58,37750.09896354684,58,0.0,0
manifoldbt_batch,at_close,AMZN,RSI_TREND,2848,36012.111849126035,2.601211184912604,334,36012.111849126035,334,0.0,0
manifoldbt_batch,at_close,AMZN,MACD_CROSS,2848,19198.583526912404,0.9198583526912404,238,19198.583526912404,238,0.0,0
manifoldbt_batch,at_close,AMZN,CCI_ZERO,2848,48885.03738696739,3.8885037386967394,278,48885.03738696739,278,0.0,0
manifoldbt_batch,at_close,AMZN,BBANDS_DIP,2848,11152.281413806271,0.1152281413806273,132,11152.281413806271,132,0.0,0
manifoldbt_batch,at_close,NVDA,SMA_CROSS,2848,555070.0941486816,54.507009414868165,62,555070.0941486816,62,0.0,0
manifoldbt_batch,at_close,NVDA,RSI_TREND,2848,189770.83969656285,17.977083969656285,322,189770.83969656285,322,0.0,0
manifoldbt_batch,at_close,NVDA,MACD_CROSS,2848,112134.7812445202,10.213478124452022,236,112134.7812445202,236,0.0,0
manifoldbt_batch,at_close,NVDA,CCI_ZERO,2848,408073.6315092752,39.80736315092752,266,408073.6315092752,266,0.0,0
manifoldbt_batch,at_close,NVDA,BBANDS_DIP,2848,21916.61349053082,1.1916613490530823,136,21916.61349053082,136,0.0,0
manifoldbt_batch,at_close,GOOGL,SMA_CROSS,2848,53795.61259748357,4.379561259748357,60,53795.61259748357,60,0.0,0
manifoldbt_batch,at_close,GOOGL,RSI_TREND,2848,46958.71815192669,3.695871815192669,292,46958.71815192669,292,0.0,0
manifoldbt_batch,at_close,GOOGL,MACD_CROSS,2848,31483.87578443679,2.1483875784436792,240,31483.87578443679,240,0.0,0
manifoldbt_batch,at_close,GOOGL,CCI_ZERO,2848,52795.22894614628,4.279522894614628,284,52795.22894614628,284,0.0,0
manifoldbt_batch,at_close,GOOGL,BBANDS_DIP,2848,18906.114022458736,0.8906114022458735,132,18906.114022458736,132,0.0,0
manifoldbt_batch,at_close,META,SMA_CROSS,2848,81677.6783797298,7.16776783797298,55,81677.6783797298,55,0.0,0
manifoldbt_batch,at_close,META,RSI_TREND,2848,15802.648255509752,0.5802648255509752,332,15802.648255509752,332,0.0,0
manifoldbt_batch,at_close,META,MACD_CROSS,2848,10804.143933936271,0.0804143933936272,234,10804.143933936271,234,0.0,0
manifoldbt_batch,at_close,META,CCI_ZERO,2848,18603.27846807588,0.8603278468075881,300,18603.27846807588,300,0.0,0
manifoldbt_batch,at_close,META,BBANDS_DIP,2848,15259.363329122967,0.5259363329122968,148,15259.363329122967,148,0.0,0
manifoldbt_batch,at_close,TSLA,SMA_CROSS,2848,48963.23524512081,3.8963235245120815,68,48963.23524512081,68,0.0,0
manifoldbt_batch,at_close,TSLA,RSI_TREND,2848,117186.98402331764,10.718698402331764,302,117186.98402331764,302,0.0,0
manifoldbt_batch,at_close,TSLA,MACD_CROSS,2848,472186.2539364675,46.218625393646754,218,472186.2539364675,218,0.0,0
manifoldbt_batch,at_close,TSLA,CCI_ZERO,2848,195735.81439566377,18.57358143956637,272,195735.81439566377,272,0.0,0
manifoldbt_batch,at_close,TSLA,BBANDS_DIP,2848,13664.452079396506,0.3664452079396505,158,13664.452079396506,158,0.0,0
manifoldbt_batch,at_close,JPM,SMA_CROSS,2848,44703.50036614612,3.4703500366146125,55,44703.50036614612,55,0.0,0
manifoldbt_batch,at_close,JPM,RSI_TREND,2848,33360.924617969984,2.3360924617969983,327,33360.924617969984,327,0.0,0
manifoldbt_batch,at_close,JPM,MACD_CROSS,2848,37009.4455488311,2.70094455488311,221,37009.4455488311,221,0.0,0
manifoldbt_batch,at_close,JPM,CCI_ZERO,2848,22148.72595039226,1.214872595039226,315,22148.72595039226,315,0.0,0
manifoldbt_batch,at_close,JPM,BBANDS_DIP,2848,15320.267560651982,0.5320267560651983,150,15320.267560651982,150,0.0,0
manifoldbt_batch,at_close,JNJ,SMA_CROSS,2848,17011.296406089896,0.7011296406089895,71,17011.296406089896,71,0.0,0
manifoldbt_batch,at_close,JNJ,RSI_TREND,2848,22765.872584087305,1.2765872584087306,301,22765.872584087305,301,0.0,0
manifoldbt_batch,at_close,JNJ,MACD_CROSS,2848,22552.620728535687,1.2552620728535686,217,22552.620728535687,217,0.0,0
manifoldbt_batch,at_close,JNJ,CCI_ZERO,2848,16536.77021268414,0.653677021268414,299,16536.77021268414,299,0.0,0
manifoldbt_batch,at_close,JNJ,BBANDS_DIP,2848,12276.830580397194,0.2276830580397193,166,12276.830580397194,166,0.0,0
manifoldbt_batch,at_close,XOM,SMA_CROSS,2848,14662.448810059148,0.4662448810059147,64,14662.448810059148,64,0.0,0
manifoldbt_batch,at_close,XOM,RSI_TREND,2848,18519.321601981526,0.8519321601981527,307,18519.321601981526,307,0.0,0
manifoldbt_batch,at_close,XOM,MACD_CROSS,2848,19098.073073084157,0.9098073073084154,219,19098.073073084157,219,0.0,0
manifoldbt_batch,at_close,XOM,CCI_ZERO,2848,19618.24634671391,0.961824634671391,323,19618.24634671391,323,0.0,0
manifoldbt_batch,at_close,XOM,BBANDS_DIP,2848,10204.605492801518,0.0204605492801517,146,10204.605492801518,146,0.0,0
manifoldbt_batch,at_close,UNH,SMA_CROSS,2848,13112.042188888903,0.3112042188888904,63,13112.042188888903,63,0.0,0
manifoldbt_batch,at_close,UNH,RSI_TREND,2848,12079.2363972164,0.2079236397216399,335,12079.2363972164,335,0.0,0
manifoldbt_batch,at_close,UNH,MACD_CROSS,2848,12719.424434303231,0.2719424434303232,230,12719.424434303231,230,0.0,0
manifoldbt_batch,at_close,UNH,CCI_ZERO,2848,12525.461136905322,0.2525461136905322,312,12525.461136905322,312,0.0,0
manifoldbt_batch,at_close,UNH,BBANDS_DIP,2848,15777.99238512421,0.5777992385124209,168,15777.99238512421,168,0.0,0
manifoldbt_batch,at_close,V,SMA_CROSS,2848,25938.793975221462,1.5938793975221466,59,25938.793975221462,59,0.0,0
manifoldbt_batch,at_close,V,RSI_TREND,2848,14469.349515430804,0.4469349515430805,323,14469.349515430804,323,0.0,0
manifoldbt_batch,at_close,V,MACD_CROSS,2848,12487.759029263058,0.2487759029263057,242,12487.759029263058,242,0.0,0
manifoldbt_batch,at_close,V,CCI_ZERO,2848,17005.495398942236,0.7005495398942236,301,17005.495398942236,301,0.0,0
manifoldbt_batch,at_close,V,BBANDS_DIP,2848,20828.95063279064,1.0828950632790644,128,20828.95063279064,128,0.0,0
manifoldbt_batch,at_close,PG,SMA_CROSS,2848,14625.771094530472,0.4625771094530471,67,14625.771094530472,67,0.0,0
manifoldbt_batch,at_close,PG,RSI_TREND,2848,12728.308616619017,0.2728308616619017,331,12728.308616619017,331,0.0,0
manifoldbt_batch,at_close,PG,MACD_CROSS,2848,12120.058478808987,0.2120058478808988,248,12120.058478808987,248,0.0,0
manifoldbt_batch,at_close,PG,CCI_ZERO,2848,11206.461670030922,0.120646167003092,311,11206.461670030922,311,0.0,0
manifoldbt_batch,at_close,PG,BBANDS_DIP,2848,10607.13800128948,0.0607138001289477,154,10607.13800128948,154,0.0,0
manifoldbt_batch,at_close,HD,SMA_CROSS,2848,19407.91592081439,0.9407915920814388,61,19407.91592081439,61,0.0,0
manifoldbt_batch,at_close,HD,RSI_TREND,2848,24750.399962523672,1.475039996252367,329,24750.399962523672,329,0.0,0
manifoldbt_batch,at_close,HD,MACD_CROSS,2848,37601.02223296352,2.7601022232963515,220,37601.02223296352,220,0.0,0
manifoldbt_batch,at_close,HD,CCI_ZERO,2848,32070.043672094314,2.2070043672094317,267,32070.043672094314,267,0.0,0
manifoldbt_batch,at_close,HD,BBANDS_DIP,2848,13124.220335502316,0.3124220335502317,142,13124.220335502316,142,0.0,0
manifoldbt_batch,at_close,MA,SMA_CROSS,2848,26459.008396396737,1.645900839639674,59,26459.008396396737,59,0.0,0
manifoldbt_batch,at_close,MA,RSI_TREND,2848,15663.11398707557,0.566311398707557,345,15663.11398707557,345,0.0,0
manifoldbt_batch,at_close,MA,MACD_CROSS,2848,14213.68058818796,0.421368058818796,261,14213.68058818796,261,0.0,0
manifoldbt_batch,at_close,MA,CCI_ZERO,2848,23712.21669323291,1.3712216693232908,291,23712.21669323291,291,0.0,0
manifoldbt_batch,at_close,MA,BBANDS_DIP,2848,15856.150599840308,0.5856150599840309,140,15856.150599840308,140,0.0,0
manifoldbt_batch,at_close,CVX,SMA_CROSS,2848,10011.294750986348,0.0011294750986348,66,10011.294750986348,66,0.0,0
manifoldbt_batch,at_close,CVX,RSI_TREND,2848,13934.0593403166,0.39340593403166,337,13934.0593403166,337,0.0,0
manifoldbt_batch,at_close,CVX,MACD_CROSS,2848,19920.166254110867,0.9920166254110868,233,19920.166254110867,233,0.0,0
manifoldbt_batch,at_close,CVX,CCI_ZERO,2848,18064.810967747497,0.8064810967747498,331,18064.810967747497,331,0.0,0
manifoldbt_batch,at_close,CVX,BBANDS_DIP,2848,10930.775498750403,0.0930775498750402,150,10930.775498750403,150,0.0,0
manifoldbt_batch,at_close,ABBV,SMA_CROSS,2848,15526.27195436705,0.552627195436705,71,15526.27195436705,71,0.0,0
manifoldbt_batch,at_close,ABBV,RSI_TREND,2848,31907.69393104472,2.190769393104472,293,31907.69393104472,293,0.0,0
manifoldbt_batch,at_close,ABBV,MACD_CROSS,2848,17730.10025595357,0.7730100255953569,236,17730.10025595357,236,0.0,0
manifoldbt_batch,at_close,ABBV,CCI_ZERO,2848,32571.96350347232,2.257196350347232,249,32571.96350347232,249,0.0,0
manifoldbt_batch,at_close,ABBV,BBANDS_DIP,2848,13076.546880845306,0.3076546880845305,142,13076.546880845306,142,0.0,0
manifoldbt_batch,at_close,PEP,SMA_CROSS,2848,8440.036832039666,-0.1559963167960333,72,8440.036832039666,72,0.0,0
manifoldbt_batch,at_close,PEP,RSI_TREND,2848,11428.587407892956,0.1428587407892956,337,11428.587407892956,337,0.0,0
manifoldbt_batch,at_close,PEP,MACD_CROSS,2848,16932.483171754553,0.6932483171754553,229,16932.483171754553,229,0.0,0
manifoldbt_batch,at_close,PEP,CCI_ZERO,2848,14686.555926913654,0.4686555926913653,289,14686.555926913654,289,0.0,0
manifoldbt_batch,at_close,PEP,BBANDS_DIP,2848,17286.81284358351,0.728681284358351,164,17286.81284358351,164,0.0,0
manifoldbt_batch,at_close,KO,SMA_CROSS,2848,13202.877966328308,0.3202877966328308,69,13202.877966328308,69,0.0,0
manifoldbt_batch,at_close,KO,RSI_TREND,2848,13610.478747161938,0.3610478747161938,341,13610.478747161938,341,0.0,0
manifoldbt_batch,at_close,KO,MACD_CROSS,2848,15124.58366536701,0.5124583665367011,239,15124.58366536701,239,0.0,0
manifoldbt_batch,at_close,KO,CCI_ZERO,2848,13979.897601806164,0.3979897601806164,307,13979.897601806164,307,0.0,0
manifoldbt_batch,at_close,KO,BBANDS_DIP,2848,12314.48907997034,0.2314489079970341,142,12314.48907997034,142,0.0,0
manifoldbt_batch,at_close,WMT,SMA_CROSS,2848,17873.46066884499,0.7873460668844989,58,17873.46066884499,58,0.0,0
manifoldbt_batch,at_close,WMT,RSI_TREND,2848,17138.3591719262,0.7138359171926201,332,17138.3591719262,332,0.0,0
manifoldbt_batch,at_close,WMT,MACD_CROSS,2848,15953.295256912606,0.5953295256912607,231,15953.295256912606,231,0.0,0
manifoldbt_batch,at_close,WMT,CCI_ZERO,2848,15201.333872610743,0.5201333872610743,291,15201.333872610743,291,0.0,0
manifoldbt_batch,at_close,WMT,BBANDS_DIP,2848,15550.347047067962,0.5550347047067963,142,15550.347047067962,142,0.0,0
nautilus_inject,at_close,AAPL,SMA_CROSS,2848,43403.29,3.340329,69,43403.23300958048,69,1.31304549388922e-06,0
nautilus_inject,at_close,AAPL,RSI_TREND,2848,91659.32,8.165932000000002,259,91659.48094997655,259,1.755955574722634e-06,0
nautilus_inject,at_close,AAPL,MACD_CROSS,2848,94385.84,8.438584,201,94385.82564509189,201,1.52087540783441e-07,0
nautilus_inject,at_close,AAPL,CCI_ZERO,2848,121342.24,11.134224,213,121342.45060283308,213,1.735607217612234e-06,0
nautilus_inject,at_close,AAPL,BBANDS_DIP,2848,12378.27,0.237827,126,12378.241809206198,126,2.2774473336095724e-06,0
nautilus_inject,at_close,MSFT,SMA_CROSS,2848,26134.35,1.613435,60,26134.359878495656,60,3.779888125832187e-07,0
nautilus_inject,at_close,MSFT,RSI_TREND,2848,21361.29,1.136129,325,21361.25731426397,325,1.5301410187795739e-06,0
nautilus_inject,at_close,MSFT,MACD_CROSS,2848,14331.18,0.4331180000000001,239,14331.185125793256,239,3.5766708827988936e-07,0
nautilus_inject,at_close,MSFT,CCI_ZERO,2848,21604.31,1.160431,321,21604.228612426068,321,3.767205735139001e-06,0
nautilus_inject,at_close,MSFT,BBANDS_DIP,2848,26172.63,1.617263,136,26172.597836269862,136,1.22890858378355e-06,0
nautilus_inject,at_close,AMZN,SMA_CROSS,2848,37750.07,2.775007,58,37750.09896354684,58,7.672442626782683e-07,0
nautilus_inject,at_close,AMZN,RSI_TREND,2848,36012.26,2.601226,334,36012.111849126035,334,4.113917966952485e-06,0
nautilus_inject,at_close,AMZN,MACD_CROSS,2848,19198.61,0.919861,238,19198.583526912404,238,1.3789083741500008e-06,0
nautilus_inject,at_close,AMZN,CCI_ZERO,2848,48884.97,3.888497,278,48885.03738696739,278,1.3784783851056304e-06,0
nautilus_inject,at_close,AMZN,BBANDS_DIP,2848,11152.27,0.1152269999999999,132,11152.281413806271,132,1.0234503459161104e-06,0
nautilus_inject,at_close,NVDA,SMA_CROSS,2848,555068.72,54.506872,62,555070.0941486816,62,2.4756309088269646e-06,0
nautilus_inject,at_close,NVDA,RSI_TREND,2848,189771.02,17.977102,322,189770.83969656285,322,9.501113944487827e-07,0
nautilus_inject,at_close,NVDA,MACD_CROSS,2848,112134.56,10.213456,236,112134.7812445202,236,1.973023157852971e-06,0
nautilus_inject,at_close,NVDA,CCI_ZERO,2848,408071.87,39.807187,266,408073.6315092752,266,4.316645671686992e-06,0
nautilus_inject,at_close,NVDA,BBANDS_DIP,2848,21916.61,1.191661,136,21916.61349053082,136,1.5926415009026584e-07,0
nautilus_inject,at_close,GOOGL,SMA_CROSS,2848,53795.58,4.379558,60,53795.61259748357,60,6.059505969213674e-07,0
nautilus_inject,at_close,GOOGL,RSI_TREND,2848,46958.67,3.695867,292,46958.71815192669,292,1.025409734012328e-06,0
nautilus_inject,at_close,GOOGL,MACD_CROSS,2848,31483.83,2.1483830000000004,240,31483.87578443679,240,1.45421856900807e-06,0
nautilus_inject,at_close,GOOGL,CCI_ZERO,2848,52795.28,4.279528,284,52795.22894614628,284,9.67016428266021e-07,0
nautilus_inject,at_close,GOOGL,BBANDS_DIP,2848,18906.11,0.890611,132,18906.114022458736,132,2.127596782086627e-07,0
nautilus_inject,at_close,META,SMA_CROSS,2848,81677.6,7.167760000000001,55,81677.6783797298,55,9.5962240043157e-07,0
nautilus_inject,at_close,META,RSI_TREND,2848,15802.62,0.5802620000000001,332,15802.648255509752,332,1.7880237093148565e-06,0
nautilus_inject,at_close,META,MACD_CROSS,2848,10804.17,0.0804169999999999,234,10804.143933936271,234,2.4125987110323877e-06,0
nautilus_inject,at_close,META,CCI_ZERO,2848,18603.32,0.8603319999999999,300,18603.27846807588,300,2.2325056407979105e-06,0
nautilus_inject,at_close,META,BBANDS_DIP,2848,15259.34,0.5259340000000001,148,15259.363329122967,148,1.5288398647061996e-06,0
nautilus_inject,at_close,TSLA,SMA_CROSS,2848,48963.16,3.896316000000001,68,48963.23524512081,68,1.5367677489441789e-06,0
nautilus_inject,at_close,TSLA,RSI_TREND,2848,117187.26,10.718726,302,117186.98402331764,302,2.3550113918968663e-06,0
nautilus_inject,at_close,TSLA,MACD_CROSS,2848,472186.72,46.218672,218,472186.2539364675,218,9.870332491335176e-07,0
nautilus_inject,at_close,TSLA,CCI_ZERO,2848,195735.68,18.573568,272,195735.81439566377,272,6.866176441855387e-07,0
nautilus_inject,at_close,TSLA,BBANDS_DIP,2848,13664.41,0.366441,158,13664.452079396506,158,3.079479240053473e-06,0
nautilus_inject,at_close,JPM,SMA_CROSS,2848,44703.43,3.470343,55,44703.50036614612,55,1.5740634524696873e-06,0
nautilus_inject,at_close,JPM,RSI_TREND,2848,33360.92,2.336092,327,33360.924617969984,327,1.3842452029066976e-07,0
nautilus_inject,at_close,JPM,MACD_CROSS,2848,37009.39,2.700939,221,37009.4455488311,221,1.5009365926799134e-06,0
nautilus_inject,at_close,JPM,CCI_ZERO,2848,22148.73,1.214873,315,22148.72595039226,315,1.828370510548183e-07,0
nautilus_inject,at_close,JPM,BBANDS_DIP,2848,15320.27,0.532027,150,15320.267560651982,150,1.5922359120068563e-07,0
nautilus_inject,at_close,JNJ,SMA_CROSS,2848,17011.28,0.701128,71,17011.296406089896,71,9.644232576988543e-07,0
nautilus_inject,at_close,JNJ,RSI_TREND,2848,22765.91,1.2765909999999998,301,22765.872584087305,301,1.6435088334709747e-06,0
nautilus_inject,at_close,JNJ,MACD_CROSS,2848,22552.54,1.255254,217,22552.620728535687,217,3.5795633979152086e-06,0
nautilus_inject,at_close,JNJ,CCI_ZERO,2848,16536.75,0.653675,299,16536.77021268414,299,1.2222872954881225e-06,0
nautilus_inject,at_close,JNJ,BBANDS_DIP,2848,12276.84,0.227684,166,12276.830580397194,166,7.672666608726786e-07,0
nautilus_inject,at_close,XOM,SMA_CROSS,2848,14662.42,0.466242,64,14662.448810059148,64,1.964887279104488e-06,0
nautilus_inject,at_close,XOM,RSI_TREND,2848,18519.22,0.8519219999999998,307,18519.321601981526,307,5.486269082033424e-06,0
nautilus_inject,at_close,XOM,MACD_CROSS,2848,19098.05,0.909805,219,19098.073073084157,219,1.2081367617433614e-06,0
nautilus_inject,at_close,XOM,CCI_ZERO,2848,19618.19,0.961819,323,19618.24634671391,323,2.8721585464408506e-06,0
nautilus_inject,at_close,XOM,BBANDS_DIP,2848,10204.58,0.020458,146,10204.605492801518,146,2.4981662971601537e-06,0
nautilus_inject,at_close,UNH,SMA_CROSS,2848,13112.05,0.3112049999999999,63,13112.042188888903,63,5.957204058937293e-07,0
nautilus_inject,at_close,UNH,RSI_TREND,2848,12079.25,0.2079249999999999,335,12079.2363972164,335,1.1261294301512237e-06,0
nautilus_inject,at_close,UNH,MACD_CROSS,2848,12719.4,0.27194,230,12719.424434303231,230,1.921022712791931e-06,0
nautilus_inject,at_close,UNH,CCI_ZERO,2848,12525.43,0.2525429999999999,312,12525.461136905322,312,2.4858889410284135e-06,0
nautilus_inject,at_close,UNH,BBANDS_DIP,2848,15778.02,0.5778020000000001,168,15777.99238512421,168,1.7502148002002116e-06,0
nautilus_inject,at_close,V,SMA_CROSS,2848,25938.77,1.5938769999999995,59,25938.793975221462,59,9.242997760505745e-07,0
nautilus_inject,at_close,V,RSI_TREND,2848,14469.37,0.4469370000000001,323,14469.349515430804,323,1.415721499808953e-06,0
nautilus_inject,at_close,V,MACD_CROSS,2848,12487.85,0.248785,242,12487.759029263058,242,7.284792790329675e-06,0
nautilus_inject,at_close,V,CCI_ZERO,2848,17005.59,0.7005589999999999,301,17005.495398942236,301,5.562969825012587e-06,0
nautilus_inject,at_close,V,BBANDS_DIP,2848,20828.94,1.082894,128,20828.95063279064,128,5.104813404210873e-07,0
nautilus_inject,at_close,PG,SMA_CROSS,2848,14625.77,0.4625769999999998,67,14625.771094530472,67,7.483574471223164e-08,0
nautilus_inject,at_close,PG,RSI_TREND,2848,12728.3,0.2728300000000001,331,12728.308616619017,331,6.769649666393818e-07,0
nautilus_inject,at_close,PG,MACD_CROSS,2848,12120.06,0.2120059999999999,248,12120.058478808987,248,1.2551020400763946e-07,0
nautilus_inject,at_close,PG,CCI_ZERO,2848,11206.5,0.1206499999999999,311,11206.461670030922,311,3.4203453513903526e-06,0
nautilus_inject,at_close,PG,BBANDS_DIP,2848,10607.1,0.06071,154,10607.13800128948,154,3.582614789721106e-06,0
nautilus_inject,at_close,HD,SMA_CROSS,2848,19407.94,0.940794,61,19407.91592081439,61,1.2406888874050281e-06,0
nautilus_inject,at_close,HD,RSI_TREND,2848,24750.36,1.4750360000000002,329,24750.399962523672,329,1.6146213286383215e-06,0
nautilus_inject,at_close,HD,MACD_CROSS,2848,37600.97,2.760097,220,37601.02223296352,220,1.3891367951490707e-06,0
nautilus_inject,at_close,HD,CCI_ZERO,2848,32070.07,2.207007,267,32070.043672094314,267,8.209501038969336e-07,0
nautilus_inject,at_close,HD,BBANDS_DIP,2848,13124.28,0.3124280000000001,142,13124.220335502316,142,4.546136544547608e-06,0
nautilus_inject,at_close,MA,SMA_CROSS,2848,26459.04,1.6459039999999998,59,26459.008396396737,59,1.1944364199933943e-06,0
nautilus_inject,at_close,MA,RSI_TREND,2848,15663.13,0.5663129999999998,345,15663.11398707557,345,1.0223333906100862e-06,0
nautilus_inject,at_close,MA,MACD_CROSS,2848,14213.7,0.42137,261,14213.68058818796,261,1.3657132591493593e-06,0
nautilus_inject,at_close,MA,CCI_ZERO,2848,23712.25,1.371225,291,23712.21669323291,291,1.4046247771570819e-06,0
nautilus_inject,at_close,MA,BBANDS_DIP,2848,15856.17,0.585617,140,15856.150599840308,140,1.2235100550483935e-06,0
nautilus_inject,at_close,CVX,SMA_CROSS,2848,10011.3,0.0011299999999998,66,10011.294750986348,66,5.243091709683512e-07,0
nautilus_inject,at_close,CVX,RSI_TREND,2848,13934.06,0.3934059999999999,337,13934.0593403166,337,4.7343231557306353e-08,0
nautilus_inject,at_close,CVX,MACD_CROSS,2848,19920.18,0.992018,233,19920.166254110867,233,6.900489162298129e-07,0
nautilus_inject,at_close,CVX,CCI_ZERO,2848,18064.78,0.8064779999999998,331,18064.810967747497,331,1.7142580430729026e-06,0
nautilus_inject,at_close,CVX,BBANDS_DIP,2848,10930.81,0.0930809999999999,150,10930.775498750403,150,3.1563405176182613e-06,0
nautilus_inject,at_close,ABBV,SMA_CROSS,2848,15526.25,0.5526249999999999,71,15526.27195436705,71,1.4140140733864826e-06,0
nautilus_inject,at_close,ABBV,RSI_TREND,2848,31907.76,2.190776,293,31907.69393104472,293,2.0706277119586503e-06,0
nautilus_inject,at_close,ABBV,MACD_CROSS,2848,17730.19,0.7730189999999999,236,17730.10025595357,236,5.0616773246137114e-06,0
nautilus_inject,at_close,ABBV,CCI_ZERO,2848,32571.95,2.2571950000000003,249,32571.96350347232,249,4.14573481877234e-07,0
nautilus_inject,at_close,ABBV,BBANDS_DIP,2848,13076.57,0.307657,142,13076.546880845306,142,1.7679862203134888e-06,0
nautilus_inject,at_close,PEP,SMA_CROSS,2848,8440.03,-0.1559969999999999,72,8440.036832039666,72,8.094798401581116e-07,0
nautilus_inject,at_close,PEP,RSI_TREND,2848,11428.6,0.14286,337,11428.587407892956,337,1.1018078258651087e-06,0
nautilus_inject,at_close,PEP,MACD_CROSS,2848,16932.48,0.6932479999999999,229,16932.483171754553,229,1.8731774431568482e-07,0
nautilus_inject,at_close,PEP,CCI_ZERO,2848,14686.56,0.4686560000000002,289,14686.555926913654,289,2.773343434903097e-07,0
nautilus_inject,at_close,PEP,BBANDS_DIP,2848,17286.89,0.7286889999999999,164,17286.81284358351,164,4.463310685931532e-06,0
nautilus_inject,at_close,KO,SMA_CROSS,2848,13202.89,0.320289,69,13202.877966328308,69,9.114430750134517e-07,0
nautilus_inject,at_close,KO,RSI_TREND,2848,13610.47,0.3610469999999999,341,13610.478747161938,341,6.426784907587191e-07,0
nautilus_inject,at_close,KO,MACD_CROSS,2848,15124.62,0.512462,239,15124.58366536701,239,2.402355912423104e-06,0
nautilus_inject,at_close,KO,CCI_ZERO,2848,13979.94,0.3979939999999999,307,13979.897601806164,307,3.0327971667354348e-06,0
nautilus_inject,at_close,KO,BBANDS_DIP,2848,12314.51,0.231451,142,12314.48907997034,142,1.6988142603757694e-06,0
nautilus_inject,at_close,WMT,SMA_CROSS,2848,17873.43,0.7873430000000001,58,17873.46066884499,58,1.7158873458766877e-06,0
nautilus_inject,at_close,WMT,RSI_TREND,2848,17138.35,0.7138349999999998,332,17138.3591719262,332,5.351694470911994e-07,0
nautilus_inject,at_close,WMT,MACD_CROSS,2848,15953.27,0.5953269999999999,231,15953.295256912606,231,1.5831784091480117e-06,0
nautilus_inject,at_close,WMT,CCI_ZERO,2848,15201.39,0.5201389999999999,291,15201.333872610743,291,3.6922673842809672e-06,0
nautilus_inject,at_close,WMT,BBANDS_DIP,2848,15550.36,0.5550360000000001,142,15550.347047067962,142,8.329673928386683e-07,0
nautilus_native,at_close,AAPL,SMA_CROSS,2908,43403.29,3.340329,69,43403.23300958048,69,1.31304549388922e-06,0
nautilus_native,at_close,AAPL,RSI_TREND,2908,91659.32,8.165932000000002,259,91659.48094997655,259,1.755955574722634e-06,0
nautilus_native,at_close,AAPL,MACD_CROSS,2908,94385.84,8.438584,201,94385.82564509189,201,1.52087540783441e-07,0
nautilus_native,at_close,AAPL,CCI_ZERO,2908,121342.24,11.134224,213,121342.45060283308,213,1.735607217612234e-06,0
nautilus_native,at_close,AAPL,BBANDS_DIP,2908,12378.27,0.237827,126,12378.241809206198,126,2.2774473336095724e-06,0
nautilus_native,at_close,MSFT,SMA_CROSS,2908,26134.35,1.613435,60,26134.359878495656,60,3.779888125832187e-07,0
nautilus_native,at_close,MSFT,RSI_TREND,2908,21361.29,1.136129,325,21361.25731426397,325,1.5301410187795739e-06,0
nautilus_native,at_close,MSFT,MACD_CROSS,2908,14331.18,0.4331180000000001,239,14331.185125793256,239,3.5766708827988936e-07,0
nautilus_native,at_close,MSFT,CCI_ZERO,2908,21604.31,1.160431,321,21604.228612426068,321,3.767205735139001e-06,0
nautilus_native,at_close,MSFT,BBANDS_DIP,2908,26172.63,1.617263,136,26172.597836269862,136,1.22890858378355e-06,0
nautilus_native,at_close,AMZN,SMA_CROSS,2908,37750.07,2.775007,58,37750.09896354684,58,7.672442626782683e-07,0
nautilus_native,at_close,AMZN,RSI_TREND,2908,36012.26,2.601226,334,36012.111849126035,334,4.113917966952485e-06,0
nautilus_native,at_close,AMZN,MACD_CROSS,2908,19198.61,0.919861,238,19198.583526912404,238,1.3789083741500008e-06,0
nautilus_native,at_close,AMZN,CCI_ZERO,2908,48884.97,3.888497,278,48885.03738696739,278,1.3784783851056304e-06,0
nautilus_native,at_close,AMZN,BBANDS_DIP,2908,11152.27,0.1152269999999999,132,11152.281413806271,132,1.0234503459161104e-06,0
nautilus_native,at_close,NVDA,SMA_CROSS,2908,555068.72,54.506872,62,555070.0941486816,62,2.4756309088269646e-06,0
nautilus_native,at_close,NVDA,RSI_TREND,2908,189771.02,17.977102,322,189770.83969656285,322,9.501113944487827e-07,0
nautilus_native,at_close,NVDA,MACD_CROSS,2908,112134.56,10.213456,236,112134.7812445202,236,1.973023157852971e-06,0
nautilus_native,at_close,NVDA,CCI_ZERO,2908,408071.87,39.807187,266,408073.6315092752,266,4.316645671686992e-06,0
