engine,convention,ticker,rule,n_bars,final_equity,total_return,n_trades
nautilus_native,at_close,JPM,MACD_CROSS,2908,37009.39,2.700939,221
nautilus_native,at_close,JPM,CCI_ZERO,2908,22148.73,1.2148729999999999,315
nautilus_native,at_close,JPM,BBANDS_DIP,2908,15320.27,0.532027,150
nautilus_native,at_close,JNJ,SMA_CROSS,2908,17011.28,0.701128,71
nautilus_native,at_close,JNJ,RSI_TREND,2908,22765.91,1.2765909999999998,301
nautilus_native,at_close,JNJ,MACD_CROSS,2908,22552.54,1.2552539999999999,217
nautilus_native,at_close,JNJ,CCI_ZERO,2908,16536.75,0.653675,299
nautilus_native,at_close,JNJ,BBANDS_DIP,2908,12276.84,0.227684,166
nautilus_native,at_close,XOM,SMA_CROSS,2908,14662.42,0.46624200000000005,64
nautilus_native,at_close,XOM,RSI_TREND,2908,18519.219999999998,0.8519219999999998,307
nautilus_native,at_close,XOM,MACD_CROSS,2908,19098.05,0.909805,219
nautilus_native,at_close,XOM,CCI_ZERO,2908,19618.19,0.961819,323
nautilus_native,at_close,XOM,BBANDS_DIP,2908,10204.58,0.020458000000000087,146
nautilus_native,at_close,UNH,SMA_CROSS,2908,13112.05,0.31120499999999995,63
nautilus_native,at_close,UNH,RSI_TREND,2908,12079.25,0.20792499999999992,335
nautilus_native,at_close,UNH,MACD_CROSS,2908,12719.4,0.27194000000000007,230
nautilus_native,at_close,UNH,CCI_ZERO,2908,12525.43,0.25254299999999996,312
nautilus_native,at_close,UNH,BBANDS_DIP,2908,15778.02,0.5778020000000001,168
nautilus_native,at_close,V,SMA_CROSS,2908,25938.769999999997,1.5938769999999995,59
nautilus_native,at_close,V,RSI_TREND,2908,14469.37,0.44693700000000014,323
nautilus_native,at_close,V,MACD_CROSS,2908,12487.85,0.24878500000000003,242
nautilus_native,at_close,V,CCI_ZERO,2908,17005.59,0.7005589999999999,301
nautilus_native,at_close,V,BBANDS_DIP,2908,20828.94,1.082894,128
nautilus_native,at_close,PG,SMA_CROSS,2908,14625.769999999999,0.4625769999999998,67
nautilus_native,at_close,PG,RSI_TREND,2908,12728.300000000001,0.27283000000000013,331
nautilus_native,at_close,PG,MACD_CROSS,2908,12120.06,0.21200599999999992,248
nautilus_native,at_close,PG,CCI_ZERO,2908,11206.5,0.12064999999999992,311
nautilus_native,at_close,PG,BBANDS_DIP,2908,10607.1,0.06071000000000004,154
nautilus_native,at_close,HD,SMA_CROSS,2908,19407.94,0.9407939999999999,61
nautilus_native,at_close,HD,RSI_TREND,2908,24750.36,1.4750360000000002,329
nautilus_native,at_close,HD,MACD_CROSS,2908,37600.97,2.760097,220
nautilus_native,at_close,HD,CCI_ZERO,2908,32070.07,2.207007,267
nautilus_native,at_close,HD,BBANDS_DIP,2908,13124.28,0.31242800000000015,142
nautilus_native,at_close,MA,SMA_CROSS,2908,26459.039999999997,1.6459039999999998,59
nautilus_native,at_close,MA,RSI_TREND,2908,15663.13,0.5663129999999998,345
nautilus_native,at_close,MA,MACD_CROSS,2908,14213.7,0.42137,261
nautilus_native,at_close,MA,CCI_ZERO,2908,23712.25,1.371225,291
nautilus_native,at_close,MA,BBANDS_DIP,2908,15856.17,0.585617,140
nautilus_native,at_close,CVX,SMA_CROSS,2908,10011.3,0.0011299999999998533,66
nautilus_native,at_close,CVX,RSI_TREND,2908,13934.06,0.3934059999999999,337
nautilus_native,at_close,CVX,MACD_CROSS,2908,19920.18,0.9920180000000001,233
nautilus_native,at_close,CVX,CCI_ZERO,2908,18064.78,0.8064779999999998,331
nautilus_native,at_close,CVX,BBANDS_DIP,2908,10930.81,0.09308099999999997,150
nautilus_native,at_close,ABBV,SMA_CROSS,2908,15526.25,0.5526249999999999,71
nautilus_native,at_close,ABBV,RSI_TREND,2908,31907.760000000002,2.190776,293
nautilus_native,at_close,ABBV,MACD_CROSS,2908,17730.19,0.7730189999999999,236
nautilus_native,at_close,ABBV,CCI_ZERO,2908,32571.95,2.2571950000000003,249
nautilus_native,at_close,ABBV,BBANDS_DIP,2908,13076.57,0.30765700000000007,142
