class,tf,side,rule,n_assets,years,edge_dsharpe,fold_sd,edge_t,n_folds_scored,exposure,fold_coverage,edge_vs_random,edge_vs_constant,edge_wealth,edge_headroom,sharpe,bench_sharpe,max_dd,bench_max_dd,profit_factor,trades_per_asset,expectancy,win_rate,avg_win,avg_loss,expectancy_r,roi,roi_ann,roe_ann,bench_roi,avg_pnl_per_asset,avg_bench_pnl_per_asset,wealth,bench_wealth,breadth,long_frac,short_frac,turnover_yr,max_leverage,noise_ceiling,n_trials,edge_gate_dsharpe,edge_gate_t,edge_gate_vs_random,edge_gate_vs_constant,edge_gate_wealth,edge_gate_headroom,edge_passed,edge_n,edge_powered,edge_rankable,edge_verdict,above_ceiling,edge_t_bar_corrected,edge_t_uncorrected_pass,edge_t_bar_source
crypto,15m,long,CDLSHORTLINE,20,3.5216489224501055,-15.353238595833332,3.083695169877739,-9.95768890894754,4,0.5408166035419255,1.0,-10.806716266769204,-9.043728472312385,-12067.084211297166,0.0,-12.29467550366827,0.4172975209463755,-0.9999999999986066,-0.7855585530557541,0.5799234336451735,11732.0,-0.0017091267558717105,0.33957233868836156,0.007276830418770487,0.006315340342937266,-0.2706309815563788,-0.9999999999985575,-0.9995840729658196,-0.9999832404293174,0.20670842113255683,-9999.999992877878,5924.498274741029,1.4425560205902207e-08,12067.084211325568,0.0,0.27703678468609105,0.25992497224403427,6672.990590081365,1.0,4.347461613011605,415,False,False,False,False,False,False,0,6,False,True,underpowered,False,,,
crypto,15m,long,CDLCLOSINGMARUBOZU,20,3.5216489224501055,-15.597572665277777,1.7363704774630397,-17.96571972136607,4,0.6339941789011864,1.0,-11.928183372545888,-3.3159247351982044,-12067.084211324844,0.0,-13.379189387670547,0.4172975209463755,-0.9999999999999897,-0.7855585530557541,0.5706570259451871,13453.5,-0.001784344615220911,0.3208591757849999,0.008192327222504538,0.006621068867417845,-0.26949494876901786,-0.9999999999999891,-0.999896874400053,-0.9999843540177702,0.20670842113255683,-9999.999999769798,5924.498274741029,1.0870537650676675e-10,12067.084211325568,0.0,0.33309912980235235,0.29898319663248996,7638.569403937283,1.0,2.447973480153192,415,False,False,False,False,False,False,0,6,False,True,underpowered,False,,,
crypto,15m,long,CDLBELTHOLD,20,3.5216489224501055,-15.709181969444444,2.611735261757203,-12.029689378911353,4,0.7227881276774855,1.0,-11.728333769785696,-3.1183941543711793,-12067.084211325564,0.0,-13.039291831515936,0.4172975209463755,-0.9999999999999993,-0.7855585530557541,0.5831883697998217,15304.5,-0.0017972565490399386,0.30987371052883,0.00819625046839129,0.0064089275727044455,-0.28043015444493946,-0.9999999999999993,-0.9999575174494091,-0.9999860560392569,0.20670842113255683,-9999.999999976488,5924.498274741029,6.476954501402148e-12,12067.084211325568,0.0,0.3559567729761095,0.37069123939942017,8702.02541744095,1.0,3.682082102261888,415,False,False,False,False,False,False,0,6,False,True,underpowered,False,,,
crypto,15m,long,CDLENGULFING,20,3.5216489224501055,-15.911602733333334,2.844137583458784,-11.189052756008433,4,0.6975585910865959,1.0,-11.543085898291256,-1.3436933012985948,-12067.084211325535,0.0,-13.053495134208475,0.4172975209463755,-0.9999999999999984,-0.7855585530557541,0.5968813971013749,14833.0,-0.0017873546043265679,0.3188456720836335,0.008303152279264356,0.006554665776312045,-0.2726843237050929,-0.9999999999999982,-0.9999495234192417,-0.9999827701187876,0.20670842113255683,-9999.999999991618,5924.498274741029,1.776010117000503e-11,12067.084211325568,0.0,0.313609313478738,0.3817787295172752,8430.743131895382,1.0,4.009728032456881,415,False,False,False,False,False,False,0,6,False,True,underpowered,False,,,
crypto,15m,long,LINEARREG_INTERCEPT_9,20,3.5216489224501055,-16.12487423888889,2.6999453822315886,-11.944592912884172,4,0.9999309540091601,1.0,-12.594074707672828,-7.743746121362348,-12067.084211325568,0.0,-14.053600168294182,0.4172975209463755,-1.0,-0.7855585530557541,0.49532384701968735,18293.5,-0.0023529361704671655,0.20970315850579418,0.011499939945936353,0.006236295158183249,-0.37729711483903217,-1.0,-0.9999965501613783,-0.9999965450323167,0.20670842113255683,-9999.999999999975,5924.498274741029,8.077277156332132e-16,12067.084211325568,0.0,0.49910273713869835,0.5008323040694709,10386.748167023245,1.0,3.8064426799180526,415,False,False,False,False,False,False,0,6,False,True,underpowered,False,,,
crypto,15m,short,LINEARREG_INTERCEPT_9,20,3.5216489224501055,-16.125058563888892,2.6997105979575804,-11.945768243520641,4,1.0,1.0,-11.776645757021445,-7.6652890519467825,-12067.084211325568,0.0,-14.044464574234716,0.4172975209463755,-1.0,-0.7855585530557541,0.49541349302977433,18294.0,-0.0023524418324722073,0.20963809055647556,0.011502495511395146,0.006235982378675056,-0.3772367671398111,-1.0,-0.9999965500197836,-0.9999965500197836,0.20670842113255683,-9999.999999999975,5924.498274741029,8.106195060286798e-16,12067.084211325568,0.0,0.49910273713869835,0.5008972628613017,10387.032268892559,1.0,3.806111675858845,415,False,False,False,False,False,False,0,6,False,True,underpowered,False,,,
crypto,15m,short,WILLR,20,3.5216489224501055,-16.282535130555555,2.794777415504376,-11.652115864559489,4,1.0,1.0,-11.557019068841829,-4.035538210588652,-12067.084211325568,0.0,-13.887485145537685,0.4172975209463755,-1.0,-0.7855585530557541,0.4903025558852172,18579.0,-0.0023262103757327934,0.185045026558525,0.01247508854608946,0.0059135675743465415,-0.3933683595371519,-1.0,-0.999997432807785,-0.999997432807785,0.20670842113255683,-9999.999999999985,5924.498274741029,6.321148341043396e-16,12067.084211325568,0.0,0.5089075896466357,0.49109241035336426,10568.567437618527,1.0,3.940138976609281,415,False,False,False,False,False,False,0,6,False,True,underpowered,False,,,
crypto,15m,long,WILLR,20,3.5216489224501055,-16.315365405555553,2.827416897048346,-11.540827546576395,4,0.9960450955017253,1.0,-12.564967665928243,-3.8593984937340284,-12067.084211325568,0.0,-13.914073802538978,0.4172975209463755,-1.0,-0.7855585530557541,0.4946485902262032,18545.0,-0.00231127615462049,0.1862891495688576,0.012382533249754744,0.005872291587306772,-0.3935901547560104,-1.0,-0.9999973762747207,-0.9999972100505476,0.20670842113255683,-9999.999999999985,5924.498274741029,6.301118918161431e-16,12067.084211325568,0.0,0.5089075896466357,0.4854851129041372,10567.593053333276,1.0,3.9861548391585737,415,False,False,False,False,False,False,0,6,False,True,underpowered,False,,,
crypto,15m,long,CDLLONGLINE,20,3.5216489224501055,-16.334124168055556,2.127601104225868,-15.354498675162855,4,0.7340653741665912,1.0,-12.620919172944843,-9.191948625803814,-12067.084211325568,0.0,-14.18569417984672,0.4172975209463755,-1.0,-0.7855585530557541,0.5740857944392432,15962.0,-0.0018451760905602254,0.3122617809975413,0.00831059988369868,0.006587766858912842,-0.2800912858753974,-1.0,-0.9999796544650765,-0.9999924295627947,0.20670842113255683,-9999.99999999862,5924.498274741029,5.826038745185359e-13,12067.084211325568,0.0,0.3717897012330935,0.3614176150104372,9099.07101802907,1.0,2.999539065591165,415,False,False,False,False,False,False,0,6,False,True,underpowered,False,,,
crypto,15m,short,MOM,20,3.5216489224501055,-16.84787716527778,3.0230007254442017,-11.14645922739707,4,1.0,1.0,-11.933431942016663,-3.334034247675827,-12067.084211325568,0.0,-14.283655550393753,0.4172975209463755,-1.0,-0.7855585530557541,0.4817648182658426,19444.0,-0.0022981913986697316,0.1925969770108662,0.011185174334372947,0.005738017929540156,-0.40052007973664666,-1.0,-0.999997779077234,-0.999997779077234,0.20670842113255683,-9999.999999999995,5924.498274741029,1.8421425197122675e-16,12067.084211325568,0.0,0.49039011353645934,0.5096098864635406,11040.816515704744,1.0,4.261893243648971,415,False,False,False,False,False,False,0,6,False,True,underpowered,False,,,
crypto,15m,short,ROC,20,3.5216489224501055,-16.84787716527778,3.0230007254442017,-11.14645922739707,4,1.0,1.0,-11.933431942016663,-3.334034247675827,-12067.084211325568,0.0,-14.283655550393753,0.4172975209463755,-1.0,-0.7855585530557541,0.4817648182658426,19444.0,-0.0022981913986697316,0.1925969770108662,0.011185174334372947,0.005738017929540156,-0.40052007973664666,-1.0,-0.999997779077234,-0.999997779077234,0.20670842113255683,-9999.999999999995,5924.498274741029,1.8421425197122675e-16,12067.084211325568,0.0,0.49039011353645934,0.5096098864635406,11040.816515704744,1.0,4.261893243648971,415,False,False,False,False,False,False,0,6,False,True,underpowered,False,,,
crypto,15m,long,MOM,20,3.5216489224501055,-16.9570761875,3.1007039850301426,-10.9375653202414,4,0.9842408057883798,1.0,-12.886807478366377,-4.591613671459122,-12067.084211325568,0.0,-14.269587557619907,0.4172975209463755,-1.0,-0.7855585530557541,0.4982587791656033,19412.5,-0.0022173697006354085,0.20629988828872203,0.010671485854031711,0.0056507526462978444,-0.392402541648703,-1.0,-0.9999977162911898,-0.999996626548691,0.20670842113255683,-9999.999999999995,5924.498274741029,2.0388269145357712e-16,12067.084211325568,0.0,0.49039011353645934,0.49114971751081526,11022.787053536991,1.0,4.3714410165791815,415,False,False,False,False,False,False,0,6,False,True,underpowered,False,,,
crypto,15m,long,ROC,20,3.5216489224501055,-16.9570761875,3.1007039850301426,-10.9375653202414,4,0.9842408057883798,1.0,-12.886807478366377,-4.591613671459122,-12067.084211325568,0.0,-14.269587557619907,0.4172975209463755,-1.0,-0.7855585530557541,0.4982587791656033,19412.5,-0.0022173697006354085,0.20629988828872203,0.010671485854031711,0.0056507526462978444,-0.392402541648703,-1.0,-0.9999977162911898,-0.999996626548691,0.20670842113255683,-9999.999999999995,5924.498274741029,2.0388269145357712e-16,12067.084211325568,0.0,0.49039011353645934,0.49114971751081526,11022.787053536991,1.0,4.3714410165791815,415,False,False,False,False,False,False,0,6,False,True,underpowered,False,,,
crypto,15m,long,donchian_s1,20,3.5216489224501055,-0.11385783888888885,0.2988908031907013,-0.7618691353058737,4,0.3375669989744541,1.0,1.84640703375416,-0.07117098279017003,3114.415232693607,10.0,0.3503272894048134,0.4172975209463755,-0.5711175002814671,-0.7855585530557541,1.7874504172599495,16.5,0.04201755721530168,0.3333333333333333,0.33200490648676306,0.11129144979101677,0.37754524084466784,0.458523382618356,0.11165929922544227,0.24594994834461123,0.20670842113255683,9060.222734008585,5924.498274741029,14585.23382618356,12067.084211325568,0.5,0.3375669989744541,0.0,9.467421747760362,1.0,0.4213828610709596,415,False,False,True,False,True,True,3,6,False,True,underpowered,False,,,
crypto,15m,long,dyn_breakout2,20,3.5216489224501055,-0.15317125,0.2989762681120721,-1.0246381826037332,4,0.49477733924559764,1.0,1.6592792534593777,-0.1602215679801715,2133.7244463871734,10.0,0.47909275967716336,0.4172975209463755,-0.64361230623863,-0.7855585530557541,2.182924393492441,13.0,0.05968041344563905,0.3708791208791209,0.3763227146026326,0.13394181864709678,0.4455696812873806,0.6989291709440648,0.16213997967640836,0.2626254456549431,0.20670842113255683,5083.9057284833925,5924.498274741029,16989.291709440648,12067.084211325568,0.4,0.49477733924559764,0.0,6.9925390776726175,1.0,0.4215033514062392,415,False,False,True,False,True,True,3,6,False,True,underpowered,False,,,
crypto,15m,long,donchian_s2,20,3.5216489224501055,-0.2835082333333333,0.42247588669392383,-1.3421274078003411,4,0.2726313835044918,1.0,1.8660788026945017,-0.15715448205426852,3792.4179260479486,15.0,0.43584048924930785,0.4172975209463755,-0.5426227543037512,-0.7855585530557541,2.398880798382473,8.0,0.1001981532528963,0.4097222222222222,0.3203867581482063,0.14166081254803106,0.7073103101037447,0.5969703412607065,0.1418578040135644,0.3425096356904571,0.20670842113255683,5249.044614785324,5924.498274741029,15969.703412607065,12067.084211325568,0.5,0.2726313835044918,0.0,4.320547955794559,1.0,0.5956158435393257,415,False,False,True,False,True,True,3,6,False,True,underpowered,False,,,
crypto,15m,long,dual_thrust,20,3.5216489224501055,-0.6425195857142857,0.556446208753779,-2.3093681854829318,4,3.654875307321936e-05,1.0,1.8466231252763459,-6079.073518216903,-377.39405021530183,5.0,0.029678637964620506,0.4172975209463755,-0.020151195501930452,-0.7855585530557541,0.7849483500301441,4.0,0.0018735718715090642,0.4,0.014046642105832837,0.013236833697966697,0.1415422988804991,0.16797636256769355,0.04505927039189883,2.32364829086912e+21,0.20670842113255683,1772.7454856842542,5924.498274741029,11679.763625676936,12067.084211325568,0.2,3.654875307321936e-05,0.0,2.2702529389608905,1.0,0.7844901648818968,415,False,False,True,False,False,True,2,6,False,False,unrankable,False,,,
crypto,15m,short,dual_thrust,20,3.5216489224501055,-0.7462295180555557,1.0894529191684255,-1.369916046716639,4,1.0,1.0,0.0,0.0,-10911.590633002183,0.0,-0.4897971525315421,0.4172975209463755,-0.9461708404320801,-0.7855585530557541,0.20741368512530084,9.0,-0.08653416137322892,0.37047619047619046,0.10461612773407042,0.20651015348439206,-0.4190310254152667,-0.8340724710248811,-0.40368035486607823,-0.4036803548660761,0.20670842113255683,-7572.744890099879,5924.498274741029,1659.275289751189,12067.084211325568,0.2,3.654875307321936e-05,0.9999634512469268,4.540505877921781,1.0,1.5359348068946612,415,False,False,True,True,False,False,2,6,False,True,underpowered,False,,,
crypto,15m,short,connors_rsi,20,3.5216489224501055,-0.7608022027777777,1.0972664471105062,-1.3867228051695941,4,1.0,1.0,0.0,0.0,-10899.318645757807,0.0,-0.4751087613751248,0.4172975209463755,-0.9536293047765282,-0.7855585530557541,0.0,1.0,-0.8693165324369905,0.0,0.0,0.8693165324369905,-1.0,-0.8693165324369934,-0.4389527523088059,-0.4389527523088072,0.20670842113255683,-7623.565131083788,5924.498274741029,1306.8346756300666,12067.084211325568,0.2,0.0,1.0,0.0,1.0,1.5469504912989456,415,False,False,True,True,False,False,2,6,False,True,underpowered,False,,,
crypto,15m,long,bollinger_mr,20,3.5216489224501055,-0.09594992361111111,0.2615128949808778,-0.7338064428381408,4,0.3403548409571333,1.0,1.699919405504847,-0.2680750677639765,-2634.5995026376104,0.0,0.1262100240864289,0.4172975209463755,-0.6050747892230721,-0.7855585530557541,1.0702343955072506,24.0,0.0025210065407680953,0.6306818181818181,0.07203558546609988,0.13723158192589674,0.018370454565840435,-0.06167335604840829,-0.021631711165334244,-0.1138726364074593,0.20670842113255683,3334.332182907674,5924.498274741029,9383.266439515917,12067.084211325568,0.35,0.3403548409571333,0.0,13.784092309496287,1.0,0.36868665986916516,415,False,False,True,False,False,False,1,6,False,True,underpowered,False,,,
crypto,15m,long,bb_outside_in,20,3.5216489224501055,-0.13539639027777775,0.6254846731670599,-0.43293271949323975,4,1.0,1.0,1.715408948250539,-0.3542325057591953,-3068.4876003116983,0.0,0.16087899185567547,0.4172975209463755,-0.8132246788051813,-0.7855585530557541,1.2571653609559847,22.0,0.015357602814446352,0.44393939393939397,0.19768781499343546,0.13302719325330042,0.11544709347662138,-0.29857049323497875,-0.09672646584511818,-0.09672646584510794,0.20670842113255683,2976.3144296082296,5924.498274741029,7014.295067650212,12067.084211325568,0.4,0.4820433251911427,0.5179566748088573,11.916521399601919,1.0,0.881822118049598,415,False,False,True,False,False,False,1,6,False,True,underpowered,False,,,
crypto,15m,short,bb_outside_in,20,3.5216489224501055,-0.13539639027777775,0.6254846731670599,-0.43293271949323975,4,1.0,1.0,2.5280543075860664,-0.3542325057591953,-3068.4876003116983,0.0,0.16087899185567547,0.4172975209463755,-0.8132246788051813,-0.7855585530557541,1.2571653609559847,22.0,0.015357602814446352,0.44393939393939397,0.19768781499343546,0.13302719325330042,0.11544709347662138,-0.29857049323497875,-0.09672646584511818,-0.09672646584510794,0.20670842113255683,2976.3144296082296,5924.498274741029,7014.295067650212,12067.084211325568,0.4,0.4820433251911427,0.5179566748088573,11.916521399601919,1.0,0.881822118049598,415,False,False,True,False,False,False,1,6,False,True,underpowered,False,,,
crypto,15m,long,ema_cross_sniper,20,3.5216489224501055,-0.21559579861111106,0.5600581493875308,-0.7699050494913166,4,1.0,1.0,1.6656944039521213,-0.3203606345931185,-1956.7016717392103,0.0,0.19519983934172508,0.4172975209463755,-0.8379160405467796,-0.7855585530557541,1.2756093183922763,39.0,0.017449802300472394,0.2915057915057915,0.24073883063740723,0.09153586422102153,0.19063350140375893,-0.4065133326082733,-0.14082957707010452,-0.14082957707010127,0.20670842113255683,-559.556527605078,5924.498274741029,5934.866673917267,12067.084211325568,0.45,0.41442392544559253,0.5855760745544075,22.24090226159145,1.0,0.7895823586263049,415,False,False,True,False,False,False,1,6,False,True,underpowered,False,,,
crypto,15m,short,ema_cross_sniper,20,3.5216489224501055,-0.21559579861111106,0.5600581493875308,-0.7699050494913166,4,1.0,1.0,2.3632570251921843,-0.3203606345931185,-1956.7016717392103,0.0,0.19519983934172508,0.4172975209463755,-0.8379160405467796,-0.7855585530557541,1.2756093183922763,39.0,0.017449802300472394,0.2915057915057915,0.24073883063740723,0.09153586422102153,0.19063350140375893,-0.4065133326082733,-0.14082957707010452,-0.14082957707010127,0.20670842113255683,-559.556527605078,5924.498274741029,5934.866673917267,12067.084211325568,0.45,0.41442392544559253,0.5855760745544075,22.24090226159145,1.0,0.7895823586263049,415,False,False,True,False,False,False,1,6,False,True,underpowered,False,,,
crypto,15m,short,donchian_s1,20,3.5216489224501055,-0.30685980972222215,0.6245438889303395,-0.9826685206952644,4,1.0,1.0,2.117132214597344,-0.13866824488263213,-5055.547350870253,0.0,0.17930363006485361,0.4172975209463755,-0.8013670593908658,-0.7855585530557541,1.1376561966858985,33.0,0.010166774935626685,0.32321428571428573,0.24913236501656327,0.11497036686938353,0.08842952503732582,-0.3646337837488686,-0.1208676468662731,-0.12086764686627106,0.20670842113255683,-1965.9322996067574,5924.498274741029,6353.662162511313,12067.084211325568,0.3,0.3375669989744541,0.6624330010255459,18.934843495520724,1.0,0.8804957796374162,415,False,False,True,False,False,False,1,6,False,True,underpowered,False,,,
crypto,15m,short,dyn_breakout2,20,3.5216489224501055,-0.3233094166666667,0.6203044689740232,-1.0424216907591102,4,1.0,1.0,2.3691317209334253,-1.0209145531633563,-4073.527599265326,0.0,0.0865911579380873,0.4172975209463755,-0.810826120848682,-0.7855585530557541,1.0872103937292676,25.0,0.006534233352359789,0.32666666666666666,0.2723435426312376,0.1336025617697879,0.048907994471086576,-0.538268486864607,-0.19724794104778848,-0.1972479410477912,0.20670842113255683,-3478.500665919739,5924.498274741029,4617.315131353929,12067.084211325568,0.3,0.49477733924559764,0.5052226607544024,13.985078155345235,1.0,0.874518951674148,415,False,False,True,False,False,False,1,6,False,True,underpowered,False,,,
crypto,15m,short,donchian_s2,20,3.5216489224501055,-0.4188045166666666,0.771828656547815,-1.0852266577918168,4,1.0,1.0,1.889122295384594,-0.06317398886711309,-6725.038012887521,0.0,0.11273246915861815,0.4172975209463755,-0.7884174182380372,-0.7855585530557541,1.0436960450064356,16.0,0.0043130557309516825,0.29411764705882354,0.36819550383013033,0.18164070732343723,0.023744984230168575,-0.4814694438280906,-0.17240146581587662,-0.17240146581587507,0.20670842113255683,-3146.031604775093,5924.498274741029,5185.305561719095,12067.084211325568,0.3,0.2726313835044918,0.7273686164955082,8.641095911589119,1.0,1.0881411006318698,415,False,False,True,False,False,False,1,6,False,True,underpowered,False,,,
crypto,15m,short,bollinger_mr,20,3.5216489224501055,-0.5654937083333333,0.7447712784102205,-1.5185701294508274,4,1.0,1.0,2.0228394159260565,-0.21885325012273438,-11199.810903772934,0.0,-0.15737888171321995,0.4172975209463755,-0.8889792475133389,-0.7855585530557541,0.9044830104426109,49.0,-0.00628930308199753,0.6605084745762713,0.09110514400201643,0.18612513890949223,-0.03379072337485724,-0.8163373772927752,-0.38218565561678147,-0.38218565561677986,0.20670842113255683,-6037.454633648739,5924.498274741029,1836.6262270722475,12067.084211325568,0.25,0.3403548409571333,0.6596451590428667,27.568184618992575,1.0,1.0499950108526406,415,False,False,True,False,False,False,1,6,False,True,underpowered,False,,,
crypto,15m,long,connors_rsi,20,3.5216489224501055,,,,0,0.0,0.0,,,-386.34090375839423,10.0,,0.4172975209463755,0.0,-0.7855585530557541,,0.0,,,,,,0.16790050623707664,0.04505803571781153,,0.20670842113255683,1621.1676408451656,5924.498274741029,11679.005062370767,12067.084211325568,0.0,0.0,0.0,0.0,1.0,,415,False,False,False,False,False,True,1,6,False,False,unrankable,False,,,
crypto,15m,long,atr_chandelier,20,3.5216489224501055,-3.647117102777778,0.8240816833529386,-8.851348540932893,4,0.4163101965721733,1.0,-1.5549250386461995,-1.17063448963814,-12040.405271373205,0.0,-2.943802596513299,0.4172975209463755,-0.9971169943455966,-0.7855585530557541,0.874538178729104,2801.0,-0.0009118544525658685,0.3427843915404842,0.01968343260882812,0.011827143782270027,-0.07709844991762271,-0.9968955662550075,-0.821152104860352,-0.891063060709254,0.20670842113255683,-9958.461961495588,5924.498274741029,31.044337449924793,12067.084211325568,0.0,0.4163101965721733,0.0,1615.0543531111814,1.0,1.1618085728314478,415,False,False,False,False,False,False,0,6,False,True,underpowered,False,,,
crypto,15m,short,atr_chandelier,20,3.5216489224501055,-4.917525658333333,2.008082456590138,-4.897732801952396,4,1.0,1.0,-2.084039446866664,-1.0194928058997497,-12067.070703868863,0.0,-4.396606164038633,0.4172975209463755,-0.9999984905716792,-0.7855585530557541,0.6232402051664698,5601.0,-0.002349149271569261,0.30192493351465793,0.013850038668213112,0.009507882123794463,-0.24707387417964205,-0.9999984091237407,-0.9790263843607778,-0.979026384360778,0.20670842113255683,-9999.426334786129,5924.498274741029,0.015908762592961787,12067.084211325568,0.0,0.4163101965721733,0.5836898034278267,3230.108706222363,1.0,2.8310390342939744,415,False,False,False,False,False,False,0,6,False,True,underpowered,False,,,
crypto,15m,short,ROCP,20,3.5216489224501055,-16.84787716527778,3.0230007254442017,-11.14645922739707,4,1.0,1.0,-11.933431942016663,-3.334034247675827,-12067.084211325568,0.0,-14.283655550393753,0.4172975209463755,-1.0,-0.7855585530557541,0.4817648182658426,19444.0,-0.0022981913986697316,0.1925969770108662,0.011185174334372947,0.005738017929540156,-0.40052007973664666,-1.0,-0.999997779077234,-0.999997779077234,0.20670842113255683,-9999.999999999995,5924.498274741029,1.8421425197122675e-16,12067.084211325568,0.0,0.49039011353645934,0.5096098864635406,11040.816515704744,1.0,4.261893243648971,415,False,False,False,False,False,False,0,6,False,True,underpowered,False,,,
crypto,15m,short,ROCR,20,3.5216489224501055,-16.84787716527778,3.0230007254442017,-11.14645922739707,4,1.0,1.0,-11.933431942016663,-3.334034247675827,-12067.084211325568,0.0,-14.283655550393753,0.4172975209463755,-1.0,-0.7855585530557541,0.4817648182658426,19444.0,-0.0022981913986697316,0.1925969770108662,0.011185174334372947,0.005738017929540156,-0.40052007973664666,-1.0,-0.999997779077234,-0.999997779077234,0.20670842113255683,-9999.999999999995,5924.498274741029,1.8421425197122675e-16,12067.084211325568,0.0,0.49039011353645934,0.5096098864635406,11040.816515704744,1.0,4.261893243648971,415,False,False,False,False,False,False,0,6,False,True,underpowered,False,,,
crypto,15m,short,ROCR100,20,3.5216489224501055,-16.84787716527778,3.0230007254442017,-11.14645922739707,4,1.0,1.0,-11.933431942016663,-3.334034247675827,-12067.084211325568,0.0,-14.283655550393753,0.4172975209463755,-1.0,-0.7855585530557541,0.4817648182658426,19444.0,-0.0022981913986697316,0.1925969770108662,0.011185174334372947,0.005738017929540156,-0.40052007973664666,-1.0,-0.999997779077234,-0.999997779077234,0.20670842113255683,-9999.999999999995,5924.498274741029,1.8421425197122675e-16,12067.084211325568,0.0,0.49039011353645934,0.5096098864635406,11040.816515704744,1.0,4.261893243648971,415,False,False,False,False,False,False,0,6,False,True,underpowered,False,,,
crypto,15m,long,ROCP,20,3.5216489224501055,-16.9570761875,3.1007039850301426,-10.9375653202414,4,0.9842408057883798,1.0,-12.886807478366377,-4.591613671459122,-12067.084211325568,0.0,-14.269587557619907,0.4172975209463755,-1.0,-0.7855585530557541,0.4982587791656033,19412.5,-0.0022173697006354085,0.20629988828872203,0.010671485854031711,0.0056507526462978444,-0.392402541648703,-1.0,-0.9999977162911898,-0.999996626548691,0.20670842113255683,-9999.999999999995,5924.498274741029,2.0388269145357712e-16,12067.084211325568,0.0,0.49039011353645934,0.49114971751081526,11022.787053536991,1.0,4.3714410165791815,415,False,False,False,False,False,False,0,6,False,True,underpowered,False,,,
crypto,15m,long,ROCR,20,3.5216489224501055,-16.9570761875,3.1007039850301426,-10.9375653202414,4,0.9842408057883798,1.0,-12.886807478366377,-4.591613671459122,-12067.084211325568,0.0,-14.269587557619907,0.4172975209463755,-1.0,-0.7855585530557541,0.4982587791656033,19412.5,-0.0022173697006354085,0.20629988828872203,0.010671485854031711,0.0056507526462978444,-0.392402541648703,-1.0,-0.9999977162911898,-0.999996626548691,0.20670842113255683,-9999.999999999995,5924.498274741029,2.0388269145357712e-16,12067.084211325568,0.0,0.49039011353645934,0.49114971751081526,11022.787053536991,1.0,4.3714410165791815,415,False,False,False,False,False,False,0,6,False,True,underpowered,False,,,
crypto,15m,long,ROCR100,20,3.5216489224501055,-16.9570761875,3.1007039850301426,-10.9375653202414,4,0.9842408057883798,1.0,-12.886807478366377,-4.591613671459122,-12067.084211325568,0.0,-14.269587557619907,0.4172975209463755,-1.0,-0.7855585530557541,0.4982587791656033,19412.5,-0.0022173697006354085,0.20629988828872203,0.010671485854031711,0.0056507526462978444,-0.392402541648703,-1.0,-0.9999977162911898,-0.999996626548691,0.20670842113255683,-9999.999999999995,5924.498274741029,2.0388269145357712e-16,12067.084211325568,0.0,0.49039011353645934,0.49114971751081526,11022.787053536991,1.0,4.3714410165791815,415,False,False,False,False,False,False,0,6,False,True,underpowered,False,,,
crypto,15m,long,KAMA_9,20,3.5216489224501055,-17.022777830555555,3.2565351123080157,-10.454533572334764,4,1.0,1.0,-13.148509911264561,-3.955039696116665,-12067.084211325568,0.0,-14.55699257178853,0.4172975209463755,-1.0,-0.7855585530557541,0.4803465139733297,19277.0,-0.0023901117820516373,0.16995312444678753,0.012911442736913534,0.0057034709335413315,-0.4190626742736107,-1.0,-0.9999986123476322,-0.9999986123476322,0.20670842113255683,-9999.999999999998,5924.498274741029,3.668761382826365e-17,12067.084211325568,0.0,0.495795270013099,0.504204729986901,10941.562493296098,1.0,4.591135184333038,415,False,False,False,False,False,False,0,6,False,True,underpowered,False,,,
crypto,15m,short,KAMA_9,20,3.5216489224501055,-17.022777830555555,3.2565351123080157,-10.454533572334764,4,1.0,1.0,-12.184483888726291,-3.955039696116665,-12067.084211325568,0.0,-14.55699257178853,0.4172975209463755,-1.0,-0.7855585530557541,0.4803465139733297,19277.0,-0.0023901117820516373,0.16995312444678753,0.012911442736913534,0.0057034709335413315,-0.4190626742736107,-1.0,-0.9999986123476322,-0.9999986123476322,0.20670842113255683,-9999.999999999998,5924.498274741029,3.668761382826365e-17,12067.084211325568,0.0,0.495795270013099,0.504204729986901,10941.562493296098,1.0,4.591135184333038,415,False,False,False,False,False,False,0,6,False,True,underpowered,False,,,
crypto,15m,long,WMA_21,20,3.5216489224501055,-17.271270802777778,3.0926717016202385,-11.169158882095003,4,1.0,1.0,-13.378070673052953,-4.84687699104753,-12067.084211325568,0.0,-14.796625962784645,0.4172975209463755,-1.0,-0.7855585530557541,0.4678333096716608,19880.0,-0.002331698393488008,0.16564277620719048,0.012709813258015828,0.0055015317521066864,-0.4238271264353127,-1.0,-0.9999986648869098,-0.9999986648869098,0.20670842113255683,-9999.999999999996,5924.498274741029,3.318950228214507e-17,12067.084211325568,0.0,0.49933820728664424,0.5006617927133559,11286.282560095926,1.0,4.360116925880952,415,False,False,False,False,False,False,0,6,False,True,underpowered,False,,,
