book,signal,family,horizon,t,null_sd,p_perm
S&P-PIT,C_downside_vol_60,C,21,0.19180236486105828,0.34629668445025125,1.0
S&P-PIT,C_lowvol_126,C,1,1.442627692581331,0.38550036242347346,0.875
S&P-PIT,C_lowvol_126,C,5,0.5813938428571841,0.39312775230775676,1.0
S&P-PIT,C_lowvol_126,C,21,0.41412596255301565,0.37176321891984154,1.0
S&P-PIT,C_downside_vol_126,C,1,1.3541302628107068,0.39328907648742517,0.9583333333333334
S&P-PIT,C_downside_vol_126,C,5,0.38887799350161,0.40566356427999817,1.0
S&P-PIT,C_downside_vol_126,C,21,0.09310278084023745,0.46776957099130184,1.0
S&P-PIT,C_lowvol_252,C,1,1.0020255394249393,0.4641462990633884,1.0
S&P-PIT,C_lowvol_252,C,5,0.09494139878203502,0.43348230068453825,1.0
S&P-PIT,C_lowvol_252,C,21,0.17347224913653517,0.5426305696899177,1.0
S&P-PIT,C_downside_vol_252,C,1,1.0720739341734826,0.4977986980091615,1.0
S&P-PIT,C_downside_vol_252,C,5,0.07229014168197742,0.4220498855181958,1.0
S&P-PIT,C_downside_vol_252,C,21,0.07350105295675083,0.422560923881421,1.0
S&P-PIT,C_vol_of_vol_60,C,1,1.175967132195093,0.45679570664152025,0.7916666666666666
S&P-PIT,C_vol_of_vol_60,C,5,0.1698518679041161,0.45402317374977214,0.9583333333333334
S&P-PIT,C_vol_of_vol_60,C,21,0.06296148794167591,0.6665400611861283,1.0
S&P-PIT,C_vol_trend_60,C,1,0.7323453517142035,0.8601484256700536,0.2916666666666667
S&P-PIT,C_vol_trend_60,C,5,-0.10557653732201658,0.8316768381600383,0.9166666666666666
S&P-PIT,C_vol_trend_60,C,21,0.011411868205491858,1.195318688567167,1.0
S&P-PIT,C_vol_of_vol_252,C,1,0.7688911932438378,0.7408550163761489,0.7916666666666666
S&P-PIT,C_vol_of_vol_252,C,5,-0.10034891453087122,0.634643401538515,1.0
S&P-PIT,C_vol_of_vol_252,C,21,-0.14130684621734257,0.8308141573455322,0.9166666666666666
S&P-PIT,C_vol_trend_252,C,1,0.9661970681779395,0.7177423837631345,0.25
S&P-PIT,C_vol_trend_252,C,5,-0.2118037991860088,0.5711685548287547,0.875
S&P-PIT,C_vol_trend_252,C,21,0.09472673358066505,0.7380407614131653,0.9583333333333334
S&P-PIT,I_lowbeta_126,I,1,0.7289659506468096,0.3129495965266697,0.375
S&P-PIT,I_lowbeta_126,I,5,0.014244138366795575,0.2918519631735455,0.9583333333333334
S&P-PIT,I_lowbeta_126,I,21,-0.02198028108503302,0.3702463886347313,1.0
S&P-PIT,C_idio_vol_126,C,1,1.6418556663730923,0.5185358899804634,1.0
S&P-PIT,C_idio_vol_126,C,5,0.8220743097770488,0.5105539179064769,1.0
S&P-PIT,C_idio_vol_126,C,21,0.696775010055706,0.6046062737768971,1.0
S&P-PIT,I_corr_126,I,1,-0.9843652858662671,0.8558337781147739,0.5416666666666666
S&P-PIT,I_corr_126,I,5,-0.9953212379684323,0.6942162810712931,0.9166666666666666
S&P-PIT,I_corr_126,I,21,-0.8296280083318174,0.7242440273617504,0.875
S&P-PIT,I_idio_mom_126,I,1,1.2351358063304811,1.1448508142790734,0.375
S&P-PIT,I_idio_mom_126,I,5,-0.0893475094530178,0.6517119327585588,0.875
S&P-PIT,I_idio_mom_126,I,21,-0.5144772125069553,0.7510134616773856,0.4583333333333333
S&P-PIT,I_lowbeta_252,I,1,0.4503875009880388,0.2877689612027662,0.875
S&P-PIT,I_lowbeta_252,I,5,-0.3999072601778312,0.3767370691311438,0.2916666666666667
S&P-PIT,I_lowbeta_252,I,21,-0.19776412187797612,0.39305474484013986,0.5833333333333334
S&P-PIT,C_idio_vol_252,C,1,1.2706442866922667,0.7428332324567057,1.0
S&P-PIT,C_idio_vol_252,C,5,0.38191783815395847,0.7186704739956635,1.0
S&P-PIT,C_idio_vol_252,C,21,0.5722001815543653,0.8228201886481327,1.0
S&P-PIT,I_corr_252,I,1,-0.737456707607895,0.9283182572735097,0.9166666666666666
S&P-PIT,I_corr_252,I,5,-0.7451372023036714,0.9686519331333596,1.0
S&P-PIT,I_corr_252,I,21,-0.6806329272050703,0.7910179888206305,0.8333333333333334
S&P-PIT,I_idio_mom_252,I,1,2.0706577005203837,1.0822140771718898,0.08333333333333333
S&P-PIT,I_idio_mom_252,I,5,0.7147591934408936,0.963555415233012,0.375
S&P-PIT,I_idio_mom_252,I,21,0.24087192084603387,0.6697025358444137,0.6666666666666666
S&P-PIT,D_neg_dollar_vol_21,D,1,-0.2821083512701612,0.7219287288339009,1.0
S&P-PIT,D_neg_dollar_vol_21,D,5,-1.3337977638891978,0.5237240062007102,1.0
S&P-PIT,D_neg_dollar_vol_21,D,21,-1.0660558259307504,0.7377083576754198,1.0
S&P-PIT,D_illiquidity_21,D,1,-1.0688211834595727,0.5016432446833079,1.0
S&P-PIT,D_illiquidity_21,D,5,-1.291525365749054,0.7363363989191709,1.0
S&P-PIT,D_illiquidity_21,D,21,-1.0076918522477407,0.6469031432230073,1.0
S&P-PIT,D_neg_turnover_21,D,1,1.4469445389435633,0.5413444888880382,0.7916666666666666
S&P-PIT,D_neg_turnover_21,D,5,-0.616717147178752,0.5080097328976874,0.2916666666666667
S&P-PIT,D_neg_turnover_21,D,21,-0.984636385749136,0.523038033239087,0.08333333333333333
S&P-PIT,D_neg_dollar_vol_63,D,1,-0.5826618638031791,0.704514458950253,0.9583333333333334
S&P-PIT,D_neg_dollar_vol_63,D,5,-1.4737410022910353,0.5716542441593327,1.0
S&P-PIT,D_neg_dollar_vol_63,D,21,-1.21139969220053,0.6615620851036931,1.0
S&P-PIT,D_illiquidity_63,D,1,-1.1990415638622538,0.690390720082006,1.0
S&P-PIT,D_illiquidity_63,D,5,-1.4114724211306298,0.6741437129967884,1.0
S&P-PIT,D_illiquidity_63,D,21,-1.1260753576940996,0.589357130930132,1.0
S&P-PIT,D_neg_turnover_63,D,1,1.1046789774944359,0.6390747682430451,1.0
S&P-PIT,D_neg_turnover_63,D,5,-0.7998782679405405,0.5091171578128928,0.20833333333333334
S&P-PIT,D_neg_turnover_63,D,21,-1.0920547766864885,0.57050471664547,0.08333333333333333
S&P-PIT,D_vol_shock_5,D,1,0.3795758498326374,1.0330806761046865,0.6666666666666666
S&P-PIT,D_vol_shock_5,D,5,0.9085496149422071,0.9585668343599718,0.4583333333333333
S&P-PIT,D_vol_shock_5,D,21,-0.09909509540961746,0.9880051930054873,0.9583333333333334
S&P-PIT,D_dollar_vol_trend_5,D,1,0.15704354186037622,1.0777433685770346,0.8333333333333334
S&P-PIT,D_dollar_vol_trend_5,D,5,1.4091141642887428,0.9980367026779574,0.25
S&P-PIT,D_dollar_vol_trend_5,D,21,0.7893611869224163,0.8158064377634496,0.3333333333333333
S&P-PIT,D_vol_shock_21,D,1,1.3574996084787148,1.0144293515307574,0.25
S&P-PIT,D_vol_shock_21,D,5,0.09434155430270019,0.8795129177432898,0.9166666666666666
S&P-PIT,D_vol_shock_21,D,21,-0.4211669533105726,0.9104484502099405,0.7083333333333334
S&P-PIT,D_dollar_vol_trend_21,D,1,0.3330126433225093,0.9538733847434836,0.7916666666666666
S&P-PIT,D_dollar_vol_trend_21,D,5,0.40783744609954375,0.8910028348395088,0.75
S&P-PIT,D_dollar_vol_trend_21,D,21,0.2696771810346438,0.9632060512202106,0.75
S&P-PIT,E_neg_range_21,E,1,1.547395594367574,0.3728180631571935,1.0
S&P-PIT,E_neg_range_21,E,5,0.7519437033568808,0.3404648661015168,1.0
S&P-PIT,E_neg_range_21,E,21,0.7153083058866112,0.3049314512622174,1.0
S&P-PIT,E_close_position_21,E,1,-0.8051940402958124,0.7902054945348004,0.7083333333333334
S&P-PIT,E_close_position_21,E,5,-0.5413183849002969,0.6938128055306269,0.6666666666666666
S&P-PIT,E_close_position_21,E,21,-0.11627278533061715,0.7989035127032418,0.9583333333333334
S&P-PIT,E_neg_gap_21,E,1,1.3923059837409189,0.25141548717314144,0.7083333333333334
S&P-PIT,E_neg_gap_21,E,5,0.1494323414584505,0.29498124629125455,0.9583333333333334
S&P-PIT,E_neg_gap_21,E,21,0.0007541710611578619,0.2663293252488652,1.0
S&P-PIT,E_amihud_range_21,E,1,1.583957270559709,0.34939016323716093,1.0
S&P-PIT,E_amihud_range_21,E,5,0.8749809965161481,0.2776011506541468,1.0
S&P-PIT,E_amihud_range_21,E,21,0.7922560923049471,0.34077219723269375,1.0
S&P-PIT,E_neg_range_63,E,1,1.5695548675600475,0.3403390711723644,0.875
S&P-PIT,E_neg_range_63,E,5,0.8011731327129721,0.2778743662409375,1.0
S&P-PIT,E_neg_range_63,E,21,0.7837942866097625,0.28302290931770724,1.0
S&P-PIT,E_close_position_63,E,1,1.5067324228466639,0.5840252694317547,0.6666666666666666
S&P-PIT,E_close_position_63,E,5,0.545526848842894,0.6753160779660256,0.5416666666666666
S&P-PIT,E_close_position_63,E,21,0.5713529466357117,0.4146271159221785,0.6666666666666666
S&P-PIT,E_neg_gap_63,E,1,1.3567550055821,0.2752997999323985,0.75
S&P-PIT,E_neg_gap_63,E,5,0.38426958149409596,0.25295626314872965,0.8333333333333334
S&P-PIT,E_neg_gap_63,E,21,0.10171140893023041,0.22869693873627367,1.0
S&P-PIT,E_amihud_range_63,E,1,1.6396550312409846,0.36056081176318255,1.0
S&P-PIT,E_amihud_range_63,E,5,0.9305739267619588,0.31273197286765886,1.0
S&P-PIT,E_amihud_range_63,E,21,0.8932540447880604,0.39085628180224796,1.0
S&P-PIT,F_overnight_21,F,1,-0.6028638711570873,0.9445755383052388,0.5833333333333334
S&P-PIT,F_overnight_21,F,5,-0.9103485050670079,1.0870702105296517,0.4583333333333333
S&P-PIT,F_overnight_21,F,21,-2.3025638825789576,0.9317644654032032,0.041666666666666664
S&P-PIT,F_intraday_21,F,1,-2.011510990535461,0.9671363577484724,0.08333333333333333
S&P-PIT,F_intraday_21,F,5,-1.7008562574703183,0.8405595383424267,0.04
S&P-PIT,F_intraday_21,F,21,-1.5539855079441174,0.8296960288129547,0.08333333333333333
S&P-PIT,F_on_minus_id_21,F,1,2.0270341952492346,0.7101135973425833,0.04
S&P-PIT,F_on_minus_id_21,F,5,1.4394490662881712,0.8034594481266514,0.041666666666666664
S&P-PIT,F_on_minus_id_21,F,21,0.0037309451914220074,0.8941456710640729,1.0
S&P-PIT,F_on_share_21,F,1,-0.42702286515433946,0.9976740288529697,0.7083333333333334
S&P-PIT,F_on_share_21,F,5,-0.2009014669979493,0.9033141743214504,0.9166666666666666
S&P-PIT,F_on_share_21,F,21,-2.0248610826232696,0.9720584962541894,0.04
S&P-PIT,F_overnight_63,F,1,-0.43301077585543907,0.9535211293771406,0.75
S&P-PIT,F_overnight_63,F,5,-0.9673183066625073,0.9689266774906581,0.20833333333333334
S&P-PIT,F_overnight_63,F,21,-0.8189924970004954,0.7781725281076727,0.2916666666666667
S&P-PIT,F_intraday_63,F,1,-0.09742757611585273,0.9170424675961438,0.9166666666666666
S&P-PIT,F_intraday_63,F,5,-0.7320616989232204,0.5842478996441989,0.25
S&P-PIT,F_intraday_63,F,21,-0.12903582866239394,0.6604799131170868,0.7083333333333334
S&P-PIT,F_on_minus_id_63,F,1,-0.058333509296413615,0.8656595704363031,0.9583333333333334
S&P-PIT,F_on_minus_id_63,F,5,0.33258636702735284,1.0083563068300836,0.8333333333333334
S&P-PIT,F_on_minus_id_63,F,21,-0.17666771341018883,0.9602815865462935,0.9166666666666666
S&P-PIT,F_on_share_63,F,1,-0.31742473603724464,1.0701757804099457,0.7916666666666666
S&P-PIT,F_on_share_63,F,5,-0.7772326918165574,0.9070198019943754,0.4166666666666667
S&P-PIT,F_on_share_63,F,21,-0.8865776872186528,1.0955402963873617,0.7916666666666666
S&P-PIT,F_overnight_252,F,1,0.07299753032042619,1.1853285991329234,0.9583333333333334
S&P-PIT,F_overnight_252,F,5,0.0279179797965328,1.337581119009771,1.0
S&P-PIT,F_overnight_252,F,21,-1.034655706721665,1.2063931948895292,0.4583333333333333
S&P-PIT,F_intraday_252,F,1,1.0186941769369062,1.3863185864400909,0.625
S&P-PIT,F_intraday_252,F,5,-0.5315839947503125,1.6080159481285634,0.8333333333333334
S&P-PIT,F_intraday_252,F,21,-0.5008775272328406,0.8597405743825437,0.4583333333333333
S&P-PIT,F_on_minus_id_252,F,1,-0.721203618751807,1.652514846853684,0.7083333333333334
S&P-PIT,F_on_minus_id_252,F,5,0.7789075344220137,1.671723019857391,0.5416666666666666
S&P-PIT,F_on_minus_id_252,F,21,-0.014476267160590915,0.57983136798485,0.9166666666666666
S&P-PIT,F_on_share_252,F,1,-0.12034657609376019,1.3327409698578674,0.9583333333333334
S&P-PIT,F_on_share_252,F,5,0.5160329318848056,1.0432629949856964,0.5416666666666666
S&P-PIT,F_on_share_252,F,21,-0.7056627035984738,1.208819620527108,0.7083333333333334
S&P-PIT,G_neg_skew_63,G,1,1.6574522541115624,0.7252387829935061,0.041666666666666664
S&P-PIT,G_neg_skew_63,G,5,1.4295791374950084,0.8831815816414981,0.16666666666666666
S&P-PIT,G_neg_skew_63,G,21,1.1473493415257061,0.641213986712688,0.125
S&P-PIT,G_skew_63,G,1,-1.6574522541115624,0.6802705372465903,0.20833333333333334
S&P-PIT,G_skew_63,G,5,-1.4295791374950084,0.9038827804141442,0.125
S&P-PIT,G_skew_63,G,21,-1.1473493415257061,0.6122299554175468,0.16666666666666666
S&P-PIT,G_neg_kurt_63,G,1,0.39049795319572495,0.8801665716622837,0.8333333333333334
S&P-PIT,G_neg_kurt_63,G,5,-0.22419104953783128,0.5586109866650217,0.75
S&P-PIT,G_neg_kurt_63,G,21,-0.5671452715757656,0.8143806514857994,0.5416666666666666
S&P-PIT,G_neg_skew_252,G,1,0.7186299525578549,0.7532738040469468,0.7916666666666666
S&P-PIT,G_neg_skew_252,G,5,0.7303810184197196,0.6143008159029637,0.7083333333333334
S&P-PIT,G_neg_skew_252,G,21,1.3163834985014342,0.6096126062798715,0.16666666666666666
S&P-PIT,G_skew_252,G,1,-0.7186299525578549,0.737834858648487,0.875
S&P-PIT,G_skew_252,G,5,-0.7303810184197196,0.7857678503775263,0.625
S&P-PIT,G_skew_252,G,21,-1.3163834985014342,0.6239534463101292,0.25
S&P-PIT,G_neg_kurt_252,G,1,0.3977752708668063,1.2182067148237865,0.75
S&P-PIT,G_neg_kurt_252,G,5,0.5416184917800221,1.159774480649401,0.6666666666666666
S&P-PIT,G_neg_kurt_252,G,21,0.5703736011801928,0.9852017613253383,0.5833333333333334
S&P-PIT,G_neg_max_21,G,1,1.8937038078282713,0.397269888297575,0.4583333333333333
S&P-PIT,G_neg_max_21,G,5,0.6794047853904294,0.380307969967994,0.8333333333333334
S&P-PIT,G_neg_max_21,G,21,0.8295256303654003,0.40699244528076217,0.7083333333333334
S&P-PIT,G_neg_downdays_21,G,1,-1.383568001740167,0.8977669629982882,0.2916666666666667
S&P-PIT,G_neg_downdays_21,G,5,-1.142550686626335,1.0966904851368342,0.2916666666666667
S&P-PIT,G_neg_downdays_21,G,21,-1.9541704130819584,1.0535299911909093,0.08333333333333333
S&P-PIT,G_neg_max_63,G,1,1.8429929206438236,0.4839443525626096,0.5416666666666666
S&P-PIT,G_neg_max_63,G,5,0.885861287201314,0.44237470311345334,0.5833333333333334
S&P-PIT,G_neg_max_63,G,21,0.6929504703889768,0.4699050876875756,0.875
S&P-PIT,G_neg_downdays_63,G,1,1.2068683097118145,0.8500683505475797,0.75
S&P-PIT,G_neg_downdays_63,G,5,0.028129366264056405,0.8386622097080629,0.9583333333333334
S&P-PIT,G_neg_downdays_63,G,21,-0.05444087527605302,0.834331501534412,0.9583333333333334
S&P-PIT,H_high_prox_126,H,1,0.7469857589026868,0.5803202054546204,0.9583333333333334
S&P-PIT,H_high_prox_126,H,5,-0.14154941581475236,0.5727229309632745,0.9166666666666666
S&P-PIT,H_high_prox_126,H,21,-0.30903192592929746,0.5458957269604323,0.875
S&P-PIT,H_low_prox_126,H,1,0.6172325591315386,0.8463464944339719,0.4583333333333333
S&P-PIT,H_low_prox_126,H,5,1.4255721258574197,0.7445767023231653,0.08333333333333333
S&P-PIT,H_low_prox_126,H,21,1.3467373469112132,0.5417410990626893,0.04
S&P-PIT,H_drawdown_126,H,1,0.7469857589026868,0.4288500628878144,1.0
S&P-PIT,H_drawdown_126,H,5,-0.14154941581475236,0.6745322756335571,1.0
S&P-PIT,H_drawdown_126,H,21,-0.30903192592929746,0.5844553663002308,1.0
S&P-PIT,H_high_prox_252,H,1,0.6645391299306009,0.5321315961936596,0.9583333333333334
S&P-PIT,H_high_prox_252,H,5,-0.42351948200974543,0.5843503871310349,0.9166666666666666
S&P-PIT,H_high_prox_252,H,21,-0.4883528027481599,0.44354209225053204,0.9583333333333334
S&P-PIT,H_low_prox_252,H,1,-0.2807903660639449,1.206959121073337,0.9166666666666666
S&P-PIT,H_low_prox_252,H,5,0.7083472612323272,0.9688249200131764,0.7083333333333334
S&P-PIT,H_low_prox_252,H,21,0.7258090082999443,1.048266997405406,0.625
S&P-PIT,H_drawdown_252,H,1,0.6645391299306009,0.6257291529488992,0.9583333333333334
S&P-PIT,H_drawdown_252,H,5,-0.42351948200974543,0.5811992133342253,0.9583333333333334
S&P-PIT,H_drawdown_252,H,21,-0.4883528027481599,0.5700078694506004,0.9166666666666666
