timeframe,ticker,indicator,cost_bps,n_bars,bars_per_year,total_return,pnl_dollars,cagr,sharpe,max_drawdown,exposure,n_trades,turnover_per_year,base_total_return,base_cagr,base_sharpe,excess_total_return,excess_cagr,excess_sharpe,beat_buyhold
1h,JPM,KAMA_21,10.0,11536,1754.7363069261403,-0.9445997167393637,-9445.997167393638,-0.3560390300624,-1.2488330869928659,-0.949045549165422,0.9981796116504854,1123,341.5156488122397,2.020132327234813,0.18310390274174138,0.7073764661802201,-2.9647320439741764,-0.5391429328041414,-1.9562095531730859,False
1h,JPM,KAMA_50,0.0,11536,1754.7363069261403,-0.12677466850633567,-1267.7466850633568,-0.020410835124748505,0.08315515656852833,-0.4202935473910424,0.9956657420249653,870,264.5415203939799,2.020132327234813,0.18310390274174138,0.7073764661802201,-2.1469069957411486,-0.20351473786648988,-0.6242213096116918,False
1h,JPM,KAMA_50,1.0,11536,1754.7363069261403,-0.26729165207483396,-2672.9165207483397,-0.046209595391267455,-0.004371359958051764,-0.44993858492656114,0.9956657420249653,870,264.5415203939799,2.020132327234813,0.18310390274174138,0.7073764661802201,-2.2874239793096467,-0.22931349813300883,-0.7117478261382718,False
1h,JPM,KAMA_50,5.0,11536,1754.7363069261403,-0.6369248022477303,-6369.248022477303,-0.14283297514071358,-0.34995992263745496,-0.7192761774096803,0.9956657420249653,870,264.5415203939799,2.020132327234813,0.18310390274174138,0.7073764661802201,-2.657057129482543,-0.32593687788245496,-1.057336388817675,False
1h,JPM,KAMA_50,10.0,11536,1754.7363069261403,-0.849172045287135,-8491.72045287135,-0.25005680074786185,-0.7711899839597732,-0.8790008577976531,0.9956657420249653,870,264.5415203939799,2.020132327234813,0.18310390274174138,0.7073764661802201,-2.869304372521948,-0.4331607034896032,-1.4785664501399933,False
1h,JPM,KAMA_9,0.0,11536,1754.7363069261403,-0.19653869483731523,-1965.3869483731523,-0.03274049504504328,0.041533022822268006,-0.5692140688167987,0.9992198335644937,1575,479.0346450377474,2.020132327234813,0.18310390274174138,0.7073764661802201,-2.216671022072128,-0.21584439778678466,-0.6658434433579521,False
1h,JPM,KAMA_9,1.0,11536,1754.7363069261403,-0.41508412932279637,-4150.841293227963,-0.07834241717831503,-0.11639191631105937,-0.6475819319096869,0.9992198335644937,1575,479.0346450377474,2.020132327234813,0.18310390274174138,0.7073764661802201,-2.435216456557609,-0.2614463199200564,-0.8237683824912795,False
1h,JPM,KAMA_9,5.0,11536,1754.7363069261403,-0.8358166829229509,-8358.166829229509,-0.2403147971349976,-0.7346858188101081,-0.8799944853811293,0.9992198335644937,1575,479.0346450377474,2.020132327234813,0.18310390274174138,0.7073764661802201,-2.855949010157764,-0.42341869987673897,-1.4420622849903282,False
1h,JPM,KAMA_9,10.0,11536,1754.7363069261403,-0.9665036952384125,-9665.036952384125,-0.4034890466646571,-1.476399252905043,-0.9744647053453805,0.9992198335644937,1575,479.0346450377474,2.020132327234813,0.18310390274174138,0.7073764661802201,-2.9866360224732253,-0.5865929494063985,-2.183775719085263,False
1h,JPM,LINEARREG_100,0.0,11536,1754.7363069261403,-0.47029907058390186,-4702.990705839018,-0.0921401973272904,-0.16845693949153687,-0.5682545052796099,0.9914181692094314,775,235.63819154127364,2.020132327234813,0.18310390274174138,0.7073764661802201,-2.490431397818715,-0.27524410006903177,-0.8758334056717569,False
1h,JPM,LINEARREG_100,1.0,11536,1754.7363069261403,-0.5470165525550453,-5470.165525550453,-0.11349275920554436,-0.24584570947684184,-0.619768539821955,0.9914181692094314,775,235.63819154127364,2.020132327234813,0.18310390274174138,0.7073764661802201,-2.5671488797898583,-0.29659666194728573,-0.9532221756570619,False
1h,JPM,LINEARREG_100,5.0,11536,1754.7363069261403,-0.7578126817330036,-7578.126817330037,-0.19403645851037365,-0.5513274073583526,-0.7944897579749657,0.9914181692094314,775,235.63819154127364,2.020132327234813,0.18310390274174138,0.7073764661802201,-2.7779450089678166,-0.37714036125211503,-1.2587038735385727,False
1h,JPM,LINEARREG_100,10.0,11536,1754.7363069261403,-0.8893558818423014,-8893.558818423015,-0.28458224080967487,-0.9235863487311124,-0.9048275840803368,0.9914181692094314,775,235.63819154127364,2.020132327234813,0.18310390274174138,0.7073764661802201,-2.9094882090771144,-0.46768614355141624,-1.6309628149113324,False
1h,JPM,LINEARREG_1000,0.0,11536,1754.7363069261403,-0.342990744261784,-3429.90744261784,-0.061901445109251774,-0.1356823647127477,-0.49208386741770516,0.9134015256588072,209,63.435200692518464,2.020132327234813,0.18310390274174138,0.7073764661802201,-2.363123071496597,-0.24500534785099315,-0.8430588308929678,False
1h,JPM,LINEARREG_1000,1.0,11536,1754.7363069261403,-0.3700932149559578,-3700.932149559578,-0.06789390034991383,-0.1612335765793181,-0.5128890264504021,0.9134015256588072,209,63.435200692518464,2.020132327234813,0.18310390274174138,0.7073764661802201,-2.3902255421907705,-0.2509978030916552,-0.8686100427595382,False
1h,JPM,LINEARREG_1000,5.0,11536,1754.7363069261403,-0.46782002146066326,-4678.2002146066325,-0.09149512650058933,-0.26286064054082847,-0.5879643347961646,0.9134015256588072,209,63.435200692518464,2.020132327234813,0.18310390274174138,0.7073764661802201,-2.487952348695476,-0.2745990292423307,-0.9702371067210486,False
1h,JPM,LINEARREG_1000,10.0,11536,1754.7363069261403,-0.5690239951751453,-5690.239951751453,-0.12018373444352326,-0.3885017626389695,-0.6658159798075163,0.9134015256588072,209,63.435200692518464,2.020132327234813,0.18310390274174138,0.7073764661802201,-2.5891563224099583,-0.30328763718526464,-1.0958782288191897,False
1h,JPM,LINEARREG_200,0.0,11536,1754.7363069261403,0.4126871752358281,4126.871752358281,0.05396312272956649,0.3254439140777904,-0.5321478496514156,0.982749653259362,476,144.66876704696656,2.020132327234813,0.18310390274174138,0.7073764661802201,-1.6074451519989847,-0.12914078001217488,-0.3819325521024297,False
1h,JPM,LINEARREG_200,1.0,11536,1754.7363069261403,0.2832912392827007,2832.9123928270074,0.038672744121257985,0.277035906231375,-0.5462495139571435,0.982749653259362,476,144.66876704696656,2.020132327234813,0.18310390274174138,0.7073764661802201,-1.7368410879521121,-0.1444311586204834,-0.4303405599488451,False
1h,JPM,LINEARREG_200,5.0,11536,1754.7363069261403,-0.1263090736421374,-1263.090736421374,-0.020331398287460556,0.08489752585684211,-0.6024753188239382,0.982749653259362,476,144.66876704696656,2.020132327234813,0.18310390274174138,0.7073764661802201,-2.14644140087695,-0.20343530102920193,-0.622478940323378,False
1h,JPM,LINEARREG_200,10.0,11536,1754.7363069261403,-0.4599193557312634,-4599.193557312634,-0.08945616230331865,-0.15167748327951583,-0.6790721761958742,0.982749653259362,476,144.66876704696656,2.020132327234813,0.18310390274174138,0.7073764661802201,-2.480051682966076,-0.27256006504506003,-0.8590539494597359,False
1h,JPM,LINEARREG_21,0.0,11536,1754.7363069261403,-0.5031018734497741,-5031.018734497741,-0.10092619326981034,-0.19999061019890524,-0.5788099188189149,0.9982662968099861,1986,604.0795730215608,2.020132327234813,0.18310390274174138,0.7073764661802201,-2.5232342006845867,-0.2840300960115517,-0.9073670763791253,False
1h,JPM,LINEARREG_21,1.0,11536,1754.7363069261403,-0.6668677748564207,-6668.677748564207,-0.15398295039258547,-0.39801791008910237,-0.7069974602254316,0.9982662968099861,1986,604.0795730215608,2.020132327234813,0.18310390274174138,0.7073764661802201,-2.6870001020912335,-0.33708685313432685,-1.1053943762693224,False
1h,JPM,LINEARREG_21,5.0,11536,1754.7363069261403,-0.9327543976946673,-9327.543976946672,-0.33677487922258853,-1.1719346166076503,-0.9390080510924974,0.9982662968099861,1986,604.0795730215608,2.020132327234813,0.18310390274174138,0.7073764661802201,-2.9528867249294803,-0.5198787819643299,-1.8793110827878703,False
1h,JPM,LINEARREG_21,10.0,11536,1754.7363069261403,-0.9909179351304548,-9909.179351304549,-0.5109048480131744,-2.0968185090447746,-0.9915487090953873,0.9982662968099861,1986,604.0795730215608,2.020132327234813,0.18310390274174138,0.7073764661802201,-3.0110502623652677,-0.6940087507549157,-2.804194975224995,False
1h,JPM,LINEARREG_50,0.0,11536,1754.7363069261403,-0.5891173402941179,-5891.173402941179,-0.12655074533481425,-0.29624047392379727,-0.7335091665698017,0.995752427184466,1198,364.3340663275341,2.020132327234813,0.18310390274174138,0.7073764661802201,-2.609249667528931,-0.3096546480765556,-1.0036169401040174,False
1h,JPM,LINEARREG_50,1.0,11536,1754.7363069261403,-0.6772674845538983,-6772.6748455389825,-0.15805487254265083,-0.41546814117557007,-0.7868449264867412,0.995752427184466,1198,364.3340663275341,2.020132327234813,0.18310390274174138,0.7073764661802201,-2.6973998117887112,-0.3411587752843922,-1.1228446073557903,False
1h,JPM,LINEARREG_50,5.0,11536,1754.7363069261403,-0.8772191122449929,-8772.191122449929,-0.27316465672223833,-0.8843180730505665,-0.9143478883459035,0.995752427184466,1198,364.3340663275341,2.020132327234813,0.18310390274174138,0.7073764661802201,-2.897351439479806,-0.4562685594639797,-1.5916945392307866,False
1h,JPM,LINEARREG_50,10.0,11536,1754.7363069261403,-0.9633550525764212,-9633.550525764213,-0.39528070173762286,-1.4513827977932698,-0.9727008399748169,0.995752427184466,1198,364.3340663275341,2.020132327234813,0.18310390274174138,0.7073764661802201,-2.9834873798112342,-0.5783846044793642,-2.15875926397349,False
1h,JPM,LINEARREG_9,0.0,11536,1754.7363069261403,0.15154992407748913,1515.4992407748912,0.0216979117002547,0.22257571554391953,-0.46110703126229946,0.9993065187239945,3191,970.6954811006243,2.020132327234813,0.18310390274174138,0.7073764661802201,-1.8685824031573237,-0.16140599104148667,-0.48480075063630057,False
1h,JPM,LINEARREG_9,1.0,11536,1754.7363069261403,-0.3936871416182022,-3936.8714161820217,-0.07329132370251912,-0.09788468802584138,-0.5483176029118376,0.9993065187239945,3191,970.6954811006243,2.020132327234813,0.18310390274174138,0.7073764661802201,-2.4138194688530152,-0.2563952264442605,-0.8052611542060615,False
1h,JPM,LINEARREG_9,5.0,11536,1754.7363069261403,-0.9534636448762503,-9534.636448762503,-0.372894129348188,-1.3438272680005705,-0.9567108930987583,0.9993065187239945,3191,970.6954811006243,2.020132327234813,0.18310390274174138,0.7073764661802201,-2.973595972111063,-0.5559980320899294,-2.0512037341807905,False
1h,JPM,LINEARREG_9,10.0,11536,1754.7363069261403,-0.9981254408200192,-9981.254408200191,-0.6152790567555579,-2.8175613626348754,-0.9982056498011853,0.9993065187239945,3191,970.6954811006243,2.020132327234813,0.18310390274174138,0.7073764661802201,-3.018257768054832,-0.7983829594972993,-3.5249378288150957,False
1h,JPM,LINEARREG_ANGLE,0.0,11536,1754.7363069261403,-0.619255836982974,-6192.5583698297405,-0.13661447485112443,-0.33392219631320563,-0.7398119555285221,0.998873092926491,838,254.80566225412093,2.020132327234813,0.18310390274174138,0.7073764661802201,-2.6393881642177868,-0.3197183775928658,-1.0412986624934257,False
1h,JPM,LINEARREG_ANGLE,1.0,11536,1754.7363069261403,-0.6781711271250188,-6781.7112712501885,-0.15841391690324025,-0.41778795749013686,-0.7791680793132845,0.998873092926491,838,254.80566225412093,2.020132327234813,0.18310390274174138,0.7073764661802201,-2.6983034543598317,-0.3415178196449816,-1.1251644236703569,False
1h,JPM,LINEARREG_ANGLE,5.0,11536,1754.7363069261403,-0.8357726820036963,-8357.726820036962,-0.24028382926625513,-0.7512624325285797,-0.8854442679622628,0.998873092926491,838,254.80566225412093,2.020132327234813,0.18310390274174138,0.7073764661802201,-2.855905009238509,-0.4233877320079965,-1.4586388987088,False
1h,JPM,LINEARREG_ANGLE,10.0,11536,1754.7363069261403,-0.9292232536246154,-9292.232536246154,-0.331591204740051,-1.1627627354293781,-0.9496830686499557,0.998873092926491,838,254.80566225412093,2.020132327234813,0.18310390274174138,0.7073764661802201,-2.9493555808594283,-0.5146951074817924,-1.8701392016095983,False
1h,JPM,LINEARREG_INTERCEPT_100,0.0,11536,1754.7363069261403,-0.1281970995023799,-1281.9709950237989,-0.020653743912197653,0.0816369796416398,-0.7196722700572081,0.9914181692094314,264,80.16870687040104,2.020132327234813,0.18310390274174138,0.7073764661802201,-2.1483294267371926,-0.20375764665393903,-0.6257394865385804,False
