timeframe,rule,cost_bps,ir_net,ir_gross,ir_hit_rate,headroom,t_stat,years,n_ir,n_assets,is_baseline,generic_fallback,n_switches,long_frac,short_frac,exposure,gate_ir,gate_breadth,gate_headroom,gate_t,gates_passed
4h,CDLEVENINGDOJISTAR,1.0,-1.143286201243019,-1.143054180692216,0.0,0.0,-2.1222733973992125,3.4458211853112166,2,2,False,False,,0.0,0.010356731875719217,0.010356731875719217,False,False,False,False,0
4h,CDLHANGINGMAN,1.0,-1.1444033661619253,-1.141834155260469,0.0,0.0,-2.124347182060765,3.4458211853112166,2,2,False,False,,0.0,0.1550632911392405,0.1550632911392405,False,False,False,False,0
4h,CDLHAMMER,1.0,-1.1458434721232433,-1.1435375290370051,0.0,0.0,-2.127020439699857,3.4458211853112166,2,2,False,False,,0.11507479861910241,0.0,0.11507479861910241,False,False,False,False,0
4h,CDLHIKKAKEMOD,1.0,-1.147397790469256,-1.147315587911025,0.0,0.0,-2.1299057089117532,3.4458211853112166,2,2,False,False,,0.0,0.004315304948216341,0.004315304948216341,False,False,False,False,0
4h,CDLSEPARATINGLINES,1.0,-1.1508020046295575,-1.150204095338223,0.0,0.0,-2.1362249255205104,3.4458211853112166,2,2,False,False,,0.010356731875719217,0.012082853855005753,0.02243958573072497,False,False,False,False,0
4h,CDLCONCEALBABYSWALL,1.0,-1.153947321202092,-1.153896131942561,0.0,0.0,-2.1420635525248697,3.4458211853112166,2,2,False,False,,0.0017261219792865361,0.0,0.0017261219792865361,False,False,False,False,0
4h,CDLGAPSIDESIDEWHITE,1.0,-1.1565589815061028,-1.1561803426286414,0.0,0.0,-2.1469115574952955,3.4458211853112166,2,2,False,False,,0.01380897583429229,0.0034522439585730723,0.01726121979286536,False,False,False,False,0
4h,CDLMORNINGSTAR,1.0,-1.159665080582439,-1.1585416172124527,0.0,0.0,-2.1526773853625674,3.4458211853112166,2,2,False,False,,0.05005753739930955,0.0,0.05005753739930955,False,False,False,False,0
4h,AD,1.0,-1.1624044621319096,-1.1522611114165637,0.0,0.0,-2.1577624783003175,3.4458211853112166,2,2,False,False,,0.6749136939010356,0.32508630609896433,1.0,False,False,False,False,0
4h,CDLTRISTAR,1.0,-1.1627401749488016,-1.16266571662667,0.0,0.0,-2.1583856594247646,3.4458211853112166,2,2,False,False,,0.0017261219792865361,0.0017261219792865361,0.0034522439585730723,False,False,False,False,0
4h,CDLLONGLINE,1.0,-1.1644929603271748,-1.1519655111225129,0.0,0.0,-2.1616393414650337,3.4458211853112166,2,2,False,False,,0.44994246260069043,0.26783659378596086,0.7177790563866513,False,False,False,False,0
4h,CDLINNECK,1.0,-1.164698501266426,-1.1646530956689474,0.0,0.0,-2.1620208855324554,3.4458211853112166,2,2,False,False,,0.0,0.0017261219792865361,0.0017261219792865361,False,False,False,False,0
4h,CDL3INSIDE,1.0,-1.1647900594312044,-1.163628008555952,0.0,0.0,-2.1621908442507647,3.4458211853112166,2,2,False,False,,0.028768699654775604,0.026467203682393557,0.055235903337169164,False,False,False,False,0
4h,CDLTHRUSTING,1.0,-1.1655373557507553,-1.1653356779314805,0.0,0.0,-2.1635780446711257,3.4458211853112166,2,2,False,False,,0.0,0.010356731875719217,0.010356731875719217,False,False,False,False,0
4h,CDLONNECK,1.0,-1.1713403023104445,-1.1711663179316627,0.0,0.0,-2.1743500098157833,3.4458211853112166,2,2,False,False,,0.0,0.006904487917146145,0.006904487917146145,False,False,False,False,0
4h,CDLEVENINGSTAR,1.0,-1.1717427704342258,-1.170930415968976,0.0,0.0,-2.1750971083038726,3.4458211853112166,2,2,False,False,,0.0,0.03797468354430379,0.03797468354430379,False,False,False,False,0
4h,CDL3WHITESOLDIERS,1.0,-1.174486363447746,-1.1743394894984083,0.0,0.0,-2.180190018950003,3.4458211853112166,2,2,False,False,,0.005178365937859608,0.0,0.005178365937859608,False,False,False,False,0
4h,CDLDARKCLOUDCOVER,1.0,-1.1745674590723667,-1.1742614742385615,0.0,0.0,-2.180340556135347,3.4458211853112166,2,2,False,False,,0.0,0.012082853855005753,0.012082853855005753,False,False,False,False,0
4h,ULTOSC,1.0,-1.1746316921607138,-1.163099767794006,0.0,0.0,-2.180459791524074,3.4458211853112166,2,2,False,False,,0.6245684695051783,0.3754315304948216,1.0,False,False,False,False,0
4h,SAR,1.0,-1.1746569501293354,-1.1668151474819264,0.0,0.0,-2.1805066776973,3.4458211853112166,2,2,False,False,,0.5388377445339471,0.46116225546605294,1.0,False,False,False,False,0
4h,SAREXT,1.0,-1.1746569501293354,-1.1668151474819264,0.0,0.0,-2.1805066776973,3.4458211853112166,2,2,False,False,,0.5388377445339471,0.46116225546605294,1.0,False,False,False,False,0
4h,ACOS,1.0,-1.1823803762609186,-1.1823803762609186,0.0,0.0,-2.19484361432613,3.4458211853112166,2,2,False,True,,0.0,0.0,0.0,False,False,False,False,0
4h,ASIN,1.0,-1.1823803762609186,-1.1823803762609186,0.0,0.0,-2.19484361432613,3.4458211853112166,2,2,False,True,,0.0,0.0,0.0,False,False,False,False,0
4h,BBANDS,1.0,-1.1823803762609186,-1.1823803762609186,0.0,0.0,-2.19484361432613,3.4458211853112166,2,2,False,False,,0.0,0.0,0.0,False,False,False,False,0
4h,CDL2CROWS,1.0,-1.1823803762609186,-1.1823803762609186,0.0,0.0,-2.19484361432613,3.4458211853112166,2,2,False,False,,0.0,0.0,0.0,False,False,False,False,0
4h,CDL3BLACKCROWS,1.0,-1.1823803762609186,-1.1823803762609186,0.0,0.0,-2.19484361432613,3.4458211853112166,2,2,False,False,,0.0,0.0,0.0,False,False,False,False,0
4h,CDL3STARSINSOUTH,1.0,-1.1823803762609186,-1.1823803762609186,0.0,0.0,-2.19484361432613,3.4458211853112166,2,2,False,False,,0.0,0.0,0.0,False,False,False,False,0
4h,CDLABANDONEDBABY,1.0,-1.1823803762609186,-1.1823803762609186,0.0,0.0,-2.19484361432613,3.4458211853112166,2,2,False,False,,0.0,0.0,0.0,False,False,False,False,0
4h,CDLBREAKAWAY,1.0,-1.1823803762609186,-1.1823803762609186,0.0,0.0,-2.19484361432613,3.4458211853112166,2,2,False,False,,0.0,0.0,0.0,False,False,False,False,0
4h,CDLIDENTICAL3CROWS,1.0,-1.1823803762609186,-1.1823803762609186,0.0,0.0,-2.19484361432613,3.4458211853112166,2,2,False,False,,0.0,0.0,0.0,False,False,False,False,0
4h,CDLKICKING,1.0,-1.1823803762609186,-1.1823803762609186,0.0,0.0,-2.19484361432613,3.4458211853112166,2,2,False,False,,0.0,0.0,0.0,False,False,False,False,0
4h,CDLKICKINGBYLENGTH,1.0,-1.1823803762609186,-1.1823803762609186,0.0,0.0,-2.19484361432613,3.4458211853112166,2,2,False,False,,0.0,0.0,0.0,False,False,False,False,0
4h,CDLMATHOLD,1.0,-1.1823803762609186,-1.1823803762609186,0.0,0.0,-2.19484361432613,3.4458211853112166,2,2,False,False,,0.0,0.0,0.0,False,False,False,False,0
4h,CDLUPSIDEGAP2CROWS,1.0,-1.1823803762609186,-1.1823803762609186,0.0,0.0,-2.19484361432613,3.4458211853112166,2,2,False,False,,0.0,0.0,0.0,False,False,False,False,0
4h,T3_1000,1.0,-1.1823803762609186,-1.1823803762609186,0.0,0.0,-2.19484361432613,3.4458211853112166,2,2,False,False,,0.0,0.0,0.0,False,False,False,False,0
4h,BETA,1.0,-1.1838887445667168,-1.1838628918094969,0.0,0.0,-2.1976435868311732,3.4458211853112166,2,2,False,False,,0.00028768699654775604,0.9997123130034522,1.0,False,False,False,False,0
4h,CDLCOUNTERATTACK,1.0,-1.1851676067202892,-1.185043708358147,0.0,0.0,-2.2000175288279507,3.4458211853112166,2,2,False,False,,0.0,0.005178365937859608,0.005178365937859608,False,False,False,False,0
4h,CDLRISEFALL3METHODS,1.0,-1.1880882136248843,-1.1878923489351614,0.0,0.0,-2.205439029000999,3.4458211853112166,2,2,False,False,,0.0017261219792865361,0.005178365937859608,0.006904487917146145,False,False,False,False,0
4h,CDLSTICKSANDWICH,1.0,-1.1892361649352905,-1.189185090548658,0.0,0.0,-2.20756996220472,3.4458211853112166,2,2,False,False,,0.0017261219792865361,0.0,0.0017261219792865361,False,False,False,False,0
4h,CDLSTALLEDPATTERN,1.0,-1.1895317804689498,-1.189085393756395,0.0,0.0,-2.208118711050163,3.4458211853112166,2,2,False,False,,0.0,0.018987341772151896,0.018987341772151896,False,False,False,False,0
4h,CDLUNIQUE3RIVER,1.0,-1.192812705393056,-1.1926627794537974,0.0,0.0,-2.2142090667963656,3.4458211853112166,2,2,False,False,,0.005178365937859608,0.0,0.005178365937859608,False,False,False,False,0
4h,CDLTASUKIGAP,1.0,-1.1942123944267857,-1.1938572369680944,0.0,0.0,-2.21680729880309,3.4458211853112166,2,2,False,False,,0.010356731875719217,0.00863060989643268,0.018987341772151896,False,False,False,False,0
4h,CDLLONGLEGGEDDOJI,1.0,-1.1954182214988627,-1.1832637062162994,0.0,0.0,-2.2190456663388396,3.4458211853112166,2,2,False,False,,0.6277330264672036,0.0,0.6277330264672036,False,False,False,False,0
4h,MAMA,1.0,-1.2015230860280501,-1.1972055859435977,0.0,0.0,-2.230378079492199,3.4458211853112166,2,2,False,False,,0.5903337169159955,0.4096662830840046,1.0,False,False,False,False,0
4h,CDLMORNINGDOJISTAR,1.0,-1.20635229108104,-1.2059299013823144,0.0,0.0,-2.239342495754202,3.4458211853112166,2,2,False,False,,0.01726121979286536,0.0,0.01726121979286536,False,False,False,False,0
4h,CDLPIERCING,1.0,-1.2063754459214588,-1.2063242330842698,0.0,0.0,-2.239385477906692,3.4458211853112166,2,2,False,False,,0.0034522439585730723,0.0,0.0034522439585730723,False,False,False,False,0
4h,MINMAX,1.0,-1.217687160957305,-1.2115771936486917,0.0,0.0,-2.2603833276781984,3.4458211853112166,2,2,False,True,,0.4988492520138089,0.49712313003452246,0.9959723820483315,False,False,False,False,0
4h,CDLDOJISTAR,1.0,-1.2465571947237422,-1.2439366133621617,0.0,0.0,-2.313974549699344,3.4458211853112166,2,2,False,False,,0.050920598388952826,0.07134637514384351,0.12226697353279631,False,False,False,False,0
4h,CDLDOJI,1.0,-1.2473849899560343,-1.2352251360799393,0.0,0.0,-2.3155111796333685,3.4458211853112166,2,2,False,False,,0.6323360184119677,0.0,0.6323360184119677,False,False,False,False,0
4h,CDLHOMINGPIGEON,1.0,-1.286587840040093,-1.2858725641381226,0.0,0.0,-2.388283129251207,3.4458211853112166,2,2,False,False,,0.02819332566168009,0.0,0.02819332566168009,False,False,False,False,0
4h,TSF_50,1.0,-1.2941941566826494,-1.2848401345301923,0.0,0.0,-2.4024026764347046,3.4458211853112166,2,2,False,False,,0.48791714614499426,0.5120828538550057,1.0,False,False,False,False,0
4h,CDLMARUBOZU,1.0,-1.3085140469997847,-1.3033042638120942,0.0,0.0,-2.42898457888458,3.4458211853112166,2,2,False,False,,0.1944764096662831,0.07796317606444189,0.27243958573072496,False,False,False,False,0
4h,KAMA_21,1.0,-1.350612522658356,-1.3410137413537875,0.0,0.0,-2.507131656024238,3.4458211853112166,2,2,False,False,,0.5607019562715765,0.43929804372842346,1.0,False,False,False,False,0
4h,TYPPRICE,1.0,-1.3599440380464531,-1.3154611179398308,0.0,0.0,-2.524453676393283,3.4458211853112166,2,2,False,False,,0.5563866513233602,0.44131185270425777,0.9976985040276181,False,False,False,False,0
4h,LINEARREG_50,1.0,-1.360426238631991,-1.3507557107527925,0.0,0.0,-2.525348781637958,3.4458211853112166,2,2,False,False,,0.49769850402761795,0.502301495972382,1.0,False,False,False,False,0
4h,MEDPRICE,1.0,-1.363784218253139,-1.3193042849138616,0.0,0.0,-2.5315821734266657,3.4458211853112166,2,2,False,False,,0.5560989643268124,0.44131185270425777,0.9974108170310703,False,False,False,False,0
4h,WCLPRICE,1.0,-1.363784218253139,-1.3193042849138616,0.0,0.0,-2.5315821734266657,3.4458211853112166,2,2,False,False,,0.5560989643268124,0.44131185270425777,0.9974108170310703,False,False,False,False,0
4h,ADX,1.0,-1.3796348791854087,-1.3740375160430185,0.0,0.0,-2.561005633616404,3.4458211853112166,2,2,False,True,,0.46116225546605294,0.5388377445339471,1.0,False,False,False,False,0
4h,CDLENGULFING,1.0,-1.380472194150173,-1.3728912327136533,0.0,0.0,-2.562559934956726,3.4458211853112166,2,2,False,False,,0.20512082853855007,0.20397008055235905,0.40909090909090906,False,False,False,False,0
4h,CDL3OUTSIDE,1.0,-1.4371618111751658,-1.4333641826604098,0.0,0.0,-2.667792435786427,3.4458211853112166,2,2,False,False,,0.10040276179516686,0.10529344073647871,0.20569620253164556,False,False,False,False,0
4h,CDLCLOSINGMARUBOZU,1.0,-1.442659254756893,-1.4324980351682375,0.0,0.0,-2.6779972980986964,3.4458211853112166,2,2,False,False,,0.40017261219792866,0.2212313003452244,0.6214039125431531,False,False,False,False,0
4h,MININDEX,5.0,-0.18149352534398738,-0.1507609049499241,0.5,0.0,-0.33690503761784657,3.4458211853112166,2,2,False,True,,0.8463751438434983,0.0,0.8463751438434983,False,False,False,False,0
4h,HT_TRENDMODE,5.0,-0.29123516188592613,-0.18633933266694702,0.0,0.0,-0.5406175949519518,3.4458211853112166,2,2,False,False,,0.8826237054085155,0.0,0.8826237054085155,False,False,False,False,0
4h,MAXINDEX,5.0,-0.3413142789397948,-0.3119679883102542,0.5,0.0,-0.6335790754396143,3.4458211853112166,2,2,False,True,,0.8475258918296893,0.0,0.8475258918296893,False,False,False,False,0
4h,ATR,5.0,-0.41304877574552823,-0.34395339773465494,0.0,0.0,-0.7667392710941286,3.4458211853112166,2,2,False,True,,0.5060414269275029,0.49395857307249713,1.0,False,False,False,False,0
4h,IS#1,5.0,-0.43361005487921744,-0.35846843841429643,0.0,0.0,-0.8049070156837904,3.4458211853112166,2,2,False,False,2.0,,,,False,False,False,False,0
4h,NATR,5.0,-0.49520241141734234,-0.43800881776083256,0.0,0.0,-0.9192404342292704,3.4458211853112166,2,2,False,True,,0.4582853855005754,0.5417146144994247,1.0,False,False,False,False,0
4h,MIDPRICE_200,5.0,-0.5450313541680182,-0.5328505946502653,0.0,0.0,-1.0117375180787143,3.4458211853112166,2,2,False,False,,0.7246835443037976,0.27531645569620256,1.0,False,False,False,False,0
4h,HT_DCPHASE,5.0,-0.5504224600121245,-0.512382839872528,0.0,0.0,-1.021744986465082,3.4458211853112166,2,2,False,False,,0.6050057537399309,0.39499424626006907,1.0,False,False,False,False,0
4h,TRIMA_100,5.0,-0.5769662332528294,-0.5585317437483994,0.0,0.0,-1.0710179889329663,3.4458211853112166,2,2,False,False,,0.6447065592635213,0.3552934407364787,1.0,False,False,False,False,0
4h,MIDPOINT_100,5.0,-0.5838903168155338,-0.5664670563285156,0.0,0.0,-1.0838711120884108,3.4458211853112166,2,2,False,False,,0.6539125431530495,0.3460874568469505,1.0,False,False,False,False,0
4h,MIDPRICE_100,5.0,-0.5908229326331789,-0.5724907488873314,0.0,0.0,-1.096740073603192,3.4458211853112166,2,2,False,False,,0.6631185270425777,0.3368814729574223,1.0,False,False,False,False,0
4h,MIDPOINT_200,5.0,-0.6160586929760817,-0.6028401079749484,0.0,0.0,-1.1435850217715997,3.4458211853112166,2,2,False,False,,0.7209436133486766,0.2790563866513234,1.0,False,False,False,False,0
4h,LINEARREG_INTERCEPT_200,5.0,-0.6195088826441708,-0.613102066343572,0.0,0.0,-1.1499895823624702,3.4458211853112166,2,2,False,False,,0.7491369390103567,0.2508630609896433,1.0,False,False,False,False,0
4h,DEMA_200,5.0,-0.6291361126388191,-0.6076210080063816,0.0,0.0,-1.167860535485207,3.4458211853112166,2,2,False,False,,0.5940736478711162,0.4059263521288838,1.0,False,False,False,False,0
4h,MINMAXINDEX,5.0,-0.6300160390243397,-0.6018737152550684,0.0,0.0,-1.169493936078715,3.4458211853112166,2,2,False,True,,0.5025891829689297,0.4916570771001151,0.9942462600690449,False,False,False,False,0
4h,MA_100,5.0,-0.6355619244574813,-0.617313925244076,0.0,0.0,-1.1797887206278364,3.4458211853112166,2,2,False,False,,0.64614499424626,0.35385500575373996,1.0,False,False,False,False,0
4h,SMA_100,5.0,-0.6355619244574813,-0.617313925244076,0.0,0.0,-1.1797887206278364,3.4458211853112166,2,2,False,False,,0.64614499424626,0.35385500575373996,1.0,False,False,False,False,0
4h,CDLSHORTLINE,5.0,-0.6377015129459406,-0.5761254876118393,0.0,0.0,-1.1837604223115459,3.4458211853112166,2,2,False,False,,0.42376294591484465,0.3190448791714614,0.7428078250863062,False,False,False,False,0
4h,EMA_200,5.0,-0.6396136122865881,-0.62475431859178,0.0,0.0,-1.1873098376367976,3.4458211853112166,2,2,False,False,,0.7223820483314154,0.2776179516685846,1.0,False,False,False,False,0
4h,CDLSPINNINGTOP,5.0,-0.6396807510038989,-0.575916348969478,0.0,0.0,-1.1874344667222614,3.4458211853112166,2,2,False,False,,0.4065017261219793,0.34896432681242806,0.7554660529344074,False,False,False,False,0
4h,T3_100,5.0,-0.6610918307879047,-0.6477419889523149,0.0,0.0,-1.2271796897344727,3.4458211853112166,2,2,False,False,,0.6285960874568469,0.3714039125431531,1.0,False,False,False,False,0
4h,KAMA_100,5.0,-0.6687859898348751,-0.6457380054373757,0.0,0.0,-1.241462298098844,3.4458211853112166,2,2,False,False,,0.594361334867664,0.40563866513233604,1.0,False,False,False,False,0
4h,KAMA_1000,5.0,-0.6748972890015152,-0.6609634298643492,0.0,0.0,-1.2528066558203024,3.4458211853112166,2,2,False,False,,0.6867088607594937,0.31329113924050633,1.0,False,False,False,False,0
4h,TRIMA_200,5.0,-0.6770534772479107,-0.6672235275603469,0.0,0.0,-1.2568091715072185,3.4458211853112166,2,2,False,False,,0.7102991944764097,0.28970080552359034,1.0,False,False,False,False,0
4h,SIN,5.0,-0.6828369360134889,-0.5709365028162856,0.0,0.0,-1.267544961609292,3.4458211853112166,2,2,False,True,,0.49741081703107015,0.5025891829689297,1.0,False,False,False,False,0
4h,TSF_21,5.0,-0.6862836532899718,-0.6170367156639547,0.0,0.0,-1.2739430764262842,3.4458211853112166,2,2,False,False,,0.49223245109321057,0.5077675489067894,1.0,False,False,False,False,0
4h,T3_200,5.0,-0.6922521527418392,-0.6812284751584519,0.0,0.0,-1.2850223561336036,3.4458211853112166,2,2,False,False,,0.7321634062140392,0.2678365937859609,1.0,False,False,False,False,0
4h,TAN,5.0,-0.7031015351985371,-0.5839996250685446,0.0,0.0,-1.3051619814881525,3.4458211853112166,2,2,False,True,,0.49942462600690446,0.5005753739930955,1.0,False,False,False,False,0
4h,WMA_200,5.0,-0.7095279213570309,-0.6933721751951984,0.0,0.0,-1.3170912327734017,3.4458211853112166,2,2,False,False,,0.6855581127733026,0.31444188722669736,1.0,False,False,False,False,0
4h,ACCBANDS,5.0,-0.7132984471024277,-0.7051636611130547,0.0,0.0,-1.3240904307650896,3.4458211853112166,2,2,False,False,,0.5503452243958573,0.4496547756041427,1.0,False,False,False,False,0
4h,EMA_100,5.0,-0.7210870784955263,-0.6982039862973038,0.0,0.0,-1.338548407420235,3.4458211853112166,2,2,False,False,,0.6711737629459149,0.32882623705408515,1.0,False,False,False,False,0
4h,OBV,5.0,-0.7224330345416441,-0.6685823069525008,0.0,0.0,-1.3410468952946086,3.4458211853112166,2,2,False,False,,0.6006904487917146,0.3993095512082854,1.0,False,False,False,False,0
4h,LINEARREG_INTERCEPT_50,5.0,-0.7231941615202446,-0.7048643451825165,0.0,0.0,-1.3424597694611737,3.4458211853112166,2,2,False,False,,0.6260069044879172,0.3739930955120828,1.0,False,False,False,False,0
4h,CDLHIGHWAVE,5.0,-0.723590912527128,-0.679852629591641,0.0,0.0,-1.3431962553090608,3.4458211853112166,2,2,False,False,,0.28682393555811275,0.24769850402761795,0.5345224395857306,False,False,False,False,0
4h,AROON,5.0,-0.7290953851915847,-0.701829533350365,0.0,0.0,-1.353414165653633,3.4458211853112166,2,2,False,False,,0.5477560414269276,0.451668584579977,0.9994246260069045,False,False,False,False,0
4h,AROONOSC,5.0,-0.7290953851915847,-0.701829533350365,0.0,0.0,-1.353414165653633,3.4458211853112166,2,2,False,False,,0.5477560414269276,0.451668584579977,0.9994246260069045,False,False,False,False,0
4h,SUB,5.0,-0.7337836311690917,-0.49629402705049197,0.0,0.0,-1.362116920666078,3.4458211853112166,2,2,False,True,,0.4395857307249712,0.5604142692750287,1.0,False,False,False,False,0
4h,TSF_1000,5.0,-0.7360778194927726,-0.7226496609868905,0.0,0.0,-1.3663756048369167,3.4458211853112166,2,2,False,False,,0.7249712313003451,0.27502876869965476,1.0,False,False,False,False,0
4h,MAX,5.0,-0.7365957776377834,-0.7235215410990468,0.0,0.0,-1.3673370865647005,3.4458211853112166,2,2,False,True,,0.567318757192175,0.27991944764096666,0.8472382048331415,False,False,False,False,0
4h,TRIX,5.0,-0.7383589661443897,-0.732865267316825,0.0,0.0,-1.370610079852035,3.4458211853112166,2,2,False,False,,0.6596662830840045,0.3403337169159954,1.0,False,False,False,False,0
4h,AVGDEV,5.0,-0.7408597810022677,-0.6956802758710109,0.0,0.0,-1.3752523232718583,3.4458211853112166,2,2,False,True,,0.4824510932105869,0.5175489067894131,1.0,False,False,False,False,0
4h,DIV,5.0,-0.7472152712404846,-0.5169787598536274,0.0,0.0,-1.387049971004625,3.4458211853112166,2,2,False,True,,0.4266398158803222,0.5733601841196778,1.0,False,False,False,False,0
4h,LINEARREG_1000,5.0,-0.7582338046111057,-0.7448085989454244,0.0,0.0,-1.4075035899019759,3.4458211853112166,2,2,False,False,,0.7258342922899885,0.2741657077100115,1.0,False,False,False,False,0
4h,CDLHARAMI,5.0,-0.76104627614894,-0.7337838127212,0.0,0.0,-1.412724359223952,3.4458211853112166,2,2,False,False,,0.16455696202531644,0.16398158803222096,0.3285385500575374,False,False,False,False,0
4h,WMA_100,5.0,-0.764216603272624,-0.7356769774114369,0.0,0.0,-1.418609413122383,3.4458211853112166,2,2,False,False,,0.6331990794016111,0.366800920598389,1.0,False,False,False,False,0
4h,KAMA_200,5.0,-0.7726137613730051,-0.7539011556462776,0.0,0.0,-1.4341969932320866,3.4458211853112166,2,2,False,False,,0.6343498273878021,0.3656501726121979,1.0,False,False,False,False,0
4h,MA_200,5.0,-0.774574082268918,-0.7612866408236606,0.0,0.0,-1.43783592186014,3.4458211853112166,2,2,False,False,,0.7287111622554661,0.27128883774453394,1.0,False,False,False,False,0
4h,SMA_200,5.0,-0.774574082268918,-0.7612866408236606,0.0,0.0,-1.43783592186014,3.4458211853112166,2,2,False,False,,0.7287111622554661,0.27128883774453394,1.0,False,False,False,False,0
4h,LINEARREG_INTERCEPT_100,5.0,-0.7960775744913244,-0.7836263512065403,0.0,0.0,-1.4777526893722264,3.4458211853112166,2,2,False,False,,0.6602416570771001,0.33975834292289986,1.0,False,False,False,False,0
4h,LINEARREG_21,5.0,-0.8100880830025501,-0.7372519343919368,0.0,0.0,-1.5037602887511758,3.4458211853112166,2,2,False,False,,0.5080552359033372,0.4919447640966629,1.0,False,False,False,False,0
4h,APO,5.0,-0.8141924642294731,-0.7950277815954869,0.0,0.0,-1.5113792201099319,3.4458211853112166,2,2,False,False,,0.5868814729574223,0.4131185270425777,1.0,False,False,False,False,0
4h,PPO,5.0,-0.8141924642294731,-0.7950277815954869,0.0,0.0,-1.5113792201099319,3.4458211853112166,2,2,False,False,,0.5868814729574223,0.4131185270425777,1.0,False,False,False,False,0
4h,WMA_1000,5.0,-0.8150186567261312,-0.8074362019259905,0.0,0.0,-1.5129128748981047,3.4458211853112166,2,2,False,False,,0.7353279631760644,0.26467203682393553,1.0,False,False,False,False,0
4h,LINEARREG_200,5.0,-0.823585347010465,-0.8021162538332747,0.0,0.0,-1.5288151562992387,3.4458211853112166,2,2,False,False,,0.51409666283084,0.4859033371691599,1.0,False,False,False,False,0
4h,MINUS_DI,5.0,-0.8286368241848321,-0.7922427045264853,0.0,0.0,-1.5381921745935843,3.4458211853112166,2,2,False,False,,0.5212888377445339,0.47871116225546606,1.0,False,False,False,False,0
4h,MINUS_DM,5.0,-0.8286368241848321,-0.7922427045264853,0.0,0.0,-1.5381921745935843,3.4458211853112166,2,2,False,False,,0.5212888377445339,0.47871116225546606,1.0,False,False,False,False,0
4h,PLUS_DI,5.0,-0.8286368241848321,-0.7922427045264853,0.0,0.0,-1.5381921745935843,3.4458211853112166,2,2,False,False,,0.5212888377445339,0.47871116225546606,1.0,False,False,False,False,0
4h,PLUS_DM,5.0,-0.8286368241848321,-0.7922427045264853,0.0,0.0,-1.5381921745935843,3.4458211853112166,2,2,False,False,,0.5212888377445339,0.47871116225546606,1.0,False,False,False,False,0
4h,TSF_9,5.0,-0.8330864980193116,-0.7106747048899169,0.0,0.0,-1.546452069968646,3.4458211853112166,2,2,False,False,,0.47382048331415416,0.5261795166858458,1.0,False,False,False,False,0
4h,ADXR,5.0,-0.8448553891017235,-0.8174872122059922,0.0,0.0,-1.568298572125268,3.4458211853112166,2,2,False,True,,0.48417721518987344,0.5158227848101267,1.0,False,False,False,False,0
4h,TSF_200,5.0,-0.8512466414852757,-0.8287061385954795,0.0,0.0,-1.5801626048538446,3.4458211853112166,2,2,False,False,,0.5123705408515535,0.48762945914844646,1.0,False,False,False,False,0
4h,MFI,5.0,-0.8647307293328472,-0.8187213253724599,0.0,0.0,-1.6051930135966264,3.4458211853112166,2,2,False,False,,0.5794016110471807,0.4205983889528193,1.0,False,False,False,False,0
4h,EMA_50,5.0,-0.8659060355961642,-0.832793625023867,0.0,0.0,-1.6073747255894084,3.4458211853112166,2,2,False,False,,0.6277330264672036,0.3722669735327963,1.0,False,False,False,False,0
4h,TANH,5.0,-0.8686853241253021,-0.8554270595216764,0.0,0.0,-1.6125338975471153,3.4458211853112166,2,2,False,True,,0.1458573072497123,0.061852704257767545,0.20771001150747986,False,False,False,False,0
4h,TEMA_100,5.0,-0.8752704860383274,-0.8374304899873906,0.0,0.0,-1.6247578830464464,3.4458211853112166,2,2,False,False,,0.5037399309551208,0.4962600690448792,1.0,False,False,False,False,0
4h,TRANGE,5.0,-0.8785547786557544,-0.6251744800039436,0.0,0.0,-1.630854490215904,3.4458211853112166,2,2,False,True,,0.42894131185270423,0.5710586881472957,1.0,False,False,False,False,0
4h,TEMA_9,5.0,-0.8820234558474954,-0.7447218268715519,0.0,0.0,-1.6372933690549853,3.4458211853112166,2,2,False,False,,0.5005753739930956,0.4994246260069045,1.0,False,False,False,False,0
4h,T3_9,5.0,-0.8824725896711211,-0.8177612575137463,0.0,0.0,-1.638127092723404,3.4458211853112166,2,2,False,False,,0.5575373993095512,0.4424626006904488,1.0,False,False,False,False,0
4h,COSH,5.0,-0.8859542684652261,-0.8453947453085691,0.0,0.0,-1.6445901063371295,3.4458211853112166,2,2,False,True,,0.5920598388952819,0.4079401611047181,1.0,False,False,False,False,0
4h,EXP,5.0,-0.8859542684652261,-0.8453947453085691,0.0,0.0,-1.6445901063371295,3.4458211853112166,2,2,False,True,,0.5920598388952819,0.4079401611047181,1.0,False,False,False,False,0
4h,SINH,5.0,-0.8859542684652261,-0.8453947453085691,0.0,0.0,-1.6445901063371295,3.4458211853112166,2,2,False,True,,0.5920598388952819,0.4079401611047181,1.0,False,False,False,False,0
4h,DEMA_1000,5.0,-0.8885635466264727,-0.8790583785468509,0.0,0.0,-1.649433689354232,3.4458211853112166,2,2,False,False,,0.5319332566168009,0.1987917146144994,0.7307249712313004,False,False,False,False,0
4h,MULT,5.0,-0.8906185567620233,-0.8473054807836533,0.0,0.0,-1.6532483888908163,3.4458211853112166,2,2,False,True,,0.5785385500575374,0.4214614499424626,1.0,False,False,False,False,0
4h,SUM,5.0,-0.892725929597944,-0.8822559853003127,0.0,0.0,-1.6571602889060648,3.4458211853112166,2,2,False,True,,0.6357882623705409,0.36421173762945913,1.0,False,False,False,False,0
