timeframe,ticker,indicator,cost_bps,n_bars,bars_per_year,total_return,pnl_dollars,cagr,sharpe,max_drawdown,exposure,n_trades,turnover_per_year,base_total_return,base_cagr,base_sharpe,excess_total_return,excess_cagr,excess_sharpe,beat_buyhold
5m,NVDA,CDLMARUBOZU,1.0,69704,19505.111947584173,-0.5107643553564644,-5107.643553564643,-0.18131410802409453,-1.032700679349347,-0.56169977640663,0.2573596924136348,5827,1756.224015939605,12.661073932798482,1.0784745055377205,1.7806923437690894,-13.171838288154946,-1.259788613561815,-2.8133930231184365,False
5m,NVDA,CDLMARUBOZU,5.0,69704,19505.111947584173,-0.9603426314474368,-9603.426314474367,-0.594709398596631,-4.883443652201835,-0.9615444359471144,0.2573596924136348,5827,1756.224015939605,12.661073932798482,1.0784745055377205,1.7806923437690894,-13.62141656424592,-1.6731839041343515,-6.664135995970925,False
5m,NVDA,CDLMARUBOZU,10.0,69704,19505.111947584173,-0.9982875105288171,-9982.87510528817,-0.8317785865818391,-9.39896984556786,-0.9983146472963785,0.2573596924136348,5827,1756.224015939605,12.661073932798482,1.0784745055377205,1.7806923437690894,-13.659361443327299,-1.9102530921195595,-11.17966218933695,False
5m,NVDA,CDLMATCHINGLOW,0.0,69704,19505.111947584173,-0.06281352497773895,-628.1352497773895,-0.017989742998463343,-0.13710442628521347,-0.2514552259518419,0.08375416044990244,1962,549.0298787880026,12.661073932798482,1.0784745055377205,1.7806923437690894,-12.723887457776222,-1.0964642485361837,-1.9177967700543028,False
5m,NVDA,CDLMATCHINGLOW,1.0,69704,19505.111947584173,-0.2297748466791404,-2297.748466791404,-0.07045154648718777,-0.6994036101270491,-0.34623494453156045,0.08375416044990244,1962,549.0298787880026,12.661073932798482,1.0784745055377205,1.7806923437690894,-12.890848779477622,-1.1489260520249083,-2.4800959538961385,False
5m,NVDA,CDLMATCHINGLOW,5.0,69704,19505.111947584173,-0.6486829697896006,-6486.829697896006,-0.2537708389878367,-2.9327427355762494,-0.6814437590789064,0.08375416044990244,1962,549.0298787880026,12.661073932798482,1.0784745055377205,1.7806923437690894,-13.309756902588083,-1.3322453445255573,-4.713435079345339,False
5m,NVDA,CDLMATCHINGLOW,10.0,69704,19505.111947584173,-0.8683686968970671,-8683.686968970671,-0.4330186874057367,-5.622443529429687,-0.8736934286537346,0.08375416044990244,1962,549.0298787880026,12.661073932798482,1.0784745055377205,1.7806923437690894,-13.529442629695549,-1.5114931929434572,-7.403135873198776,False
5m,NVDA,CDLMATHOLD,0.0,69704,19505.111947584173,0.0,0.0,0.0,,0.0,0.0,0,0.0,12.661073932798482,1.0784745055377205,1.7806923437690894,-12.661073932798482,-1.0784745055377205,,False
5m,NVDA,CDLMATHOLD,1.0,69704,19505.111947584173,0.0,0.0,0.0,,0.0,0.0,0,0.0,12.661073932798482,1.0784745055377205,1.7806923437690894,-12.661073932798482,-1.0784745055377205,,False
5m,NVDA,CDLMATHOLD,5.0,69704,19505.111947584173,0.0,0.0,0.0,,0.0,0.0,0,0.0,12.661073932798482,1.0784745055377205,1.7806923437690894,-12.661073932798482,-1.0784745055377205,,False
5m,NVDA,CDLMATHOLD,10.0,69704,19505.111947584173,0.0,0.0,0.0,,0.0,0.0,0,0.0,12.661073932798482,1.0784745055377205,1.7806923437690894,-12.661073932798482,-1.0784745055377205,,False
5m,NVDA,CDLMORNINGDOJISTAR,0.0,69704,19505.111947584173,0.03618181233257678,361.8181233257678,0.009995579507773966,0.30808016461623716,-0.05137149583387168,0.008406978078732927,204,57.085675470312204,12.661073932798482,1.0784745055377205,1.7806923437690894,-12.624892120465905,-1.0684789260299465,-1.4726121791528521,False
5m,NVDA,CDLMORNINGDOJISTAR,1.0,69704,19505.111947584173,0.01525574663532292,152.5574663532292,0.004245793847762691,0.14099079871475945,-0.05780111098253016,0.008406978078732927,204,57.085675470312204,12.661073932798482,1.0784745055377205,1.7806923437690894,-12.64581818616316,-1.0742287116899578,-1.63970154505433,False
5m,NVDA,CDLMORNINGDOJISTAR,5.0,69704,19505.111947584173,-0.06432600847480496,-643.2600847480496,-0.01843348462629779,-0.5232480492248748,-0.09000914407306815,0.008406978078732927,204,57.085675470312204,12.661073932798482,1.0784745055377205,1.7806923437690894,-12.725399941273286,-1.0969079901640182,-2.3039403929939644,False
5m,NVDA,CDLMORNINGDOJISTAR,10.0,69704,19505.111947584173,-0.15512788408255307,-1551.2788408255308,-0.04607596471219577,-1.3271769887055311,-0.165487305784772,0.008406978078732927,204,57.085675470312204,12.661073932798482,1.0784745055377205,1.7806923437690894,-12.816201816881035,-1.1245504702499163,-3.1078693324746203,False
5m,NVDA,CDLMORNINGSTAR,0.0,69704,19505.111947584173,-0.07349238273600756,-734.9238273600755,-0.021133882051532105,-0.33929310519828787,-0.11819698144739677,0.027315505566395042,666,186.36794050601924,12.661073932798482,1.0784745055377205,1.7806923437690894,-12.73456631553449,-1.0996083875892526,-2.1199854489673773,False
5m,NVDA,CDLMORNINGSTAR,1.0,69704,19505.111947584173,-0.13319159849761086,-1331.9159849761086,-0.03920902207812316,-0.6604109329393139,-0.1722887785069579,0.027315505566395042,666,186.36794050601924,12.661073932798482,1.0784745055377205,1.7806923437690894,-12.794265531296093,-1.1176835276158437,-2.4411032767084033,False
5m,NVDA,CDLMORNINGSTAR,5.0,69704,19505.111947584173,-0.3359654952884189,-3359.6549528841892,-0.10824962861789655,-1.93221581640123,-0.3591351411375284,0.027315505566395042,666,186.36794050601924,12.661073932798482,1.0784745055377205,1.7806923437690894,-12.9970394280869,-1.1867241341556172,-3.7129081601703193,False
5m,NVDA,CDLMORNINGSTAR,10.0,69704,19505.111947584173,-0.5241611308175331,-5241.611308175331,-0.18765025978879324,-3.4571306974466367,-0.5356817263670228,0.027315505566395042,666,186.36794050601924,12.661073932798482,1.0784745055377205,1.7806923437690894,-13.185235063616016,-1.2661247653265137,-5.2378230412157265,False
5m,NVDA,CDLONNECK,0.0,69704,19505.111947584173,0.022574504012117025,225.74504012117023,0.006266367788738458,0.5130547916322424,-0.01662802980892064,0.0009181682543326064,24,6.715961820036729,12.661073932798482,1.0784745055377205,1.7806923437690894,-12.638499428786364,-1.072208137748982,-1.267637552136847,False
5m,NVDA,CDLONNECK,1.0,69704,19505.111947584173,0.020122638473047072,201.22638473047073,0.005590616407011417,0.4580412742023252,-0.01662802980892053,0.0009181682543326064,24,6.715961820036729,12.661073932798482,1.0784745055377205,1.7806923437690894,-12.640951294325435,-1.072883889130709,-1.3226510695667641,False
5m,NVDA,CDLONNECK,5.0,69704,19505.111947584173,0.010371397958015338,103.71397958015338,0.00289147170849402,0.238188304310584,-0.01662802980892053,0.0009181682543326064,24,6.715961820036729,12.661073932798482,1.0784745055377205,1.7806923437690894,-12.650702534840466,-1.0755830338292265,-1.5425040394585054,False
5m,NVDA,CDLONNECK,10.0,69704,19505.111947584173,-0.0016920781396304596,-16.920781396304598,-0.00047378595181168937,-0.03095069406720275,-0.01662802980892064,0.0009181682543326064,24,6.715961820036729,12.661073932798482,1.0784745055377205,1.7806923437690894,-12.662766010938112,-1.078948291489532,-1.8116430378362922,False
5m,NVDA,CDLPIERCING,0.0,69704,19505.111947584173,0.001756771678675939,17.56771678675939,0.0004912898135172039,0.03593946693325103,-0.0208325466409659,0.0026110409732583496,70,19.58822197510713,12.661073932798482,1.0784745055377205,1.7806923437690894,-12.659317161119805,-1.0779832157242033,-1.7447528768358382,False
5m,NVDA,CDLPIERCING,1.0,69704,19505.111947584173,-0.005231249328768173,-52.312493287681725,-0.0014666353921832798,-0.07080908233449024,-0.02237174538637632,0.0026110409732583496,70,19.58822197510713,12.661073932798482,1.0784745055377205,1.7806923437690894,-12.66630518212725,-1.0799411409299038,-1.8515014261035796,False
5m,NVDA,CDLPIERCING,5.0,69704,19505.111947584173,-0.03270602751235452,-327.0602751235452,-0.009262036623839398,-0.4946041841637541,-0.03374317284889594,0.0026110409732583496,70,19.58822197510713,12.661073932798482,1.0784745055377205,1.7806923437690894,-12.693779960310836,-1.08773654216156,-2.2752965279328436,False
5m,NVDA,CDLPIERCING,10.0,69704,19505.111947584173,-0.06599958591237731,-659.9958591237731,-0.018925091417789974,-1.00418028272104,-0.06599958591237731,0.0026110409732583496,70,19.58822197510713,12.661073932798482,1.0784745055377205,1.7806923437690894,-12.72707351871086,-1.0973995969555106,-2.784872626490129,False
5m,NVDA,CDLRICKSHAWMAN,0.0,69704,19505.111947584173,1.131885352164257,11318.85352164257,0.2359433348110096,1.054235815293071,-0.18581983214579756,0.46806496040399403,7924,2217.3867275821267,12.661073932798482,1.0784745055377205,1.7806923437690894,-11.529188580634225,-0.8425311707267109,-0.7264565284760183,False
5m,NVDA,CDLRICKSHAWMAN,1.0,69704,19505.111947584173,-0.03478960657337382,-347.8960657337382,-0.00985968318178676,0.0683695768367455,-0.41347585951506727,0.46806496040399403,7924,2217.3867275821267,12.661073932798482,1.0784745055377205,1.7806923437690894,-12.695863539371857,-1.0883341887195073,-1.7123227669323438,False
5m,NVDA,CDLRICKSHAWMAN,5.0,69704,19505.111947584173,-0.9594761860270202,-9594.761860270202,-0.5922507688317012,-3.8581585351202152,-0.9664088951230914,0.46806496040399403,7924,2217.3867275821267,12.661073932798482,1.0784745055377205,1.7806923437690894,-13.620550118825502,-1.6707252743694219,-5.638850878889304,False
5m,NVDA,CDLRICKSHAWMAN,10.0,69704,19505.111947584173,-0.9992312314104862,-9992.312314104862,-0.8655543470172392,-8.645917010196428,-0.9992870936410493,0.46806496040399403,7924,2217.3867275821267,12.661073932798482,1.0784745055377205,1.7806923437690894,-13.660305164208967,-1.9440288525549598,-10.426609353965517,False
5m,NVDA,CDLRISEFALL3METHODS,0.0,69704,19505.111947584173,-0.01166662353239789,-116.66623532397891,-0.003278498930529228,-0.14646426785636088,-0.03476728108077054,0.0035579019855388498,88,24.625193340134675,12.661073932798482,1.0784745055377205,1.7806923437690894,-12.67274055633088,-1.0817530044682497,-1.9271566116254502,False
5m,NVDA,CDLRISEFALL3METHODS,1.0,69704,19505.111947584173,-0.02032665790337629,-203.2665790337629,-0.005730168682232861,-0.26400219654336055,-0.03577540358200104,0.0035579019855388498,88,24.625193340134675,12.661073932798482,1.0784745055377205,1.7806923437690894,-12.681400590701859,-1.0842046742199534,-2.0446945403124497,False
5m,NVDA,CDLRISEFALL3METHODS,5.0,69704,19505.111947584173,-0.05422292753256974,-542.2292753256975,-0.015479116906848334,-0.7288247312413936,-0.05832720335212793,0.0035579019855388498,88,24.625193340134675,12.661073932798482,1.0784745055377205,1.7806923437690894,-12.715296860331051,-1.0939536224445687,-2.509517075010483,False
5m,NVDA,CDLRISEFALL3METHODS,10.0,69704,19505.111947584173,-0.09496674730546772,-949.6674730546772,-0.027536383573056877,-1.2844317512498258,-0.09825867474265182,0.0035579019855388498,88,24.625193340134675,12.661073932798482,1.0784745055377205,1.7806923437690894,-12.75604068010395,-1.1060108891107774,-3.0651240950189154,False
5m,NVDA,CDLSEPARATINGLINES,0.0,69704,19505.111947584173,0.10805170147625298,1080.51701476253,0.029127798584426268,0.5140423631750317,-0.04882489966988457,0.034130035579019856,846,238.4166446113039,12.661073932798482,1.0784745055377205,1.7806923437690894,-12.55302223132223,-1.0493467069532942,-1.2666499805940576,False
5m,NVDA,CDLSEPARATINGLINES,1.0,69704,19505.111947584173,0.01755750909142928,175.5750909142928,0.00488239557560477,0.11181300352629785,-0.08418415687706293,0.034130035579019856,846,238.4166446113039,12.661073932798482,1.0784745055377205,1.7806923437690894,-12.643516423707053,-1.0735921099621157,-1.6688793402427915,False
5m,NVDA,CDLSEPARATINGLINES,5.0,69704,19505.111947584173,-0.27636896899749075,-2763.6896899749077,-0.08654228473753245,-1.4883245207185964,-0.29151668808913866,0.034130035579019856,846,238.4166446113039,12.661073932798482,1.0784745055377205,1.7806923437690894,-12.937442901795972,-1.1650167902752528,-3.2690168644876856,False
5m,NVDA,CDLSEPARATINGLINES,10.0,69704,19505.111947584173,-0.5275232498854248,-5275.232498854248,-0.1892605391558816,-3.4110559404903262,-0.5297515960351897,0.034130035579019856,846,238.4166446113039,12.661073932798482,1.0784745055377205,1.7806923437690894,-13.188597182683907,-1.2677350446936022,-5.191748284259416,False
5m,NVDA,CDLSHOOTINGSTAR,0.0,69704,19505.111947584173,0.01546384622287067,154.6384622287067,0.004303390960014308,0.09721719738122499,-0.12031652029502626,0.04301044416389303,1020,285.428377351561,12.661073932798482,1.0784745055377205,1.7806923437690894,-12.645610086575612,-1.0741711145777062,-1.6834751463878643,False
5m,NVDA,CDLSHOOTINGSTAR,1.0,69704,19505.111947584173,-0.08300627949489037,-830.0627949489036,-0.023957084754557045,-0.3235491325721535,-0.1668792069157673,0.04301044416389303,1020,285.428377351561,12.661073932798482,1.0784745055377205,1.7806923437690894,-12.744080212293373,-1.1024315902922774,-2.104241476341243,False
5m,NVDA,CDLSHOOTINGSTAR,5.0,69704,19505.111947584173,-0.3902811331763725,-3902.811331763725,-0.12929216785901443,-1.9945425042321379,-0.4145093731510562,0.04301044416389303,1020,285.428377351561,12.661073932798482,1.0784745055377205,1.7806923437690894,-13.051355065974855,-1.207766673396735,-3.775234848001227,False
5m,NVDA,CDLSHOOTINGSTAR,10.0,69704,19505.111947584173,-0.6339975804551425,-6339.975804551425,-0.24517034337911026,-4.0021951695678455,-0.6446891374191253,0.04301044416389303,1020,285.428377351561,12.661073932798482,1.0784745055377205,1.7806923437690894,-13.295071513253625,-1.3236448489168309,-5.782887513336934,False
5m,NVDA,CDLSHORTLINE,0.0,69704,19505.111947584173,-0.4065647409011768,-4065.6474090117676,-0.13586286509828605,-0.5464005644090454,-0.6457657452272056,0.5059250545162401,10265,3594.7185641746596,12.661073932798482,1.0784745055377205,1.7806923437690894,-13.067638673699658,-1.2143373706360066,-2.327092908178135,False
5m,NVDA,CDLSHORTLINE,1.0,69704,19505.111947584173,-0.8358704528450261,-8358.704528450262,-0.39690691814601076,-2.1569988120171137,-0.8758747278024297,0.5059250545162401,10265,3594.7185641746596,12.661073932798482,1.0784745055377205,1.7806923437690894,-13.496944385643507,-1.4753814236837313,-3.937691155786203,False
5m,NVDA,CDLSHORTLINE,5.0,69704,19505.111947584173,-0.9990413570367455,-9990.413570367455,-0.8569882280431952,-8.412601219125156,-0.9990441612347497,0.5059250545162401,10265,3594.7185641746596,12.661073932798482,1.0784745055377205,1.7806923437690894,-13.660115289835227,-1.9354627335809158,-10.193293562894246,False
5m,NVDA,CDLSHORTLINE,10.0,69704,19505.111947584173,-0.9999984583718822,-9999.984583718822,-0.9763619193316941,-15.578857523119334,-0.9999984583718822,0.5059250545162401,10265,3594.7185641746596,12.661073932798482,1.0784745055377205,1.7806923437690894,-13.661072391170364,-2.0548364248694146,-17.359549866888422,False
5m,NVDA,CDLSPINNINGTOP,0.0,69704,19505.111947584173,-0.4878755090876976,-4878.755090876976,-0.1707718201295203,-0.47900321837006,-0.6158458977152179,0.7497417651784689,13828,5442.7273916547665,12.661073932798482,1.0784745055377205,1.7806923437690894,-13.14894944188618,-1.2492463256672408,-2.2596955621391492,False
5m,NVDA,CDLSPINNINGTOP,1.0,69704,19505.111947584173,-0.9268125515519878,-9268.125515519878,-0.5189022598803555,-2.3009320870362115,-0.9313505617724324,0.7497417651784689,13828,5442.7273916547665,12.661073932798482,1.0784745055377205,1.7806923437690894,-13.58788648435047,-1.5973767654180762,-4.0816244308053005,False
5m,NVDA,CDLSPINNINGTOP,5.0,69704,19505.111947584173,-0.9999695668972007,-9999.695668972008,-0.9455375836246813,-9.458375908412496,-0.9999701106776335,0.7497417651784689,13828,5442.7273916547665,12.661073932798482,1.0784745055377205,1.7806923437690894,-13.661043499695683,-2.024012089162402,-11.239068252181585,False
5m,NVDA,CDLSPINNINGTOP,10.0,69704,19505.111947584173,-0.9999999982053618,-9999.999982053618,-0.9964306830387971,-17.838323915411735,-0.999999998208423,0.7497417651784689,13828,5442.7273916547665,12.661073932798482,1.0784745055377205,1.7806923437690894,-13.661073931003845,-2.0749051885765177,-19.619016259180825,False
5m,NVDA,CDLSTALLEDPATTERN,0.0,69704,19505.111947584173,-0.21476880654410946,-2147.6880654410947,-0.06541893092084572,-1.2621912196612037,-0.22370417632526596,0.023355904969585676,562,157.26543928586008,12.661073932798482,1.0784745055377205,1.7806923437690894,-12.875842739342591,-1.1438934364585662,-3.0428835634302933,False
5m,NVDA,CDLSTALLEDPATTERN,1.0,69704,19505.111947584173,-0.25768526384604307,-2576.8526384604306,-0.08000294419135767,-1.5609753498460102,-0.2654214730297453,0.023355904969585676,562,157.26543928586008,12.661073932798482,1.0784745055377205,1.7806923437690894,-12.918759196644524,-1.1584774497290782,-3.3416676936150997,False
5m,NVDA,CDLSTALLEDPATTERN,5.0,69704,19505.111947584173,-0.40717594635678256,-4071.7594635678256,-0.13611201151862784,-2.738013271082588,-0.41151984458475976,0.023355904969585676,562,157.26543928586008,12.661073932798482,1.0784745055377205,1.7806923437690894,-13.068249879155264,-1.2145865170563483,-4.518705614851678,False
5m,NVDA,CDLSTALLEDPATTERN,10.0,69704,19505.111947584173,-0.5525000350772744,-5525.000350772744,-0.20148919293586443,-4.134794923741235,-0.5542222323617179,0.023355904969585676,562,157.26543928586008,12.661073932798482,1.0784745055377205,1.7806923437690894,-13.213573967875757,-1.279963698473585,-5.915487267510324,False
5m,NVDA,CDLSTICKSANDWICH,0.0,69704,19505.111947584173,-0.02935075781465446,-293.5075781465446,-0.008301568344405985,-0.6582826125971936,-0.03755217453106008,0.0017072190978996901,42,11.752933185064277,12.661073932798482,1.0784745055377205,1.7806923437690894,-12.690424690613137,-1.0867760738821266,-2.438974956366283,False
5m,NVDA,CDLSTICKSANDWICH,1.0,69704,19505.111947584173,-0.03342073958334968,-334.2073958334968,-0.00946693758625694,-0.7495122029483958,-0.0413003451990106,0.0017072190978996901,42,11.752933185064277,12.661073932798482,1.0784745055377205,1.7806923437690894,-12.694494672381833,-1.0879414431239773,-2.530204546717485,False
5m,NVDA,CDLSTICKSANDWICH,5.0,69704,19505.111947584173,-0.049534721041785024,-495.34721041785025,-0.014115896181442045,-1.1007188389549016,-0.05615131187481803,0.0017072190978996901,42,11.752933185064277,12.661073932798482,1.0784745055377205,1.7806923437690894,-12.710608653840268,-1.0925904017191626,-2.881411182723991,False
5m,NVDA,CDLSTICKSANDWICH,10.0,69704,19505.111947584173,-0.06930876289440724,-693.0876289440724,-0.019899019550152164,-1.498639407680342,-0.07440006626415308,0.0017072190978996901,42,11.752933185064277,12.661073932798482,1.0784745055377205,1.7806923437690894,-12.730382695692889,-1.0983735250878728,-3.2793317514494316,False
5m,NVDA,CDLTAKURI,0.0,69704,19505.111947584173,0.033666471996178116,336.66471996178115,0.009308895041706622,0.148436957975327,-0.19062828414064492,0.08197520945713302,1892,529.4416568128955,12.661073932798482,1.0784745055377205,1.7806923437690894,-12.627407460802305,-1.0691656104960139,-1.6322553857937623,False
5m,NVDA,CDLTAKURI,1.0,69704,19505.111947584173,-0.14452965330485823,-1445.2965330485822,-0.04274245993280845,-0.4444849487551665,-0.26520599529050115,0.08197520945713302,1892,529.4416568128955,12.661073932798482,1.0784745055377205,1.7806923437690894,-12.80560358610334,-1.1212169654705288,-2.225177292524256,False
5m,NVDA,CDLTAKURI,5.0,69704,19505.111947584173,-0.5987446145322554,-5987.446145322554,-0.22549438217788098,-2.791921778165617,-0.6315080632195291,0.08197520945713302,1892,529.4416568128955,12.661073932798482,1.0784745055377205,1.7806923437690894,-13.259818547330738,-1.3039688877156015,-4.5726141219347065,False
5m,NVDA,CDLTAKURI,10.0,69704,19505.111947584173,-0.8443118072800229,-8443.11807280023,-0.40575231481489005,-5.593551553560628,-0.8503438574741242,0.08197520945713302,1892,529.4416568128955,12.661073932798482,1.0784745055377205,1.7806923437690894,-13.505385740078506,-1.4842268203526106,-7.374243897329718,False
5m,NVDA,CDLTASUKIGAP,0.0,69704,19505.111947584173,0.03542527570690446,354.2527570690446,0.009789172397549839,0.4489640143347107,-0.03643690041529912,0.005767244347526684,141,39.73610743521731,12.661073932798482,1.0784745055377205,1.7806923437690894,-12.625648657091578,-1.0686853331401707,-1.3317283294343787,False
5m,NVDA,CDLTASUKIGAP,1.0,69704,19505.111947584173,0.020826940911003566,208.26940911003567,0.005784846740769067,0.2704891480896942,-0.04316448129561756,0.005767244347526684,141,39.73610743521731,12.661073932798482,1.0784745055377205,1.7806923437690894,-12.640246991887478,-1.0726896587969514,-1.510203195679395,False
5m,NVDA,CDLTASUKIGAP,5.0,69704,19505.111947584173,-0.035550901494788234,-355.50901494788235,-0.010078282119377002,-0.441469947851106,-0.07256253798709389,0.005767244347526684,141,39.73610743521731,12.661073932798482,1.0784745055377205,1.7806923437690894,-12.69662483429327,-1.0885527876570975,-2.2221622916201955,False
5m,NVDA,CDLTASUKIGAP,10.0,69704,19505.111947584173,-0.10169417884338317,-1016.9417884338317,-0.029564631072348302,-1.29624889940826,-0.12145328348880424,0.005767244347526684,141,39.73610743521731,12.661073932798482,1.0784745055377205,1.7806923437690894,-12.762768111641865,-1.1080391366100688,-3.076941243177349,False
5m,NVDA,CDLTHRUSTING,0.0,69704,19505.111947584173,0.0025664786861789857,25.664786861789857,0.0007175194710304922,0.040156445615401055,-0.04021751652789618,0.005379892115230116,132,36.937790010202015,12.661073932798482,1.0784745055377205,1.7806923437690894,-12.658507454112303,-1.07775698606669,-1.7405358981536883,False
5m,NVDA,CDLTHRUSTING,1.0,69704,19505.111947584173,-0.010582007273909566,-105.82007273909566,-0.0029725338182575722,-0.09769605403043924,-0.04175297662117772,0.005379892115230116,132,36.937790010202015,12.661073932798482,1.0784745055377205,1.7806923437690894,-12.671655940072391,-1.081447039355978,-1.8783883977995286,False
5m,NVDA,CDLTHRUSTING,5.0,69704,19505.111947584173,-0.06148641244273323,-614.8641244273323,-0.01760081123236934,-0.6441813645013906,-0.07274666951031528,0.005379892115230116,132,36.937790010202015,12.661073932798482,1.0784745055377205,1.7806923437690894,-12.722560345241215,-1.0960753167700898,-2.42487370827048,False
5m,NVDA,CDLTHRUSTING,10.0,69704,19505.111947584173,-0.12147605840469744,-1214.7605840469744,-0.035592737303615896,-1.3015981865474389,-0.1276631271827019,0.005379892115230116,132,36.937790010202015,12.661073932798482,1.0784745055377205,1.7806923437690894,-12.78254999120318,-1.1140672428413363,-3.082290530316528,False
5m,NVDA,CDLTRISTAR,0.0,69704,19505.111947584173,-0.013404787236162896,-134.04787236162895,-0.003769331345410132,-0.5211933644250083,-0.02230625257279517,0.0015494089291862734,36,10.073942730055094,12.661073932798482,1.0784745055377205,1.7806923437690894,-12.674478720034646,-1.0822438368831306,-2.3018857081940975,False
5m,NVDA,CDLTRISTAR,1.0,69704,19505.111947584173,-0.0169514248641236,-169.51424864123598,-0.0047727857928802075,-0.6566006556325734,-0.02416338714903421,0.0015494089291862734,36,10.073942730055094,12.661073932798482,1.0784745055377205,1.7806923437690894,-12.678025357662605,-1.0832472913306006,-2.437292999401663,False
5m,NVDA,CDLTRISTAR,5.0,69704,19505.111947584173,-0.031014429373871444,-310.14429373871445,-0.008777506028382454,-1.1596102801895314,-0.03184560887290555,0.0015494089291862734,36,10.073942730055094,12.661073932798482,1.0784745055377205,1.7806923437690894,-12.692088362172353,-1.087252011566103,-2.9403026239586207,False
5m,NVDA,CDLTRISTAR,10.0,69704,19505.111947584173,-0.04831833782512873,-483.1833782512873,-0.013762991865493457,-1.6751972025418984,-0.04831833782512873,0.0015494089291862734,36,10.073942730055094,12.661073932798482,1.0784745055377205,1.7806923437690894,-12.70939227062361,-1.092237497403214,-3.4558895463109875,False
5m,NVDA,CDLUNIQUE3RIVER,0.0,69704,19505.111947584173,-0.03749829512182479,-374.9829512182479,-0.010638024611751784,-0.725890004973985,-0.055097834379760346,0.0016211408240560082,40,11.193269700061215,12.661073932798482,1.0784745055377205,1.7806923437690894,-12.698572227920307,-1.0891125301494724,-2.5065823487430743,False
5m,NVDA,CDLUNIQUE3RIVER,1.0,69704,19505.111947584173,-0.04134108926220181,-413.41089262201814,-0.011744962225886613,-0.8021195341498588,-0.05689073090941599,0.0016211408240560082,40,11.193269700061215,12.661073932798482,1.0784745055377205,1.7806923437690894,-12.702415022060684,-1.0902194677636072,-2.582811877918948,False
5m,NVDA,CDLUNIQUE3RIVER,5.0,69704,19505.111947584173,-0.056563229189316666,-565.6322918931667,-0.01616144351854254,-1.1003482208627569,-0.07026432315503683,0.0016211408240560082,40,11.193269700061215,12.661073932798482,1.0784745055377205,1.7806923437690894,-12.717637161987799,-1.0946359490562632,-2.881040564631846,False
5m,NVDA,CDLUNIQUE3RIVER,10.0,69704,19505.111947584173,-0.07525978909632602,-752.5978909632603,-0.02165676710997344,-1.4504050860100508,-0.0868644481648253,0.0016211408240560082,40,11.193269700061215,12.661073932798482,1.0784745055377205,1.7806923437690894,-12.736333721894809,-1.100131272647694,-3.2310974297791404,False
5m,NVDA,CDLUPSIDEGAP2CROWS,0.0,69704,19505.111947584173,0.0,0.0,0.0,,0.0,0.0,0,0.0,12.661073932798482,1.0784745055377205,1.7806923437690894,-12.661073932798482,-1.0784745055377205,,False
5m,NVDA,CDLUPSIDEGAP2CROWS,1.0,69704,19505.111947584173,0.0,0.0,0.0,,0.0,0.0,0,0.0,12.661073932798482,1.0784745055377205,1.7806923437690894,-12.661073932798482,-1.0784745055377205,,False
5m,NVDA,CDLUPSIDEGAP2CROWS,5.0,69704,19505.111947584173,0.0,0.0,0.0,,0.0,0.0,0,0.0,12.661073932798482,1.0784745055377205,1.7806923437690894,-12.661073932798482,-1.0784745055377205,,False
5m,NVDA,CDLUPSIDEGAP2CROWS,10.0,69704,19505.111947584173,0.0,0.0,0.0,,0.0,0.0,0,0.0,12.661073932798482,1.0784745055377205,1.7806923437690894,-12.661073932798482,-1.0784745055377205,,False
5m,NVDA,CDLXSIDEGAP3METHODS,0.0,69704,19505.111947584173,0.016725020904618804,167.25020904618805,0.004652272954390302,0.09639060014775591,-0.23100912397939732,0.06940778147595547,1698,482.98958755764147,12.661073932798482,1.0784745055377205,1.7806923437690894,-12.644348911893863,-1.0738222325833302,-1.6843017436213334,False
5m,NVDA,CDLXSIDEGAP3METHODS,1.0,69704,19505.111947584173,-0.1444503526280143,-1444.5035262801432,-0.042717629561681236,-0.41745761674922255,-0.2815609474678139,0.06940778147595547,1698,482.98958755764147,12.661073932798482,1.0784745055377205,1.7806923437690894,-12.805524285426497,-1.1211921350994016,-2.198149960518312,False
5m,NVDA,CDLXSIDEGAP3METHODS,5.0,69704,19505.111947584173,-0.5711211478949474,-5711.2114789494735,-0.21092995039040852,-2.460244185442195,-0.5717030132987881,0.06940778147595547,1698,482.98958755764147,12.661073932798482,1.0784745055377205,1.7806923437690894,-13.23219508069343,-1.289404455928129,-4.240936529211284,False
5m,NVDA,CDLXSIDEGAP3METHODS,10.0,69704,19505.111947584173,-0.8191693204717523,-8191.693204717523,-0.3803290150186792,-4.925413948790273,-0.8193242727038123,0.06940778147595547,1698,482.98958755764147,12.661073932798482,1.0784745055377205,1.7806923437690894,-13.480243253270235,-1.4588035205563998,-6.706106292559362,False
5m,NVDA,CEIL,0.0,69704,19505.111947584173,1.8615571711694034,18615.571711694036,0.3420597539304224,1.0705620537271334,-0.3927815252489423,0.7579622403305406,8560,3821.941939085902,12.661073932798482,1.0784745055377205,1.7806923437690894,-10.799516761629079,-0.7364147516072981,-0.7101302900419559,False
5m,NVDA,CEIL,1.0,69704,19505.111947584173,-0.2718265399236587,-2718.2653992365867,-0.08494133699126039,-0.10907148994628271,-0.5738217615325529,0.7579622403305406,8560,3821.941939085902,12.661073932798482,1.0784745055377205,1.7806923437690894,-12.93290047272214,-1.163415842528981,-1.8897638337153722,False
