timeframe,rule,cost_bps,ir_net,ir_gross,ir_hit_rate,headroom,t_stat,years,n_ir,n_assets,is_baseline,generic_fallback,n_switches,long_frac,short_frac,exposure,gate_ir,gate_breadth,gate_headroom,gate_t,gates_passed
1d,ADXR,1.0,-0.5543478202324365,-0.5518041875554309,0.0,0.0,-2.034847387632187,13.47407615274145,2,2,False,True,,0.4910002950722927,0.5089997049277073,1.0,False,False,False,False,0
1d,LINEARREG_INTERCEPT_21,1.0,-0.5553501011110079,-0.5522577423857546,0.0,0.0,-2.0385264651950417,13.47407615274145,2,2,False,False,,0.6286515196223075,0.3713484803776925,1.0,False,False,False,False,0
1d,MA_50,1.0,-0.5564098370070301,-0.5533887752080271,0.0,0.0,-2.042416443185208,13.47407615274145,2,2,False,False,,0.6681912068456772,0.3318087931543228,1.0,False,False,False,False,0
1d,SMA_50,1.0,-0.5564098370070301,-0.5533887752080271,0.0,0.0,-2.042416443185208,13.47407615274145,2,2,False,False,,0.6681912068456772,0.3318087931543228,1.0,False,False,False,False,0
1d,APO,1.0,-0.5575387231129413,-0.5558146632442866,0.0,0.0,-2.046560251205567,13.47407615274145,2,2,False,False,,0.6295367365004426,0.3704632634995574,1.0,False,False,False,False,0
1d,PPO,1.0,-0.5575387231129413,-0.5558146632442866,0.0,0.0,-2.046560251205567,13.47407615274145,2,2,False,False,,0.6295367365004426,0.3704632634995574,1.0,False,False,False,False,0
1d,HT_SINE,1.0,-0.5586993307967181,-0.5561788728905479,0.0,0.0,-2.0508204997845345,13.47407615274145,2,2,False,False,,0.6293892003540867,0.37061079964591326,1.0,False,False,False,False,0
1d,LINEARREG_INTERCEPT_200,1.0,-0.5678196402593703,-0.5669279100846893,0.0,0.0,-2.084298466517936,13.47407615274145,2,2,False,False,,0.7543523163174979,0.24564768368250223,1.0,False,False,False,False,0
1d,TRIMA_100,1.0,-0.5683684819591747,-0.5665549345766876,0.0,0.0,-2.0863131025610655,13.47407615274145,2,2,False,False,,0.7146650929477723,0.2853349070522278,1.0,False,False,False,False,0
1d,COS,1.0,-0.5691200995340653,-0.5583404807621835,0.0,0.0,-2.089072069049151,13.47407615274145,2,2,False,True,,0.4737385659486574,0.5262614340513425,1.0,False,False,False,False,0
1d,MIDPRICE_50,1.0,-0.5709385988621745,-0.568172205925759,0.0,0.0,-2.095747243862073,13.47407615274145,2,2,False,False,,0.6771909117733845,0.3228090882266155,1.0,False,False,False,False,0
1d,ADD,1.0,-0.5711968710201218,-0.566877934417165,0.0,0.0,-2.0966952847972338,13.47407615274145,2,2,False,True,,0.6195042785482443,0.3804957214517557,1.0,False,False,False,False,0
1d,WMA_100,1.0,-0.5712119603719671,-0.568660803167027,0.0,0.0,-2.096750673358463,13.47407615274145,2,2,False,False,,0.6938624963115964,0.30613750368840364,1.0,False,False,False,False,0
1d,MULT,1.0,-0.5715015090537761,-0.5672587184445514,0.0,0.0,-2.0978135211902167,13.47407615274145,2,2,False,True,,0.614783121864857,0.3852168781351431,1.0,False,False,False,False,0
1d,MACD,1.0,-0.5719916236875937,-0.5685436170803366,0.0,0.0,-2.099612587490948,13.47407615274145,2,2,False,False,,0.526851578636766,0.473148421363234,1.0,False,False,False,False,0
1d,MACDFIX,1.0,-0.5748463192117033,-0.5714240709957521,0.0,0.0,-2.1100913329964035,13.47407615274145,2,2,False,False,,0.5269991147831219,0.4730008852168781,1.0,False,False,False,False,0
1d,T3_21,1.0,-0.5750351199986808,-0.5709302928903925,0.0,0.0,-2.1107843650137443,13.47407615274145,2,2,False,False,,0.5969312481557982,0.4030687518442019,1.0,False,False,False,False,0
1d,KAMA_100,1.0,-0.5857869917849441,-0.5832945102358664,0.0,0.0,-2.1502513159386356,13.47407615274145,2,2,False,False,,0.663174977869578,0.336825022130422,1.0,False,False,False,False,0
1d,AVGDEV,1.0,-0.5858477307660155,-0.5810676681714338,0.0,0.0,-2.1504742708280564,13.47407615274145,2,2,False,True,,0.4943936264384774,0.5056063735615226,1.0,False,False,False,False,0
1d,T3_50,1.0,-0.5869958690595695,-0.5844566260471705,0.0,0.0,-2.154688747952363,13.47407615274145,2,2,False,False,,0.6494541162584833,0.35054588374151663,1.0,False,False,False,False,0
1d,DEMA_50,1.0,-0.5900689499396696,-0.5850066052773341,0.0,0.0,-2.1659691217044097,13.47407615274145,2,2,False,False,,0.5649159043965772,0.43508409560342287,1.0,False,False,False,False,0
1d,COSH,1.0,-0.5916488035198261,-0.5869383374506268,0.0,0.0,-2.1717682983460254,13.47407615274145,2,2,False,True,,0.5352611389790498,0.46473886102095013,1.0,False,False,False,False,0
1d,EXP,1.0,-0.5939747871003584,-0.5892642852188097,0.0,0.0,-2.180306298207804,13.47407615274145,2,2,False,True,,0.5355562112717616,0.46444378872823844,1.0,False,False,False,False,0
1d,SINH,1.0,-0.5939747871003584,-0.5892642852188097,0.0,0.0,-2.180306298207804,13.47407615274145,2,2,False,True,,0.5355562112717616,0.46444378872823844,1.0,False,False,False,False,0
1d,HT_TRENDLINE,1.0,-0.5946950590162834,-0.5903921583369258,0.0,0.0,-2.1829502040247153,13.47407615274145,2,2,False,False,,0.6338152847447625,0.36618471525523755,1.0,False,False,False,False,0
1d,LINEARREG_9,1.0,-0.5987382584795116,-0.5853363637400539,0.0,0.0,-2.1977915970367343,13.47407615274145,2,2,False,False,,0.49955739156093243,0.5004426084390676,1.0,False,False,False,False,0
1d,LINEARREG_INTERCEPT_50,1.0,-0.6009442926093835,-0.5991286041975504,0.0,0.0,-2.205889297834611,13.47407615274145,2,2,False,False,,0.6833874299203304,0.31661257007966953,1.0,False,False,False,False,0
1d,SQRT,1.0,-0.6011938282865821,-0.5962987737595563,0.0,0.0,-2.2068052697250673,13.47407615274145,2,2,False,True,,0.6246680436706993,0.37533195632930066,1.0,False,False,False,False,0
1d,DEMA_100,1.0,-0.6013600875303788,-0.5976362639553126,0.0,0.0,-2.207415558384212,13.47407615274145,2,2,False,False,,0.5928002360578342,0.40719976394216584,1.0,False,False,False,False,0
1d,MFI,1.0,-0.6065039998109801,-0.6021662329967306,0.0,0.0,-2.226297343581819,13.47407615274145,2,2,False,False,,0.6138979049867217,0.38610209501327825,1.0,False,False,False,False,0
1d,ULTOSC,1.0,-0.6067515846724567,-0.600718086233829,0.0,0.0,-2.227206154602997,13.47407615274145,2,2,False,False,,0.6788138093832989,0.32118619061670106,1.0,False,False,False,False,0
1d,MA_100,1.0,-0.6087124381120594,-0.6065640018328631,0.0,0.0,-2.234403869383281,13.47407615274145,2,2,False,False,,0.719091177338448,0.2809088226615521,1.0,False,False,False,False,0
1d,SMA_100,1.0,-0.6087124381120594,-0.6065640018328631,0.0,0.0,-2.234403869383281,13.47407615274145,2,2,False,False,,0.719091177338448,0.2809088226615521,1.0,False,False,False,False,0
1d,IS#1,1.0,-0.6096611219293115,-0.6038983712370498,0.0,0.0,-2.237886207938188,13.47407615274145,2,2,False,False,9.5,,,,False,False,False,False,0
1d,MA_21,1.0,-0.6123939038665667,-0.6076249374216369,0.0,0.0,-2.2479174446149384,13.47407615274145,2,2,False,False,,0.6252581882561228,0.3747418117438772,1.0,False,False,False,False,0
1d,SMA_21,1.0,-0.6123939038665667,-0.6076249374216369,0.0,0.0,-2.2479174446149384,13.47407615274145,2,2,False,False,,0.6252581882561228,0.3747418117438772,1.0,False,False,False,False,0
1d,HT_DCPERIOD,1.0,-0.6124904532944742,-0.6100674883684287,0.0,0.0,-2.2482718490952744,13.47407615274145,2,2,False,False,,0.44629684272646797,0.553703157273532,1.0,False,False,False,False,0
1d,CDLDOJI,1.0,-0.6153275223864505,-0.6093486663231972,0.0,0.0,-2.2586858931658713,13.47407615274145,2,2,False,False,,0.5414576571259959,0.0,0.5414576571259959,False,False,False,False,0
1d,CDLLONGLEGGEDDOJI,1.0,-0.6153275223864505,-0.6093486663231972,0.0,0.0,-2.2586858931658713,13.47407615274145,2,2,False,False,,0.5414576571259959,0.0,0.5414576571259959,False,False,False,False,0
1d,MAVP,1.0,-0.6154757839592299,-0.6105346168940515,0.0,0.0,-2.2592301176816814,13.47407615274145,2,2,False,False,,0.6220123930362939,0.37798760696370615,1.0,False,False,False,False,0
1d,MIDPOINT_21,1.0,-0.6170766884110506,-0.612664401275865,0.0,0.0,-2.2651065658659104,13.47407615274145,2,2,False,False,,0.6308645618176454,0.36913543818235467,1.0,False,False,False,False,0
1d,TRIMA_21,1.0,-0.6189638339596858,-0.6142090625511135,0.0,0.0,-2.272033720712685,13.47407615274145,2,2,False,False,,0.6172912363529064,0.38270876364709355,1.0,False,False,False,False,0
1d,ATAN,1.0,-0.6194586207121607,-0.6146226807252164,0.0,0.0,-2.2738499369833405,13.47407615274145,2,2,False,True,,0.6329300678666273,0.3670699321333727,1.0,False,False,False,False,0
1d,KAMA_21,1.0,-0.6202134588812159,-0.6159716388890493,0.0,0.0,-2.2766207253229482,13.47407615274145,2,2,False,False,,0.6078489229861316,0.3921510770138684,1.0,False,False,False,False,0
1d,EMA_50,1.0,-0.6203676641386744,-0.6168992732542387,0.0,0.0,-2.2771867673526023,13.47407615274145,2,2,False,False,,0.6768958394806728,0.3231041605193272,1.0,False,False,False,False,0
1d,CORREL,1.0,-0.6205495757856216,-0.6175417595361752,0.0,0.0,-2.2778545113682913,13.47407615274145,2,2,False,True,,0.518589554440838,0.481410445559162,1.0,False,False,False,False,0
1d,CMO,1.0,-0.6225758400442509,-0.6178370094167096,0.0,0.0,-2.2852923299775454,13.47407615274145,2,2,False,False,,0.6437002065506049,0.3562997934493951,1.0,False,False,False,False,0
1d,RSI,1.0,-0.6225758400442509,-0.6178370094167096,0.0,0.0,-2.2852923299775454,13.47407615274145,2,2,False,False,,0.6437002065506049,0.3562997934493951,1.0,False,False,False,False,0
1d,LN,1.0,-0.6230106046574394,-0.6181104652923995,0.0,0.0,-2.2868882226735976,13.47407615274145,2,2,False,True,,0.6276187665978166,0.37238123340218354,1.0,False,False,False,False,0
1d,LOG10,1.0,-0.6230106046574394,-0.6181104652923995,0.0,0.0,-2.2868882226735976,13.47407615274145,2,2,False,True,,0.6276187665978166,0.37238123340218354,1.0,False,False,False,False,0
1d,DEMA_200,1.0,-0.6279041879478671,-0.6251155761496752,0.0,0.0,-2.304851123962741,13.47407615274145,2,2,False,False,,0.6394216583062851,0.36057834169371494,1.0,False,False,False,False,0
1d,CDLBELTHOLD,1.0,-0.6305921064741212,-0.6247060560454494,0.0,0.0,-2.3147176802865728,13.47407615274145,2,2,False,False,,0.36943051047506636,0.3442018294482148,0.7136323399232811,False,False,False,False,0
1d,DEMA_21,1.0,-0.6325667755694628,-0.6243132958689946,0.0,0.0,-2.3219661082652543,13.47407615274145,2,2,False,False,,0.5432280908822662,0.45677190911773385,1.0,False,False,False,False,0
1d,EMA_21,1.0,-0.6348094731857575,-0.6295943701357007,0.0,0.0,-2.330198389910833,13.47407615274145,2,2,False,False,,0.6377987606963706,0.36220123930362935,1.0,False,False,False,False,0
1d,ATR,1.0,-0.6380536377091103,-0.6336404520669945,0.0,0.0,-2.342106761269857,13.47407615274145,2,2,False,True,,0.48982000590144587,0.5101799940985542,1.0,False,False,False,False,0
1d,LINEARREG_INTERCEPT_9,1.0,-0.6382463308604548,-0.6325550222247533,0.0,0.0,-2.3428140810090485,13.47407615274145,2,2,False,False,,0.5970787843021541,0.402921215697846,1.0,False,False,False,False,0
1d,MIDPRICE_1000,1.0,-0.6429122689218906,-0.642097258818188,0.0,0.0,-2.3599413637882702,13.47407615274145,2,2,False,False,,0.6950427854824432,0.2298613160224255,0.9249041015048687,False,False,False,False,0
1d,TEMA_50,1.0,-0.6441786374061677,-0.6379673963307797,0.0,0.0,-2.3645898290802063,13.47407615274145,2,2,False,False,,0.5274417232221895,0.4725582767778106,1.0,False,False,False,False,0
1d,WMA_1000,1.0,-0.64490677099889,-0.6439601168417812,0.0,0.0,-2.36726259279447,13.47407615274145,2,2,False,False,,0.7505163765122456,0.1743877249926232,0.9249041015048687,False,False,False,False,0
1d,DX,1.0,-0.6474730838684062,-0.6385693330752563,0.0,0.0,-2.376682770610254,13.47407615274145,2,2,False,True,,0.48686928297432874,0.5131307170256713,1.0,False,False,False,False,0
1d,CEIL,1.0,-0.64840053667933,-0.6444002856481665,0.0,0.0,-2.380087176401313,13.47407615274145,2,2,False,True,,0.45987016819120685,0.29256417822366476,0.7524343464148716,False,False,False,False,0
1d,TSF_200,1.0,-0.6485277388264089,-0.6456942437751547,0.0,0.0,-2.380554097975166,13.47407615274145,2,2,False,False,,0.5901445854234287,0.40985541457657126,1.0,False,False,False,False,0
1d,FLOOR,1.0,-0.6487458479876966,-0.6447455004981753,0.0,0.0,-2.3813547123924446,13.47407615274145,2,2,False,True,,0.45987016819120685,0.29271171437002064,0.7525818825612275,False,False,False,False,0
1d,MACDEXT,1.0,-0.6503390228156354,-0.647230473369267,0.0,0.0,-2.3872027874066353,13.47407615274145,2,2,False,False,,0.4911478312186486,0.5088521687813514,1.0,False,False,False,False,0
1d,MIDPOINT_1000,1.0,-0.6517503576141429,-0.650939375283557,0.0,0.0,-2.392383381291921,13.47407615274145,2,2,False,False,,0.699321333726763,0.22558276777810565,0.9249041015048687,False,False,False,False,0
1d,CDLRICKSHAWMAN,1.0,-0.652310931366372,-0.647595834983484,0.0,0.0,-2.394441082240073,13.47407615274145,2,2,False,False,,0.42003540867512545,0.0,0.42003540867512545,False,False,False,False,0
1d,TSF_1000,1.0,-0.6535935991830693,-0.6524048710176984,0.0,0.0,-2.3991493775751427,13.47407615274145,2,2,False,False,,0.5989967542047802,0.3259073473000885,0.9249041015048687,False,False,False,False,0
1d,LINEARREG_1000,1.0,-0.6554180269887759,-0.6542615550866919,0.0,0.0,-2.405846314081196,13.47407615274145,2,2,False,False,,0.599144290351136,0.32575981115373265,0.9249041015048687,False,False,False,False,0
1d,CDLLONGLINE,1.0,-0.6565322084291377,-0.6503021600203576,0.0,0.0,-2.4099361456102852,13.47407615274145,2,2,False,False,,0.49336087341398643,0.2894659191501918,0.7828267925641782,False,False,False,False,0
1d,MIDPRICE_21,1.0,-0.6566644962685328,-0.652037888505731,0.0,0.0,-2.4104217352610138,13.47407615274145,2,2,False,False,,0.6457657125995869,0.3542342874004131,1.0,False,False,False,False,0
1d,LINEARREG_200,1.0,-0.6578516473851119,-0.6549393956356937,0.0,0.0,-2.414779416954941,13.47407615274145,2,2,False,False,,0.5950132782531721,0.404986721746828,1.0,False,False,False,False,0
1d,CDLHARAMI,1.0,-0.6615476225157604,-0.6579456361624316,0.0,0.0,-2.428346251828036,13.47407615274145,2,2,False,False,,0.2123045146060785,0.1733549719681322,0.3856594865742107,False,False,False,False,0
1d,KAMA_1000,1.0,-0.6627709986176002,-0.6611923022678681,0.0,0.0,-2.432836904761201,13.47407615274145,2,2,False,False,,0.6237828267925642,0.3008262024195928,0.9246090292121569,False,False,False,False,0
1d,LINEARREG_50,1.0,-0.6652407263090221,-0.6598410943507749,0.0,0.0,-2.441902546868255,13.47407615274145,2,2,False,False,,0.5280318678076128,0.47196813219238715,1.0,False,False,False,False,0
1d,T3_9,1.0,-0.6688000620295779,-0.6616276523591076,0.0,0.0,-2.4549678187577375,13.47407615274145,2,2,False,False,,0.5773089406904692,0.4226910593095308,1.0,False,False,False,False,0
1d,WMA_21,1.0,-0.6774072178700448,-0.6715632821717665,0.0,0.0,-2.486562149857612,13.47407615274145,2,2,False,False,,0.6162584833284155,0.3837415166715845,1.0,False,False,False,False,0
1d,ACCBANDS,1.0,-0.6775605749564768,-0.6767131048024766,0.0,0.0,-2.4871250785015278,13.47407615274145,2,2,False,False,,0.5944231336677486,0.40557686633225143,1.0,False,False,False,False,0
1d,CCI,1.0,-0.6787449131050449,-0.6734249457379328,0.0,0.0,-2.491472434619346,13.47407615274145,2,2,False,False,,0.6088816760106226,0.3911183239893774,1.0,False,False,False,False,0
1d,OBV,1.0,-0.6800782468881941,-0.6737715934800723,0.0,0.0,-2.4963667097773965,13.47407615274145,2,2,False,False,,0.5956034228385955,0.40439657716140454,1.0,False,False,False,False,0
1d,MINUS_DI,1.0,-0.6841993703627176,-0.6801037021990421,0.0,0.0,-2.511494138857442,13.47407615274145,2,2,False,False,,0.5556211271761582,0.44437887282384186,1.0,False,False,False,False,0
1d,MINUS_DM,1.0,-0.6841993703627176,-0.6801037021990421,0.0,0.0,-2.511494138857442,13.47407615274145,2,2,False,False,,0.5556211271761582,0.44437887282384186,1.0,False,False,False,False,0
1d,PLUS_DI,1.0,-0.6841993703627176,-0.6801037021990421,0.0,0.0,-2.511494138857442,13.47407615274145,2,2,False,False,,0.5556211271761582,0.44437887282384186,1.0,False,False,False,False,0
1d,PLUS_DM,1.0,-0.6841993703627176,-0.6801037021990421,0.0,0.0,-2.511494138857442,13.47407615274145,2,2,False,False,,0.5556211271761582,0.44437887282384186,1.0,False,False,False,False,0
1d,TSF_50,1.0,-0.6842543060836566,-0.67895746112225,0.0,0.0,-2.511695791690123,13.47407615274145,2,2,False,False,,0.5172617291236352,0.4827382708763647,1.0,False,False,False,False,0
1d,MIN,1.0,-0.6859309127184778,-0.6846977475322849,0.0,0.0,-2.5178501202658574,13.47407615274145,2,2,False,True,,0.5385069341988787,0.3158748893478902,0.854381823546769,False,False,False,False,0
1d,STDDEV,1.0,-0.6934188618545098,-0.6834894122115196,0.0,0.0,-2.545336173574029,13.47407615274145,2,2,False,True,,0.4523458247270581,0.5476541752729418,1.0,False,False,False,False,0
1d,MINMAX,1.0,-0.6941100793617536,-0.6907365046301988,0.0,0.0,-2.54787342922394,13.47407615274145,2,2,False,True,,0.5336382413691354,0.46164060194747714,0.9952788433166125,False,False,False,False,0
1d,TEMA_200,1.0,-0.6961988057175879,-0.6927096566018662,0.0,0.0,-2.555540527773846,13.47407615274145,2,2,False,False,,0.5786367660076719,0.4213632339923281,1.0,False,False,False,False,0
1d,TANH,1.0,-0.6968965891823303,-0.692761155132319,0.0,0.0,-2.5581018851176323,13.47407615274145,2,2,False,True,,0.48967246975509,0.21112422543523163,0.7007966951903216,False,False,False,False,0
1d,SUM,1.0,-0.6984431504106547,-0.6974434689628615,0.0,0.0,-2.5637788553525827,13.47407615274145,2,2,False,True,,0.6735025081144881,0.32649749188551197,1.0,False,False,False,False,0
1d,TSF_100,1.0,-0.6990105936520778,-0.6951922678793694,0.0,0.0,-2.5658617721699613,13.47407615274145,2,2,False,False,,0.5426379462968427,0.4573620537031573,1.0,False,False,False,False,0
1d,EMA_1000,1.0,-0.6997417606234992,-0.6988986959499267,0.0,0.0,-2.5685456705229774,13.47407615274145,2,2,False,False,,0.7903511360283269,0.13455296547654175,0.9249041015048687,False,False,False,False,0
1d,SAR,1.0,-0.7075581122304186,-0.7032265706218994,0.0,0.0,-2.5972371924657995,13.47407615274145,2,2,False,False,,0.571259958689879,0.428740041310121,1.0,False,False,False,False,0
1d,SAREXT,1.0,-0.7075581122304186,-0.7032265706218994,0.0,0.0,-2.5972371924657995,13.47407615274145,2,2,False,False,,0.571259958689879,0.428740041310121,1.0,False,False,False,False,0
1d,MAX,1.0,-0.7083060810853525,-0.7071086685725254,0.0,0.0,-2.5999827655788215,13.47407615274145,2,2,False,True,,0.6302744172322219,0.23841841251106521,0.8686928297432871,False,False,False,False,0
1d,MIDPRICE_9,1.0,-0.7145966424296653,-0.7073333979972376,0.0,0.0,-2.623073561377112,13.47407615274145,2,2,False,False,,0.6230451460607849,0.37680731779285925,0.9998524638536441,False,False,False,False,0
1d,TEMA_100,1.0,-0.7153166252948739,-0.7108421944182868,0.0,0.0,-2.6257164061740763,13.47407615274145,2,2,False,False,,0.5510475066391266,0.4489524933608734,1.0,False,False,False,False,0
1d,TEMA_1000,1.0,-0.7201204549195482,-0.7195552098550193,0.0,0.0,-2.6433498482218867,13.47407615274145,2,2,False,False,,0.17187961050457362,0.16347005016228977,0.3353496606668634,False,False,False,False,0
1d,AROON,1.0,-0.7252269705017771,-0.7222932866211793,0.0,0.0,-2.6620943611669263,13.47407615274145,2,2,False,False,,0.5860135733254648,0.4120684567719091,0.9980820300973738,False,False,False,False,0
1d,AROONOSC,1.0,-0.7252269705017771,-0.7222932866211793,0.0,0.0,-2.6620943611669263,13.47407615274145,2,2,False,False,,0.5860135733254648,0.4120684567719091,0.9980820300973738,False,False,False,False,0
1d,LINEARREG_INTERCEPT_1000,1.0,-0.731073665010936,-0.7302614250583135,0.0,0.0,-2.6835558526963004,13.47407615274145,2,2,False,False,,0.8682502213042196,0.05665388020064916,0.9249041015048687,False,False,False,False,0
1d,LINEARREG_100,1.0,-0.7322161151685603,-0.7282994184101192,0.0,0.0,-2.6877494503508688,13.47407615274145,2,2,False,False,,0.5494246090292121,0.4505753909707878,1.0,False,False,False,False,0
1d,CDLHIGHWAVE,1.0,-0.7370598006074822,-0.7323736497117248,0.0,0.0,-2.7055291913405055,13.47407615274145,2,2,False,False,,0.26010622602537625,0.23768073177928595,0.49778695780466214,False,False,False,False,0
1d,MIDPOINT_9,1.0,-0.7407001130506505,-0.7331965173817682,0.0,0.0,-2.718891704901107,13.47407615274145,2,2,False,False,,0.605340808498082,0.3945116553555621,0.9998524638536441,False,False,False,False,0
1d,TEMA_9,1.0,-0.7414195982055813,-0.7266432466854286,0.0,0.0,-2.721532722750401,13.47407615274145,2,2,False,False,,0.5056063735615226,0.4943936264384774,1.0,False,False,False,False,0
1d,TRIMA_9,1.0,-0.7429009041804964,-0.7348972948861793,0.0,0.0,-2.7269701601918905,13.47407615274145,2,2,False,False,,0.5984066096193568,0.40159339038064323,1.0,False,False,False,False,0
1d,CDLSPINNINGTOP,1.0,-0.7475994999764843,-0.741359979943061,0.0,0.0,-2.744217319884873,13.47407615274145,2,2,False,False,,0.36721746827972856,0.35305399822956623,0.7202714665092949,False,False,False,False,0
1d,DEMA_1000,1.0,-0.757259087178411,-0.75631699011945,0.0,0.0,-2.7796748161824216,13.47407615274145,2,2,False,False,,0.40424904101504866,0.22587784007081735,0.630126881085866,False,False,False,False,0
1d,WILLR,1.0,-0.7583573221642737,-0.7523526289653493,0.0,0.0,-2.7837061129791727,13.47407615274145,2,2,False,False,,0.6327825317202715,0.3670699321333727,0.9998524638536441,False,False,False,False,0
1d,DIV,1.0,-0.7626769996383888,-0.7433455622832378,0.0,0.0,-2.799562375244137,13.47407615274145,2,2,False,True,,0.4086751254057244,0.5913248745942756,1.0,False,False,False,False,0
1d,STOCH,1.0,-0.7663187970491019,-0.7540063362727061,0.0,0.0,-2.8129303396827234,13.47407615274145,2,2,False,False,,0.5,0.5,1.0,False,False,False,False,0
1d,TAN,1.0,-0.7696021324207731,-0.7585412486668249,0.0,0.0,-2.824982495675624,13.47407615274145,2,2,False,True,,0.5482443198583653,0.4517556801416347,1.0,False,False,False,False,0
1d,WMA_9,1.0,-0.7803440314553368,-0.7706853804371581,0.0,0.0,-2.8644128395696895,13.47407615274145,2,2,False,False,,0.5982590734730009,0.4017409265269991,1.0,False,False,False,False,0
1d,VAR,1.0,-0.7814310521632898,-0.7723571482554544,0.0,0.0,-2.868402972058986,13.47407615274145,2,2,False,True,,0.3940690469164946,0.6059309530835054,1.0,False,False,False,False,0
1d,CDLHIKKAKE,1.0,-0.7814860666313572,-0.7778127714802406,0.0,0.0,-2.8686049139491554,13.47407615274145,2,2,False,False,,0.18589554440838005,0.2509589849513131,0.43685452935969316,False,False,False,False,0
1d,EMA_9,1.0,-0.7866477583490794,-0.7785831805931593,0.0,0.0,-2.887551962217814,13.47407615274145,2,2,False,False,,0.6171437002065505,0.3828562997934494,1.0,False,False,False,False,0
1d,STOCHRSI,1.0,-0.7987451987360485,-0.7801179786797756,0.0,0.0,-2.9319580987083276,13.47407615274145,2,2,False,False,,0.5107701386839776,0.4725582767778106,0.9833284154617882,False,False,False,False,0
1d,CDLHAMMER,1.0,-0.8007618928713525,-0.7993461402548874,0.0,0.0,-2.9393607882167947,13.47407615274145,2,2,False,False,,0.13101209796400118,0.0,0.13101209796400118,False,False,False,False,0
1d,MA_1000,1.0,-0.8029031063139285,-0.8020614280055902,0.0,0.0,-2.9472205513852723,13.47407615274145,2,2,False,False,,0.788138093832989,0.1367660076718796,0.9249041015048687,False,False,False,False,0
1d,SMA_1000,1.0,-0.8029031063139285,-0.8020614280055902,0.0,0.0,-2.9472205513852723,13.47407615274145,2,2,False,False,,0.788138093832989,0.1367660076718796,0.9249041015048687,False,False,False,False,0
1d,TRIMA_1000,1.0,-0.8035311363830783,-0.8028284948022095,0.0,0.0,-2.949525864582009,13.47407615274145,2,2,False,False,,0.7837120094423133,0.1411920920625553,0.9249041015048687,False,False,False,False,0
1d,STOCHF,1.0,-0.8070186161548994,-0.7866648956017206,0.0,0.0,-2.9623273744718372,13.47407615274145,2,2,False,False,,0.5157863676600767,0.4842136323399233,1.0,False,False,False,False,0
1d,CDLDRAGONFLYDOJI,1.0,-0.8074262442240374,-0.8063741267808959,0.0,0.0,-2.963823656916428,13.47407615274145,2,2,False,False,,0.09663617586308645,0.0,0.09663617586308645,False,False,False,False,0
1d,CDLHARAMICROSS,1.0,-0.8085845777885514,-0.8072813498901096,0.0,0.0,-2.968075557874151,13.47407615274145,2,2,False,False,,0.05930953083505459,0.06211271761581588,0.12142224845087046,False,False,False,False,0
1d,CDLTAKURI,1.0,-0.808726552130151,-0.807687418464534,0.0,0.0,-2.968596703818215,13.47407615274145,2,2,False,False,,0.09575095898495131,0.0,0.09575095898495131,False,False,False,False,0
1d,LINEARREG_21,1.0,-0.8132772624681286,-0.8045834591051677,0.0,0.0,-2.9853010196017995,13.47407615274145,2,2,False,False,,0.512393036293892,0.487606963706108,1.0,False,False,False,False,0
1d,CDLHANGINGMAN,1.0,-0.8227219459662083,-0.8213683854266347,0.0,0.0,-3.019969667771142,13.47407615274145,2,2,False,False,,0.0,0.17010917674830334,0.17010917674830334,False,False,False,False,0
1d,ACOS,1.0,-0.8260211324348539,-0.8253702454148047,0.0,0.0,-3.0320800084670254,13.47407615274145,2,2,False,True,,0.01947477131897315,0.04071997639421658,0.060194747713189736,False,False,False,False,0
1d,MA_9,1.0,-0.8303851502612696,-0.8223761337818938,0.0,0.0,-3.0480990310906533,13.47407615274145,2,2,False,False,,0.6013573325464738,0.3986426674535261,1.0,False,False,False,False,0
1d,SMA_9,1.0,-0.8303851502612696,-0.8223761337818938,0.0,0.0,-3.0480990310906533,13.47407615274145,2,2,False,False,,0.6013573325464738,0.3986426674535261,1.0,False,False,False,False,0
1d,KAMA_9,1.0,-0.8333482895943325,-0.8270432034434531,0.0,0.0,-3.05897584184197,13.47407615274145,2,2,False,False,,0.5916199468869874,0.4083800531130127,1.0,False,False,False,False,0
1d,SUB,1.0,-0.8464923386512702,-0.8267651245863511,0.0,0.0,-3.10722377014663,13.47407615274145,2,2,False,True,,0.4352316317497787,0.5647683682502214,1.0,False,False,False,False,0
1d,CDLENGULFING,1.0,-0.8470515297539669,-0.8438219995268883,0.0,0.0,-3.1092763957960505,13.47407615274145,2,2,False,False,,0.15048686928297433,0.22071407494836234,0.37120094423133665,False,False,False,False,0
1d,CDLHOMINGPIGEON,1.0,-0.8552984325048456,-0.8544042040888062,0.0,0.0,-3.1395483440318097,13.47407615274145,2,2,False,False,,0.07878430215402774,0.0,0.07878430215402774,False,False,False,False,0
1d,IMI,1.0,-0.8601161323724169,-0.8545088322826352,0.0,0.0,-3.157232699651379,13.47407615274145,2,2,False,False,,0.548539392151077,0.45146060784892295,1.0,False,False,False,False,0
1d,CDL2CROWS,1.0,-0.8614151529531651,-0.8613509567911413,0.0,0.0,-3.1620010211613425,13.47407615274145,2,2,False,False,,0.0,0.005311301268810859,0.005311301268810859,False,False,False,False,0
