timeframe,ticker,indicator,cost_bps,n_bars,bars_per_year,total_return,pnl_dollars,cagr,sharpe,max_drawdown,exposure,n_trades,turnover_per_year,base_total_return,base_cagr,base_sharpe,excess_total_return,excess_cagr,excess_sharpe,beat_buyhold
1d,XOM,CMO,10.0,2911,251.47652554399244,-0.5908434192754746,-5908.434192754746,-0.07432134211210562,-0.1375315853122884,-0.7173492809123254,0.9951906561319135,314,54.18411735947878,1.7292195931419077,0.09064043572818337,0.4532339897702124,-2.320063012417382,-0.16496177784028898,-0.5907655750825008,False
1d,XOM,CORREL,0.0,2911,251.47652554399244,-0.3213342315778006,-3213.342315778006,-0.03294308448029948,0.01464322894776118,-0.6990678465185434,0.9835108210237032,169,29.122882855094655,1.7292195931419077,0.09064043572818337,0.4532339897702124,-2.0505538247197084,-0.12358352020848284,-0.43859076082245124,False
1d,XOM,CORREL,1.0,2911,251.47652554399244,-0.3438607088514072,-3438.6070885140716,-0.03575997442438861,0.004001818738393322,-0.7029126199302647,0.9835108210237032,169,29.122882855094655,1.7292195931419077,0.09064043572818337,0.4532339897702124,-2.073080301993315,-0.12640041015257197,-0.44923217103181906,False
1d,XOM,CORREL,5.0,2911,251.47652554399244,-0.4267723936442872,-4267.723936442872,-0.04695128739917109,-0.03854978386400572,-0.7178140306114577,0.9835108210237032,169,29.122882855094655,1.7292195931419077,0.09064043572818337,0.4532339897702124,-2.1559919867861947,-0.13759172312735446,-0.4917837736342181,False
1d,XOM,CORREL,10.0,2911,251.47652554399244,-0.5159114789987542,-5159.114789987542,-0.06077030640748471,-0.09169025320221984,-0.7363042269459953,0.9835108210237032,169,29.122882855094655,1.7292195931419077,0.09064043572818337,0.4532339897702124,-2.245131072140662,-0.15141074213566807,-0.5449242429724322,False
1d,XOM,COS,0.0,2911,251.47652554399244,0.9732750793648699,9732.750793648698,0.06049723241971727,0.35130349757894824,-0.4837865353255074,0.9934730333218825,807,139.3923146743848,1.7292195931419077,0.09064043572818337,0.4532339897702124,-0.7559445137770378,-0.030143203308466093,-0.10193049219126415,False
1d,XOM,COS,1.0,2911,251.47652554399244,0.6795957616659487,6795.957616659487,0.04583159301772555,0.30053552484180046,-0.5230803774697923,0.9934730333218825,807,139.3923146743848,1.7292195931419077,0.09064043572818337,0.4532339897702124,-1.049623831475959,-0.04480884271045782,-0.15269846492841194,False
1d,XOM,COS,5.0,2911,251.47652554399244,-0.11868050899895133,-1186.8050899895134,-0.010858249617958893,0.09720865473033743,-0.6525921299830288,0.9934730333218825,807,139.3923146743848,1.7292195931419077,0.09064043572818337,0.4532339897702124,-1.847900102140859,-0.10149868534614226,-0.356025335039875,False
1d,XOM,COS,10.0,2911,251.47652554399244,-0.6066955848435465,-6066.955848435465,-0.07747688866492808,-0.15721754849710615,-0.7662900036062545,0.9934730333218825,807,139.3923146743848,1.7292195931419077,0.09064043572818337,0.4532339897702124,-2.335915177985454,-0.16811732439311144,-0.6104515382673186,False
1d,XOM,COSH,0.0,2911,251.47652554399244,-0.34416201515771927,-3441.6201515771927,-0.03579824746005544,0.004411564989386896,-0.7069809324569616,0.9934730333218825,380,65.59129996147432,1.7292195931419077,0.09064043572818337,0.4532339897702124,-2.073381608299627,-0.1264386831882388,-0.4488224247808255,False
1d,XOM,COSH,1.0,2911,251.47652554399244,-0.3930221169493311,-3930.2211694933108,-0.04222781157608413,-0.019470438289121705,-0.7193703563283179,0.9934730333218825,380,65.59129996147432,1.7292195931419077,0.09064043572818337,0.4532339897702124,-2.122241710091239,-0.1328682473042675,-0.4727044280593341,False
1d,XOM,COSH,5.0,2911,251.47652554399244,-0.5547443326738806,-5547.443326738806,-0.06753290699315018,-0.11418346942811024,-0.7639273118116863,0.9934730333218825,380,65.59129996147432,1.7292195931419077,0.09064043572818337,0.4532339897702124,-2.2839639258157884,-0.15817334272133354,-0.5674174591983226,False
1d,XOM,COSH,10.0,2911,251.47652554399244,-0.6978305126981814,-6978.305126981814,-0.0982539034774369,-0.23070973786803708,-0.8098486716233648,0.9934730333218825,380,65.59129996147432,1.7292195931419077,0.09064043572818337,0.4532339897702124,-2.427050105840089,-0.18889433920562027,-0.6839437276382495,False
1d,XOM,DEMA_100,0.0,2911,251.47652554399244,-0.5496317653006776,-5496.317653006776,-0.06661245674451755,-0.12097656962386709,-0.7617145221807868,0.9319821367227756,235,40.53006545709019,1.7292195931419077,0.09064043572818337,0.4532339897702124,-2.2788513584425854,-0.1572528924727009,-0.5742105593940795,False
1d,XOM,DEMA_100,1.0,2911,251.47652554399244,-0.5706897204939725,-5706.897204939725,-0.07046700389776472,-0.13587515390740004,-0.7680309184427601,0.9319821367227756,235,40.53006545709019,1.7292195931419077,0.09064043572818337,0.4532339897702124,-2.2999093136358804,-0.1611074396259481,-0.5891091436776125,False
1d,XOM,DEMA_100,5.0,2911,251.47652554399244,-0.6455598022568814,-6455.598022568814,-0.08573439477635025,-0.19511800293320852,-0.791677459702605,0.9319821367227756,235,40.53006545709019,1.7292195931419077,0.09064043572818337,0.4532339897702124,-2.374779395398789,-0.17637483050453362,-0.6483519927034209,False
1d,XOM,DEMA_100,10.0,2911,251.47652554399244,-0.7211235095500861,-7211.235095500861,-0.10448352881154144,-0.268360983739752,-0.8178978811708741,0.9319821367227756,235,40.53006545709019,1.7292195931419077,0.09064043572818337,0.4532339897702124,-2.4503431026919937,-0.1951239645397248,-0.7215949735099644,False
1d,XOM,DEMA_1000,0.0,2911,251.47652554399244,-0.14661063025096943,-1466.1063025096944,-0.013607235821511354,-0.03605356694681309,-0.4646796475726054,0.3136379251116455,37,6.30851765110359,1.7292195931419077,0.09064043572818337,0.4532339897702124,-1.8758302233928772,-0.10424767154969472,-0.4892875567170255,False
1d,XOM,DEMA_1000,1.0,2911,251.47652554399244,-0.15291953319412943,-1529.1953319412944,-0.014239548668648516,-0.04075947448796556,-0.4685840009529294,0.3136379251116455,37,6.30851765110359,1.7292195931419077,0.09064043572818337,0.4532339897702124,-1.8821391263360372,-0.10487998439683188,-0.49399346425817797,False
1d,XOM,DEMA_1000,5.0,2911,251.47652554399244,-0.1777045089601892,-1777.045089601892,-0.016766023456285972,-0.05952565839994458,-0.4839264074131039,0.3136379251116455,37,6.30851765110359,1.7292195931419077,0.09064043572818337,0.4532339897702124,-1.9069241021020968,-0.10740645918446934,-0.512759648170157,False
1d,XOM,DEMA_1000,10.0,2911,251.47652554399244,-0.20769519814542814,-2076.9519814542814,-0.019917874545576475,-0.08284804053777316,-0.5024997237418481,0.3136379251116455,37,6.30851765110359,1.7292195931419077,0.09064043572818337,0.4532339897702124,-1.936914791287336,-0.11055831027375984,-0.5360820303079855,False
1d,XOM,DEMA_200,0.0,2911,251.47652554399244,-0.6064318238297579,-6064.318238297579,-0.07742344078350805,-0.17508938887866074,-0.7947924242863893,0.863277224321539,182,31.369752155487717,1.7292195931419077,0.09064043572818337,0.4532339897702124,-2.3356514169716656,-0.1680638765116914,-0.6283233786488731,False
1d,XOM,DEMA_200,1.0,2911,251.47652554399244,-0.6207415196894552,-6207.4151968945525,-0.08037152581204798,-0.186868808108257,-0.7997286447203217,0.863277224321539,182,31.369752155487717,1.7292195931419077,0.09064043572818337,0.4532339897702124,-2.349961112831363,-0.17101196154023135,-0.6401027978784695,False
1d,XOM,DEMA_200,5.0,2911,251.47652554399244,-0.6729879178451437,-6729.879178451437,-0.09207588766761998,-0.2337609801180501,-0.818323410407448,0.863277224321539,182,31.369752155487717,1.7292195931419077,0.09064043572818337,0.4532339897702124,-2.4022075109870515,-0.18271632339580335,-0.6869949698882625,False
