class,tf,rule,symbol,mult,excess_cagr,ir
us_stocks,1d,macd_cross,DD,2.0,-0.0008269621696361806,-0.12313502494292707
us_stocks,1d,macd_cross,DD,3.0,-0.002179816541127977,-0.12823881428701145
us_stocks,1d,macd_cross,DD,5.0,-0.00488077922586716,-0.13844159339261966
us_stocks,1d,macd_cross,DD,10.0,-0.01160558182753424,-0.16391963446878877
us_stocks,1d,macd_cross,DDOG,0.0,-0.23269601356265324,-0.6619288620522163
us_stocks,1d,macd_cross,DDOG,0.5,-0.23340316059864596,-0.6633696582543321
us_stocks,1d,macd_cross,DDOG,1.0,-0.23410987265206074,-0.664810242155597
us_stocks,1d,macd_cross,DDOG,2.0,-0.23552199282094177,-0.6676907714162083
us_stocks,1d,macd_cross,DDOG,3.0,-0.23693237608749373,-0.6705704465585655
us_stocks,1d,macd_cross,DDOG,5.0,-0.23974793997537502,-0.6763272214126415
us_stocks,1d,macd_cross,DDOG,10.0,-0.24675659475444522,-0.690703983201149
us_stocks,1d,macd_cross,DE,0.0,-0.12172622412244083,-0.5929871493933376
us_stocks,1d,macd_cross,DE,0.5,-0.12243134814251233,-0.5958321886590513
us_stocks,1d,macd_cross,DE,1.0,-0.12313602164123938,-0.5986765277437834
us_stocks,1d,macd_cross,DE,2.0,-0.12454401816440708,-0.6043630931507443
us_stocks,1d,macd_cross,DE,3.0,-0.1259502158698822,-0.6100468212149953
us_stocks,1d,macd_cross,DE,5.0,-0.12875722352707686,-0.6214056680397462
us_stocks,1d,macd_cross,DE,10.0,-0.13574341533818712,-0.6497514361265981
us_stocks,1d,macd_cross,DECK,0.0,-0.28515595701530017,-0.8900171415728964
us_stocks,1d,macd_cross,DECK,0.5,-0.285894576192234,-0.8920410083585997
us_stocks,1d,macd_cross,DECK,1.0,-0.28663268443402967,-0.8940644647740973
us_stocks,1d,macd_cross,DECK,2.0,-0.2881073694550862,-0.8981101424438671
us_stocks,1d,macd_cross,DECK,3.0,-0.2895800147621428,-0.9021541664915845
us_stocks,1d,macd_cross,DECK,5.0,-0.29251919695223516,-0.9102372214434317
us_stocks,1d,macd_cross,DECK,10.0,-0.2998316446471505,-0.9304153573831591
us_stocks,1d,macd_cross,DFS,0.0,0.08512787568150848,0.13550222645527996
us_stocks,1d,macd_cross,DFS,0.5,0.08446341834222004,0.13336657582416608
us_stocks,1d,macd_cross,DFS,1.0,0.08379936588240244,0.1312311816289117
us_stocks,1d,macd_cross,DFS,2.0,0.08247247466996843,0.12696116796263301
us_stocks,1d,macd_cross,DFS,3.0,0.08114720018303745,0.12269219627912639
us_stocks,1d,macd_cross,DFS,5.0,0.0785014939510752,0.11415742206563101
us_stocks,1d,macd_cross,DFS,10.0,0.07191539117273427,0.09283947549937518
us_stocks,1d,macd_cross,DG,0.0,-0.0768718335914298,-0.44452337076865495
us_stocks,1d,macd_cross,DG,0.5,-0.07754122491982884,-0.4474887040388424
us_stocks,1d,macd_cross,DG,1.0,-0.07821020409726875,-0.4504533384953084
us_stocks,1d,macd_cross,DG,2.0,-0.07954692695778953,-0.45638049652052864
us_stocks,1d,macd_cross,DG,3.0,-0.08088200408872304,-0.4623048159974306
us_stocks,1d,macd_cross,DG,5.0,-0.08354722881425447,-0.47414482429129606
us_stocks,1d,macd_cross,DG,10.0,-0.09018162405812191,-0.5036931656257528
us_stocks,1d,macd_cross,DGX,0.0,-0.02160662669090674,-0.20025336932290416
us_stocks,1d,macd_cross,DGX,0.5,-0.022235626854281376,-0.20348522718122744
us_stocks,1d,macd_cross,DGX,1.0,-0.022864284576051164,-0.206716328420515
us_stocks,1d,macd_cross,DGX,2.0,-0.024120573393797695,-0.21317623991014328
us_stocks,1d,macd_cross,DGX,3.0,-0.025375494541358012,-0.21963306159952312
us_stocks,1d,macd_cross,DGX,5.0,-0.02788123940810494,-0.23253726738546288
us_stocks,1d,macd_cross,DGX,10.0,-0.034121764895451046,-0.26474077936416934
us_stocks,1d,macd_cross,DHI,0.0,-0.1314802697759585,-0.54232242580732
us_stocks,1d,macd_cross,DHI,0.5,-0.13215855109335894,-0.5443697910912617
us_stocks,1d,macd_cross,DHI,1.0,-0.13283639888500032,-0.546416782718743
us_stocks,1d,macd_cross,DHI,2.0,-0.13419079493965547,-0.5505096404744381
us_stocks,1d,macd_cross,DHI,3.0,-0.13554346003573192,-0.5546009900258605
us_stocks,1d,macd_cross,DHI,5.0,-0.13824360572341665,-0.5627791284119473
us_stocks,1d,macd_cross,DHI,10.0,-0.1449638244142435,-0.5831974508970706
us_stocks,1d,macd_cross,DHR,0.0,-0.1125499203599547,-0.6633204394052049
us_stocks,1d,macd_cross,DHR,0.5,-0.11324661576863271,-0.6669486424832163
us_stocks,1d,macd_cross,DHR,1.0,-0.11394285945438032,-0.67057556784059
us_stocks,1d,macd_cross,DHR,2.0,-0.11533399276701517,-0.6778255609438659
us_stocks,1d,macd_cross,DHR,3.0,-0.11672332251610795,-0.6850703699322682
us_stocks,1d,macd_cross,DHR,5.0,-0.11949658018378684,-0.6995442413706764
us_stocks,1d,macd_cross,DHR,10.0,-0.12639831677340663,-0.7356348195454709
us_stocks,1d,macd_cross,DIS,0.0,-0.050145853668014606,-0.3298327092423628
us_stocks,1d,macd_cross,DIS,0.5,-0.05082966704348513,-0.33294272131328956
us_stocks,1d,macd_cross,DIS,1.0,-0.05151305519864935,-0.33605207759480143
us_stocks,1d,macd_cross,DIS,2.0,-0.052878556847624214,-0.3422688061686832
us_stocks,1d,macd_cross,DIS,3.0,-0.05424236061268428,-0.34848286177044935
us_stocks,1d,macd_cross,DIS,5.0,-0.05696488247097453,-0.3609028216730177
us_stocks,1d,macd_cross,DIS,10.0,-0.06374161356495045,-0.3919036360407039
us_stocks,1d,macd_cross,DLR,0.0,-0.15856286343817882,-0.7388933382895373
us_stocks,1d,macd_cross,DLR,0.5,-0.15926001524573896,-0.7417386513022549
us_stocks,1d,macd_cross,DLR,1.0,-0.15995670199056689,-0.7445832270141204
us_stocks,1d,macd_cross,DLR,2.0,-0.16134868146915726,-0.7502701548307578
us_stocks,1d,macd_cross,DLR,3.0,-0.16273880422644948,-0.7559540983697167
us_stocks,1d,macd_cross,DLR,5.0,-0.1655134889730483,-0.7673129394523498
us_stocks,1d,macd_cross,DLR,10.0,-0.1724178723502443,-0.7956561937010853
us_stocks,1d,macd_cross,DLTR,0.0,-0.10826041737045866,-0.5373544794039845
us_stocks,1d,macd_cross,DLTR,0.5,-0.10895195726503548,-0.5400565251992749
us_stocks,1d,macd_cross,DLTR,1.0,-0.10964304914576584,-0.5427579225594452
us_stocks,1d,macd_cross,DLTR,2.0,-0.11102388996526535,-0.5481587617676524
us_stocks,1d,macd_cross,DLTR,3.0,-0.1124029420265178,-0.5535569766485319
us_stocks,1d,macd_cross,DLTR,5.0,-0.11515568865178283,-0.5643454521773285
us_stocks,1d,macd_cross,DLTR,10.0,-0.12200640528513695,-0.5912692991056278
us_stocks,1d,macd_cross,DOC,0.0,-0.039305334578719764,-0.274021050613882
us_stocks,1d,macd_cross,DOC,0.5,-0.0399908830875253,-0.2766436996839221
us_stocks,1d,macd_cross,DOC,1.0,-0.04067600012155381,-0.27926592377385356
us_stocks,1d,macd_cross,DOC,2.0,-0.04204494079250165,-0.28450908710979
us_stocks,1d,macd_cross,DOC,3.0,-0.04341215864456638,-0.2897505208367507
us_stocks,1d,macd_cross,DOC,5.0,-0.046141434092531686,-0.30022812050364944
us_stocks,1d,macd_cross,DOC,10.0,-0.052934616649137345,-0.3263904735584664
us_stocks,1d,macd_cross,DOV,0.0,-0.05049178037825364,-0.3234743589397639
us_stocks,1d,macd_cross,DOV,0.5,-0.05119072025208227,-0.32650317469737455
us_stocks,1d,macd_cross,DOV,1.0,-0.05188922917475858,-0.3295313466725972
us_stocks,1d,macd_cross,DOV,2.0,-0.05328495517059806,-0.33558574384374645
us_stocks,1d,macd_cross,DOV,3.0,-0.05467896037228703,-0.3416375196344357
us_stocks,1d,macd_cross,DOV,5.0,-0.05746181640825809,-0.35373308416648486
us_stocks,1d,macd_cross,DOV,10.0,-0.0643889826333286,-0.38392397831103653
us_stocks,1d,macd_cross,DPZ,0.0,-0.06828208823239024,-0.36935181054689425
us_stocks,1d,macd_cross,DPZ,0.5,-0.06898741381981077,-0.3717965065163729
us_stocks,1d,macd_cross,DPZ,1.0,-0.06969230940586879,-0.374240727912813
us_stocks,1d,macd_cross,DPZ,2.0,-0.07110081156367176,-0.37912773887056406
us_stocks,1d,macd_cross,DPZ,3.0,-0.07250759668400941,-0.3840128272100513
us_stocks,1d,macd_cross,DPZ,5.0,-0.0753160237144126,-0.3937771713703894
us_stocks,1d,macd_cross,DPZ,10.0,-0.08230718119754155,-0.41815325809245135
us_stocks,1d,macd_cross,DRI,0.0,-0.10968834527420968,-0.5213242818865459
us_stocks,1d,macd_cross,DRI,0.5,-0.11041683032081884,-0.523987808743995
us_stocks,1d,macd_cross,DRI,1.0,-0.1111448234724508,-0.5266507735103979
us_stocks,1d,macd_cross,DRI,2.0,-0.112599335351943,-0.5319750072763002
us_stocks,1d,macd_cross,DRI,3.0,-0.11405188343308947,-0.5372969642236688
us_stocks,1d,macd_cross,DRI,5.0,-0.11695109826666017,-0.5479339720373896
us_stocks,1d,macd_cross,DRI,10.0,-0.12416494471965045,-0.5744853284222053
us_stocks,1d,macd_cross,DTE,0.0,-0.07019769343978388,-0.5027099569400698
us_stocks,1d,macd_cross,DTE,0.5,-0.07090300731759114,-0.5070379432832175
us_stocks,1d,macd_cross,DTE,1.0,-0.07160786076119074,-0.5113646556414516
us_stocks,1d,macd_cross,DTE,2.0,-0.07301618748522909,-0.5200142154646283
us_stocks,1d,macd_cross,DTE,3.0,-0.07442267588916196,-0.5286585506964887
us_stocks,1d,macd_cross,DTE,5.0,-0.07723014683244256,-0.5459312058638194
us_stocks,1d,macd_cross,DTE,10.0,-0.08421681248515345,-0.5890154655555341
us_stocks,1d,macd_cross,DUK,0.0,-0.059884573117480855,-0.440361723956326
us_stocks,1d,macd_cross,DUK,0.5,-0.060580801575395915,-0.444630230233671
us_stocks,1d,macd_cross,DUK,1.0,-0.06127658924980239,-0.44889730343468615
us_stocks,1d,macd_cross,DUK,2.0,-0.06266684330424677,-0.4574271090127523
us_stocks,1d,macd_cross,DUK,3.0,-0.06405533739164104,-0.4659510576917538
us_stocks,1d,macd_cross,DUK,5.0,-0.06682705409664713,-0.4829810539034797
us_stocks,1d,macd_cross,DUK,10.0,-0.07372569373486626,-0.5254477990680255
us_stocks,1d,macd_cross,DVA,0.0,-0.07669804446612316,-0.4358338077313564
us_stocks,1d,macd_cross,DVA,0.5,-0.07736638950667563,-0.4387299216801909
us_stocks,1d,macd_cross,DVA,1.0,-0.07803433708914564,-0.4416253527040409
us_stocks,1d,macd_cross,DVA,2.0,-0.07936904077078033,-0.4474141520363142
us_stocks,1d,macd_cross,DVA,3.0,-0.08070215729173524,-0.45320017789192346
us_stocks,1d,macd_cross,DVA,5.0,-0.08336363596506624,-0.4647637981884527
us_stocks,1d,macd_cross,DVA,10.0,-0.0899896816256629,-0.4936223785497792
us_stocks,1d,macd_cross,DVN,0.0,0.002576382783202824,-0.15833607036893907
us_stocks,1d,macd_cross,DVN,0.5,0.0019204775108088157,-0.16021903331761114
us_stocks,1d,macd_cross,DVN,1.0,0.0012649604982395424,-0.16210177317689634
us_stocks,1d,macd_cross,DVN,2.0,-4.4909613315269326e-05,-0.1658665797347091
us_stocks,1d,macd_cross,DVN,3.0,-0.0013532292821123448,-0.16963048226386762
us_stocks,1d,macd_cross,DVN,5.0,-0.003965224204969031,-0.1771555441759891
us_stocks,1d,macd_cross,DVN,10.0,-0.010468199560962788,-0.19595183604630717
us_stocks,1d,macd_cross,DXC,0.0,-0.033576806954977445,-0.2632235592035306
us_stocks,1d,macd_cross,DXC,0.5,-0.03421016480598871,-0.2652895818890556
us_stocks,1d,macd_cross,DXC,1.0,-0.03484313841986286,-0.26735529648167655
us_stocks,1d,macd_cross,DXC,2.0,-0.03610793381570632,-0.27148579641852577
us_stocks,1d,macd_cross,DXC,3.0,-0.03737119490033369,-0.27561504908523976
us_stocks,1d,macd_cross,DXC,5.0,-0.03989312115778465,-0.2838697729775744
us_stocks,1d,macd_cross,DXC,10.0,-0.04617120903924621,-0.3044840637447895
us_stocks,1d,macd_cross,DXCM,0.0,-0.020164323480623025,-0.24279031984627542
us_stocks,1d,macd_cross,DXCM,0.5,-0.020901256868880003,-0.244392846669938
us_stocks,1d,macd_cross,DXCM,1.0,-0.021637740499723,-0.24599518458105474
us_stocks,1d,macd_cross,DXCM,2.0,-0.023109359524914996,-0.24919929136564536
us_stocks,1d,macd_cross,DXCM,3.0,-0.024579182626294882,-0.2524026356039254
us_stocks,1d,macd_cross,DXCM,5.0,-0.02751344932678723,-0.2588070180883211
us_stocks,1d,macd_cross,DXCM,10.0,-0.03481783188697074,-0.27480430921984794
us_stocks,1d,macd_cross,EA,0.0,-0.10117401805851334,-0.5226490296728059
us_stocks,1d,macd_cross,EA,0.5,-0.1018622754759212,-0.5254531587595147
us_stocks,1d,macd_cross,EA,1.0,-0.10255007927674842,-0.5282566237164624
us_stocks,1d,macd_cross,EA,2.0,-0.10392432716233924,-0.5338615499660042
us_stocks,1d,macd_cross,EA,3.0,-0.10529676398097032,-0.5394637859076086
us_stocks,1d,macd_cross,EA,5.0,-0.10803621346669912,-0.5506600971040955
us_stocks,1d,macd_cross,EA,10.0,-0.11485330159245433,-0.5786022300799484
us_stocks,1d,macd_cross,EBAY,0.0,-0.0353832650822099,-0.25288398165690046
us_stocks,1d,macd_cross,EBAY,0.5,-0.03606895646867936,-0.25544017339013014
us_stocks,1d,macd_cross,EBAY,1.0,-0.03675424103783209,-0.2579958680745953
us_stocks,1d,macd_cross,EBAY,2.0,-0.038123590633832416,-0.2631057567591226
us_stocks,1d,macd_cross,EBAY,3.0,-0.039491315688304995,-0.2682136286608958
us_stocks,1d,macd_cross,EBAY,5.0,-0.042221899435495036,-0.278423246132342
us_stocks,1d,macd_cross,EBAY,10.0,-0.049020056226269926,-0.30391067096715113
us_stocks,1d,macd_cross,ECHO,0.0,-0.06982693684273844,-0.35547143914161433
us_stocks,1d,macd_cross,ECHO,0.5,-0.07052139391467627,-0.3575737850176137
us_stocks,1d,macd_cross,ECHO,1.0,-0.07121541602755999,-0.35967582025215683
us_stocks,1d,macd_cross,ECHO,2.0,-0.0726021564061583,-0.36387895369335915
us_stocks,1d,macd_cross,ECHO,3.0,-0.07398716003708738,-0.36808082926851277
us_stocks,1d,macd_cross,ECHO,5.0,-0.0767519652786608,-0.37648076611693715
us_stocks,1d,macd_cross,ECHO,10.0,-0.08363372895546273,-0.3974578850357577
us_stocks,1d,macd_cross,ECL,0.0,-0.0928659699894483,-0.5681228452304787
us_stocks,1d,macd_cross,ECL,0.5,-0.09359297188701743,-0.5719484635506039
us_stocks,1d,macd_cross,ECL,1.0,-0.09431948436240156,-0.5757729546686104
us_stocks,1d,macd_cross,ECL,2.0,-0.09577104229774847,-0.583418526944241
us_stocks,1d,macd_cross,ECL,3.0,-0.09722064629585869,-0.5910595054592112
us_stocks,1d,macd_cross,ECL,5.0,-0.10011400246671798,-0.6063274557023911
us_stocks,1d,macd_cross,ECL,10.0,-0.10731337343637404,-0.6444130132125966
us_stocks,1d,macd_cross,ED,0.0,-0.03924050992063588,-0.3378113487154684
us_stocks,1d,macd_cross,ED,0.5,-0.039898020691921054,-0.3423479372353609
us_stocks,1d,macd_cross,ED,1.0,-0.04055514051765052,-0.34688294825097576
us_stocks,1d,macd_cross,ED,2.0,-0.041868208208985846,-0.3559481845162809
us_stocks,1d,macd_cross,ED,3.0,-0.043179714746570674,-0.3650069512644575
us_stocks,1d,macd_cross,ED,5.0,-0.04579805135897086,-0.3831046533213569
us_stocks,1d,macd_cross,ED,10.0,-0.05231669497947622,-0.42822833663898396
us_stocks,1d,macd_cross,EFX,0.0,-0.033947174937597246,-0.25562142118647013
us_stocks,1d,macd_cross,EFX,0.5,-0.03463287477359378,-0.25867438533949694
us_stocks,1d,macd_cross,EFX,1.0,-0.03531815637514235,-0.26172665959374475
us_stocks,1d,macd_cross,EFX,2.0,-0.036687465838087796,-0.26782912262040925
us_stocks,1d,macd_cross,EFX,3.0,-0.038055105251515675,-0.27392877874667415
us_stocks,1d,macd_cross,EFX,5.0,-0.040785381619715455,-0.2861195446317502
us_stocks,1d,macd_cross,EFX,10.0,-0.047581981028337994,-0.3165451482523904
us_stocks,1d,macd_cross,EG,0.0,-0.0884619974485652,-0.5261923999748123
us_stocks,1d,macd_cross,EG,0.5,-0.08917175781779707,-0.5297024881808279
us_stocks,1d,macd_cross,EG,1.0,-0.08988104620550641,-0.5332116477624433
us_stocks,1d,macd_cross,EG,2.0,-0.091298208227228,-0.5402271588002857
us_stocks,1d,macd_cross,EG,3.0,-0.09271348589369377,-0.5472388886618358
us_stocks,1d,macd_cross,EG,5.0,-0.09553839766650296,-0.5612508277788932
us_stocks,1d,macd_cross,EG,10.0,-0.10256786693284492,-0.5962114196129833
us_stocks,1d,macd_cross,EIX,0.0,-0.020434534326358333,-0.1935585970532794
us_stocks,1d,macd_cross,EIX,0.5,-0.021138170479986673,-0.19689235353626616
us_stocks,1d,macd_cross,EIX,1.0,-0.021841376217927477,-0.2002254521004972
us_stocks,1d,macd_cross,EIX,2.0,-0.02324649744116236,-0.20688965458235234
us_stocks,1d,macd_cross,EIX,3.0,-0.02464989998354583,-0.21355116277701622
us_stocks,1d,macd_cross,EIX,5.0,-0.027451556964876778,-0.22686592989378235
us_stocks,1d,macd_cross,EIX,10.0,-0.03442576121150154,-0.2601027957261359
us_stocks,1d,macd_cross,EL,0.0,-0.0800793699070832,-0.44199223123253006
us_stocks,1d,macd_cross,EL,0.5,-0.0807531159776751,-0.44474412693525067
us_stocks,1d,macd_cross,EL,1.0,-0.08142643765190982,-0.44749542310989776
us_stocks,1d,macd_cross,EL,2.0,-0.08277180882245849,-0.45299620562116405
us_stocks,1d,macd_cross,EL,3.0,-0.08411548543961067,-0.4584945562921337
us_stocks,1d,macd_cross,EL,5.0,-0.08679776308589249,-0.46948387248565493
us_stocks,1d,macd_cross,EL,10.0,-0.09347394354236704,-0.4969130430240895
us_stocks,1d,macd_cross,ELV,0.0,-0.07238869275657489,-0.4051636266340144
us_stocks,1d,macd_cross,ELV,0.5,-0.07311174910106821,-0.4080640027653336
us_stocks,1d,macd_cross,ELV,1.0,-0.07383433289827845,-0.4109638097579874
us_stocks,1d,macd_cross,ELV,2.0,-0.07527808402140002,-0.4167617034580688
us_stocks,1d,macd_cross,ELV,3.0,-0.07671994846533559,-0.4225572820297421
us_stocks,1d,macd_cross,ELV,5.0,-0.07959802665953442,-0.434141391243761
us_stocks,1d,macd_cross,ELV,10.0,-0.08676036849050206,-0.4630593608743561
us_stocks,1d,macd_cross,EME,0.0,-0.07237017466250495,-0.37136344574756563
us_stocks,1d,macd_cross,EME,0.5,-0.07308900488183312,-0.37377820330830575
us_stocks,1d,macd_cross,EME,1.0,-0.07380739851580942,-0.3761925081805869
us_stocks,1d,macd_cross,EME,2.0,-0.07524287702860177,-0.3810197519737367
us_stocks,1d,macd_cross,EME,3.0,-0.07667661220132138,-0.3858451613753908
us_stocks,1d,macd_cross,EME,5.0,-0.0795388605175067,-0.3954904141623428
us_stocks,1d,macd_cross,EME,10.0,-0.08666411247263883,-0.4195703480519663
us_stocks,1d,macd_cross,EMN,0.0,-0.0209580572374668,-0.20167756472937198
us_stocks,1d,macd_cross,EMN,0.5,-0.02165153808377074,-0.20437956753379616
us_stocks,1d,macd_cross,EMN,1.0,-0.022344590579698842,-0.20708108044701454
us_stocks,1d,macd_cross,EMN,2.0,-0.023729411520077237,-0.21248262570054982
us_stocks,1d,macd_cross,EMN,3.0,-0.02511252205652803,-0.217882178719959
us_stocks,1d,macd_cross,EMN,5.0,-0.027873619898372004,-0.22867522120652728
us_stocks,1d,macd_cross,EMN,10.0,-0.034746571866967724,-0.2556214483713005
us_stocks,1d,macd_cross,EMR,0.0,-0.0667045293410291,-0.400167720256244
us_stocks,1d,macd_cross,EMR,0.5,-0.067396349165326,-0.4032581824129668
us_stocks,1d,macd_cross,EMR,1.0,-0.06808773293575121,-0.40634794722626094
us_stocks,1d,macd_cross,EMR,2.0,-0.06946919335474933,-0.41252536880094687
us_stocks,1d,macd_cross,EMR,3.0,-0.07084891267608762,-0.41869995298628115
us_stocks,1d,macd_cross,EMR,5.0,-0.07360313632635784,-0.43104048160994773
us_stocks,1d,macd_cross,EMR,10.0,-0.08045837125828359,-0.46183992472334817
us_stocks,1d,macd_cross,ENPH,0.0,0.0948143276233453,-0.13380541983358457
us_stocks,1d,macd_cross,ENPH,0.5,0.09400175979883652,-0.1349226662364671
us_stocks,1d,macd_cross,ENPH,1.0,0.09318967145992896,-0.1360398178597422
us_stocks,1d,macd_cross,ENPH,2.0,0.09156693217445455,-0.1382738359617164
us_stocks,1d,macd_cross,ENPH,3.0,0.0899461076393766,-0.140507472529021
us_stocks,1d,macd_cross,ENPH,5.0,0.08671019432130955,-0.14497359462586068
us_stocks,1d,macd_cross,ENPH,10.0,0.07865377065566381,-0.15613211059335405
us_stocks,1d,macd_cross,EOG,0.0,-0.06543154301101195,-0.3545927117128672
us_stocks,1d,macd_cross,EOG,0.5,-0.0661419286042173,-0.3569274533073769
us_stocks,1d,macd_cross,EOG,1.0,-0.0668518663753701,-0.3592618375950202
us_stocks,1d,macd_cross,EOG,2.0,-0.06827039951912317,-0.3639295272439943
us_stocks,1d,macd_cross,EOG,3.0,-0.06968714457598146,-0.3685957666628591
us_stocks,1d,macd_cross,EOG,5.0,-0.07251527895186416,-0.37792383893939413
us_stocks,1d,macd_cross,EOG,10.0,-0.07955447226967016,-0.4012176653588295
us_stocks,1d,macd_cross,EPAM,0.0,-0.040506680003168594,-0.28818882472014634
us_stocks,1d,macd_cross,EPAM,0.5,-0.04118196289334275,-0.28999926294648076
us_stocks,1d,macd_cross,EPAM,1.0,-0.04185685234420178,-0.29180948560083997
us_stocks,1d,macd_cross,EPAM,2.0,-0.043205451790648164,-0.29542928064871204
us_stocks,1d,macd_cross,EPAM,3.0,-0.0445524800667525,-0.2990482027797177
us_stocks,1d,macd_cross,EPAM,5.0,-0.04724182999603288,-0.3062834000016023
us_stocks,1d,macd_cross,EPAM,10.0,-0.053937829694359785,-0.3243556229377943
us_stocks,1d,macd_cross,EQIX,0.0,-0.1838164042600674,-0.68337206107334
us_stocks,1d,macd_cross,EQIX,0.5,-0.18452234296926173,-0.685561203104677
us_stocks,1d,macd_cross,EQIX,1.0,-0.185227846364725,-0.6877499367914652
us_stocks,1d,macd_cross,EQIX,2.0,-0.18663754822841594,-0.6921261732587579
us_stocks,1d,macd_cross,EQIX,3.0,-0.18804551187767116,-0.6965007587437573
us_stocks,1d,macd_cross,EQIX,5.0,-0.19085623262788154,-0.7052449299521873
us_stocks,1d,macd_cross,EQIX,10.0,-0.1978527571806732,-0.7270756488908933
us_stocks,1d,macd_cross,EQR,0.0,-0.08139115903579963,-0.44560439127570667
us_stocks,1d,macd_cross,EQR,0.5,-0.08206601186006757,-0.4484001421843402
us_stocks,1d,macd_cross,EQR,1.0,-0.08274044175342188,-0.45119535276340167
us_stocks,1d,macd_cross,EQR,2.0,-0.08408803374972007,-0.45678414086173746
us_stocks,1d,macd_cross,EQR,3.0,-0.08543393702796065,-0.46237073145928337
us_stocks,1d,macd_cross,EQR,5.0,-0.08812068543213658,-0.47353722395417636
us_stocks,1d,macd_cross,EQR,10.0,-0.0948081436749153,-0.5014133207736189
us_stocks,1d,macd_cross,EQT,0.0,-0.08832172678166406,-0.47548297915765897
us_stocks,1d,macd_cross,EQT,0.5,-0.0890027952551159,-0.4782516359632988
us_stocks,1d,macd_cross,EQT,1.0,-0.08968340809887976,-0.48101969946957784
us_stocks,1d,macd_cross,EQT,2.0,-0.09104326805422636,-0.48655403582300477
us_stocks,1d,macd_cross,EQT,3.0,-0.09240130895973364,-0.49208596672712196
us_stocks,1d,macd_cross,EQT,5.0,-0.09511194285545399,-0.5031425264761233
us_stocks,1d,macd_cross,EQT,10.0,-0.1018568555305589,-0.5307403359085414
us_stocks,1d,macd_cross,ERIE,0.0,-0.0793098229394198,-0.5004032227531791
us_stocks,1d,macd_cross,ERIE,0.5,-0.07997174726926781,-0.5038665850001643
us_stocks,1d,macd_cross,ERIE,1.0,-0.08063326517250058,-0.5073289209573368
us_stocks,1d,macd_cross,ERIE,2.0,-0.08195508264172702,-0.5142504911079846
us_stocks,1d,macd_cross,ERIE,3.0,-0.0832752772310279,-0.5211678875085851
us_stocks,1d,macd_cross,ERIE,5.0,-0.08591080529527417,-0.5349899770155023
us_stocks,1d,macd_cross,ERIE,10.0,-0.09247135653665661,-0.5694689902495
us_stocks,1d,macd_cross,ES,0.0,-0.024288139205756343,-0.21860340187865301
us_stocks,1d,macd_cross,ES,0.5,-0.02496117079442972,-0.22238790763769126
us_stocks,1d,macd_cross,ES,1.0,-0.025633803903038155,-0.2261715842811478
us_stocks,1d,macd_cross,ES,2.0,-0.0269778755694583,-0.23373641846958984
us_stocks,1d,macd_cross,ES,3.0,-0.02832035598264926,-0.2412978410381549
us_stocks,1d,macd_cross,ES,5.0,-0.03100055015054859,-0.2564101984847304
us_stocks,1d,macd_cross,ES,10.0,-0.03767331271467911,-0.29412698137632526
us_stocks,1d,macd_cross,ESS,0.0,-0.09534284521680947,-0.5309028403024932
us_stocks,1d,macd_cross,ESS,0.5,-0.09602798599776108,-0.5340254243733007
us_stocks,1d,macd_cross,ESS,1.0,-0.09671268891741036,-0.5371472576747418
us_stocks,1d,macd_cross,ESS,2.0,-0.09808078223218253,-0.5433886556169433
us_stocks,1d,macd_cross,ESS,3.0,-0.09944712727837746,-0.5496270014756015
us_stocks,1d,macd_cross,ESS,5.0,-0.10217458102195276,-0.5620944067451785
us_stocks,1d,macd_cross,ESS,10.0,-0.10896276842364361,-0.593207238927343
us_stocks,1d,macd_cross,ETN,0.0,-0.07519263555582922,-0.4071457698396974
us_stocks,1d,macd_cross,ETN,0.5,-0.07591737918872576,-0.41002243845932723
us_stocks,1d,macd_cross,ETN,1.0,-0.07664166790437799,-0.41289848418993136
us_stocks,1d,macd_cross,ETN,2.0,-0.07808888166393024,-0.4186486940441546
us_stocks,1d,macd_cross,ETN,3.0,-0.07953427899294563,-0.42439637356079585
us_stocks,1d,macd_cross,ETN,5.0,-0.08241963298111488,-0.43588403852339724
us_stocks,1d,macd_cross,ETN,10.0,-0.08960138104478532,-0.46455712309504926
us_stocks,1d,macd_cross,ETR,0.0,-0.08721905714831091,-0.5800848294936881
us_stocks,1d,macd_cross,ETR,0.5,-0.08795649303384767,-0.5843773442612697
us_stocks,1d,macd_cross,ETR,1.0,-0.08869342078525166,-0.5886685138262865
us_stocks,1d,macd_cross,ETR,2.0,-0.0901657532167468,-0.5972467779785601
us_stocks,1d,macd_cross,ETR,3.0,-0.0916360571029009,-0.6058195433706167
us_stocks,1d,macd_cross,ETR,5.0,-0.09457058986308486,-0.6229482648515217
us_stocks,1d,macd_cross,ETR,10.0,-0.10187160779238691,-0.665668390290469
us_stocks,1d,macd_cross,ETSY,0.0,-0.23357098879959137,-0.7304489333672287
us_stocks,1d,macd_cross,ETSY,0.5,-0.23425375148190142,-0.7321136131904324
us_stocks,1d,macd_cross,ETSY,1.0,-0.23493607594047106,-0.7337780105761273
us_stocks,1d,macd_cross,ETSY,2.0,-0.236299411250392,-0.7371059556074534
us_stocks,1d,macd_cross,ETSY,3.0,-0.23766099685583142,-0.7404327636116101
us_stocks,1d,macd_cross,ETSY,5.0,-0.24037892744699896,-0.7470829491839955
