class,tf,side,rule,n_assets,years,edge_dsharpe,fold_sd,edge_t,n_folds_scored,exposure,fold_coverage,edge_vs_random,edge_vs_constant,edge_wealth,edge_headroom,sharpe,bench_sharpe,max_dd,bench_max_dd,profit_factor,trades_per_asset,avg_pnl_per_asset,avg_bench_pnl_per_asset,wealth,bench_wealth,breadth,long_frac,short_frac,turnover_yr,max_leverage,noise_ceiling,edge_gate_dsharpe,edge_gate_t,edge_gate_vs_random,edge_gate_vs_constant,edge_gate_wealth,edge_gate_headroom,edge_passed,edge_n,edge_powered,edge_rankable,edge_verdict,above_ceiling
us_stocks,4h,long,CDLMORNINGSTAR,20,3.9367431513584585,-0.4882422059376381,0.21999232274647054,-4.43872040480532,4,0.02626459765302031,0.8,-0.15277192998172257,-14.1162956633346,-7788.567185516584,0.0,0.23304485114308215,0.6626877727463576,-0.10612463652932375,-0.26657106544895814,1.491169725454835,9.0,2115.123312613615,15774.025926071477,12548.650818953007,19603.60659682837,0.15,0.02626459765302031,0.0,4.5646861643287,2.0,0.34081480223864197,False,False,False,False,False,False,0,6,False,False,unrankable,False
us_stocks,4h,long,CDLUNIQUE3RIVER,20,3.9367431513584585,-0.4906718055555556,0.3747466863493415,-2.618685226201829,4,0.0029189979834701356,0.8,-0.2716547443466172,-156.49658628568056,-8083.674967825096,0.0,-0.03948044050726152,0.6626877727463576,-0.03862731223350507,-0.26657106544895814,0.22603501325161252,1.0,1869.8468643335884,15774.025926071477,11827.093658202277,19603.60659682837,0.05,0.0029189979834701356,0.0,0.5087043784281683,2.0,0.5805621587300882,False,False,False,False,False,False,0,6,False,False,unrankable,False
us_stocks,4h,long,ADXR,20,3.9367431513584585,-0.4990427625,0.2709364180308865,-3.6838367180532336,4,1.0,0.8,-0.16102485517538062,-8.025041477046939,-5511.012129777488,0.0,0.16578957062383468,0.6626877727463576,-0.3905431195566833,-0.26657106544895814,1.1631240506396994,111.0,5634.064258286677,15774.025926071477,10621.731769490874,19603.60659682837,0.2,0.48419189356384407,0.5158081064361559,55.68638184419012,1.0014320256030291,0.41973801893468154,False,False,False,False,False,False,0,6,False,True,underpowered,False
us_stocks,4h,long,ADXR~ADX|gate,20,3.9367431513584585,-0.4990427625,0.2709364180308865,-3.6838367180532336,4,1.0,0.8,-0.16102485517538062,-8.025041477046939,-5511.012129777488,0.0,0.16578957062383468,0.6626877727463576,-0.3905431195566833,-0.26657106544895814,1.1631240506396994,111.0,5634.064258286677,15774.025926071477,10621.731769490874,19603.60659682837,0.2,0.48419189356384407,0.5158081064361559,55.68638184419012,1.0014320256030291,0.41973801893468154,False,False,False,False,False,False,0,6,False,True,underpowered,False
us_stocks,4h,long,ADXR~ADX|or,20,3.9367431513584585,-0.4990427625,0.2709364180308865,-3.6838367180532336,4,1.0,0.8,-0.16102485517538062,-8.025041477046939,-5511.012129777486,0.0,0.16578957062383468,0.6626877727463576,-0.39054311955668347,-0.26657106544895814,1.1631240506396994,111.0,5634.064258286671,15774.025926071477,10621.731769490874,19603.60659682837,0.2,0.48419189356384407,0.5158081064361559,55.68638184419012,1.0014320256030291,0.41973801893468154,False,False,False,False,False,False,0,6,False,True,underpowered,False
us_stocks,4h,long,ADXR~HT_PHASOR|gate,20,3.9367431513584585,-0.4990427625,0.2709364180308865,-3.6838367180532336,4,1.0,0.8,-0.16102485517538062,-8.025041477046939,-5511.012129777488,0.0,0.16578957062383468,0.6626877727463576,-0.3905431195566833,-0.26657106544895814,1.1631240506396994,111.0,5634.064258286677,15774.025926071477,10621.731769490874,19603.60659682837,0.2,0.48419189356384407,0.5158081064361559,55.68638184419012,1.0014320256030291,0.41973801893468154,False,False,False,False,False,False,0,6,False,True,underpowered,False
us_stocks,4h,long,ADXR~HT_PHASOR|or,20,3.9367431513584585,-0.4990427625,0.2709364180308865,-3.6838367180532336,4,1.0,0.8,-0.16102485517538062,-8.025041477046939,-5511.012129777488,0.0,0.16578957062383468,0.6626877727463576,-0.3905431195566829,-0.26657106544895814,1.1631240506396994,111.0,5634.064258286673,15774.025926071477,10621.731769490874,19603.60659682837,0.2,0.48419189356384407,0.5158081064361559,55.68638184419012,1.0014320256030291,0.41973801893468154,False,False,False,False,False,False,0,6,False,True,underpowered,False
us_stocks,4h,long,ADXR~LINEARREG_100|gate,20,3.9367431513584585,-0.4990427625,0.2709364180308865,-3.6838367180532336,4,1.0,0.8,-0.16102485517538062,-8.025041477046939,-5511.012129777486,0.0,0.16578957062383468,0.6626877727463576,-0.39054311955668336,-0.26657106544895814,1.1631240506396994,111.0,5634.06425828669,15774.025926071477,10621.731769490874,19603.60659682837,0.2,0.48419189356384407,0.5158081064361559,55.68638184419012,1.0014320256030291,0.41973801893468154,False,False,False,False,False,False,0,6,False,True,underpowered,False
us_stocks,4h,long,ADXR~LINEARREG_100|or,20,3.9367431513584585,-0.4990427625,0.2709364180308865,-3.6838367180532336,4,1.0,0.8,-0.16102485517538062,-8.025041477046939,-5511.012129777488,0.0,0.16578957062383468,0.6626877727463576,-0.3905431195566833,-0.26657106544895814,1.1631240506396994,111.0,5634.064258286677,15774.025926071477,10621.731769490874,19603.60659682837,0.2,0.48419189356384407,0.5158081064361559,55.68638184419012,1.0014320256030291,0.41973801893468154,False,False,False,False,False,False,0,6,False,True,underpowered,False
us_stocks,4h,long,ADXR~MININDEX|or,20,3.9367431513584585,-0.4990427625,0.2709364180308865,-3.6838367180532336,4,1.0,0.8,-0.16102485517538062,-8.025041477046939,-5511.012129777488,0.0,0.16578957062383468,0.6626877727463576,-0.39054311955668297,-0.26657106544895814,1.1631240506396996,111.0,5634.0642582866785,15774.025926071477,10621.731769490882,19603.60659682837,0.2,0.48419189356384407,0.5158081064361559,55.68638184419012,1.0014320256030291,0.41973801893468154,False,False,False,False,False,False,0,6,False,True,underpowered,False
us_stocks,4h,long,ADXR~MINMAX|or,20,3.9367431513584585,-0.4990427625,0.2709364180308865,-3.6838367180532336,4,1.0,0.8,-0.16102485517538062,-8.025041477046939,-5511.012129777486,0.0,0.16578957062383468,0.6626877727463576,-0.3905431195566833,-0.26657106544895814,1.1631240506396994,111.0,5634.064258286673,15774.025926071477,10621.731769490874,19603.60659682837,0.2,0.48419189356384407,0.5158081064361559,55.68638184419012,1.0014320256030291,0.41973801893468154,False,False,False,False,False,False,0,6,False,True,underpowered,False
us_stocks,4h,long,ADXR~TSF_100|gate,20,3.9367431513584585,-0.4990427625,0.2709364180308865,-3.6838367180532336,4,1.0,0.8,-0.16102485517538062,-8.025041477046939,-5511.012129777486,0.0,0.16578957062383468,0.6626877727463576,-0.39054311955668336,-0.26657106544895814,1.1631240506396994,111.0,5634.06425828669,15774.025926071477,10621.731769490874,19603.60659682837,0.2,0.48419189356384407,0.5158081064361559,55.68638184419012,1.0014320256030291,0.41973801893468154,False,False,False,False,False,False,0,6,False,True,underpowered,False
us_stocks,4h,long,ADXR~TSF_100|or,20,3.9367431513584585,-0.4990427625,0.2709364180308865,-3.6838367180532336,4,1.0,0.8,-0.16102485517538062,-8.025041477046939,-5511.012129777488,0.0,0.16578957062383468,0.6626877727463576,-0.3905431195566833,-0.26657106544895814,1.1631240506396994,111.0,5634.064258286677,15774.025926071477,10621.731769490874,19603.60659682837,0.2,0.48419189356384407,0.5158081064361559,55.68638184419012,1.0014320256030291,0.41973801893468154,False,False,False,False,False,False,0,6,False,True,underpowered,False
us_stocks,4h,long,CDL3INSIDE,20,3.9367431513584585,-0.5005737513157894,0.23398799034666026,-4.278627724219302,4,0.057865190324771255,0.8,-0.3823727880057096,-34.79414157323228,-9792.46292872593,0.0,-0.026020054847077655,0.6626877727463576,-0.16583334539550837,-0.26657106544895814,1.0172634617439331,20.0,2213.7120235440734,15774.025926071477,11652.176231293695,19603.60659682837,0.25,0.03500243072435586,0.026258219659083655,10.028098004099949,2.0,0.3624970619911949,False,False,False,False,False,False,0,6,False,False,unrankable,False
us_stocks,4h,long,CDLHARAMICROSS,20,3.9367431513584585,-0.5054391500000001,0.25729962209600116,-3.9287982305035447,4,0.12427057569725122,0.8,-0.19563775914613152,-31.124674146604153,-7419.7171364994,0.0,0.15291182295329048,0.6626877727463576,-0.24546912841139512,-0.26657106544895814,1.142539787006979,41.5,2730.290348331716,15774.025926071477,12025.618506608267,19603.60659682837,0.25,0.06300164730608651,0.061983131218023624,21.079744499553108,2.0,0.39861172756371943,False,False,False,False,False,False,0,6,False,True,underpowered,False
us_stocks,4h,long,ADXR~MINMAX|vote,20,3.9367431513584585,-0.5066541375,0.3399602432112427,-2.980666990434984,4,0.6252453493914909,0.8,-0.09183092363583249,-22.86255198895232,-5180.518576923751,0.0,0.2158805346590722,0.6626877727463576,-0.4176822490694888,-0.26657106544895814,1.1748230997024445,116.0,4177.921681252885,15774.025926071477,13346.502947055087,19603.60659682837,0.15,0.3125,0.32182774443852025,58.71865095079014,1.3067693141000811,0.5266705747389504,False,False,False,False,False,False,0,6,False,True,underpowered,False
us_stocks,4h,long,ADXR~MINMAX|gate,20,3.9367431513584585,-0.5087237625000001,0.2656463426629422,-3.8300829395982294,4,0.9961119040296165,0.8,-0.1719042868284855,-5.035994443613409,-5666.987311739706,0.0,0.14800183834688946,0.6626877727463576,-0.3906674291951453,-0.26657106544895814,1.1598112694851677,113.5,5741.8632523961405,15774.025926071477,10964.791327367377,19603.60659682837,0.2,0.48419189356384407,0.512278113644403,57.183358700993296,1.0023610020605136,0.4115425693487828,False,False,False,False,False,False,0,6,False,True,underpowered,False
us_stocks,4h,long,ichimoku,20,3.9367431513584585,-0.5131595999999999,0.24057204447525352,-4.266161524455816,4,0.5330771314377232,0.8,-0.3316449304524675,-0.5301371017981233,-6938.728392763743,0.0,0.10890029838371174,0.6626877727463576,-0.32367418167167056,-0.26657106544895814,1.2593764922090327,36.0,4907.454514553375,15774.025926071477,11848.668645636239,19603.60659682837,0.1,0.5330771314377232,0.0,18.150813027600904,1.706789834101036,0.3726971593298236,False,False,False,False,False,False,0,6,False,True,underpowered,False
us_stocks,4h,long,ADXR~MINMAX|and,20,3.9367431513584585,-0.514710275,0.33533221234552235,-3.0698528566629237,4,0.6237864416442815,0.8,-0.12164321068356856,-21.08173505776774,-5094.161396488639,0.0,0.20632342621777477,0.6626877727463576,-0.41771292513188213,-0.26657106544895814,1.1860239231096803,115.0,4211.558214596486,15774.025926071477,13440.593503205582,19603.60659682837,0.15,0.30990016757079153,0.31996111786837766,58.256214313117795,1.3102262056459562,0.5195007726087526,False,False,False,False,False,False,0,6,False,True,underpowered,False
us_stocks,4h,long,CDLGRAVESTONEDOJI,20,3.9367431513584585,-0.5150527875,0.2698205227748542,-3.817743603808629,4,0.12253830046022976,0.8,-0.19347982248403697,-1.5829067645557968,-6565.980537081966,0.0,0.1960849834791615,0.6626877727463576,-0.2248169764949371,-0.26657106544895814,1.2295830802936158,38.0,3095.2891030136225,15774.025926071477,12674.741582907556,19603.60659682837,0.15,0.12253830046022976,0.0,19.283511123884374,2.0,0.4180092603295824,False,False,False,False,False,False,0,6,False,True,underpowered,False
us_stocks,4h,long,CDLLADDERBOTTOM,20,3.9367431513584585,-0.5341196056818182,0.47888290854365695,-2.230689783045893,4,0.01020833569670225,0.8,-0.13621680659022642,-45.024837643165085,-8384.932450071732,0.0,0.15473933315828395,0.6626877727463576,-0.055318581091804875,-0.26657106544895814,0.5603571482857782,3.5,1863.32104061372,15774.025926071477,11914.714956899019,19603.60659682837,0.15,0.01020833569670225,0.0,1.7772258492839381,2.0,0.7418912702642965,False,False,False,False,False,False,0,6,False,False,unrankable,False
us_stocks,4h,long,LINEARREG_INTERCEPT_1000,20,3.9367431513584585,-0.53624775,0.502548077211559,-2.134115219285793,4,1.0,0.8,-0.544939083331658,-0.8524843545329566,-7922.310975395134,0.0,-0.03437754315219351,0.6626877727463576,-0.4451950584291563,-0.26657106544895814,1.4212222227842617,20.0,2773.840221901772,15774.025926071477,10700.475678091601,19603.60659682837,0.0,0.7947470817120623,0.20525291828793774,9.63161310213736,1.0000000000000069,0.778553639563384,False,False,False,False,False,False,0,6,False,True,underpowered,False
us_stocks,4h,short,LINEARREG_INTERCEPT_1000,20,3.9367431513584585,-0.53624775,0.502548077211559,-2.134115219285793,4,1.0,0.8,-0.3002566436746462,-0.8524843545329566,-7922.310975394996,0.0,-0.03437754315219351,0.6626877727463576,-0.4451950584291548,-0.26657106544895814,1.4212222227842664,20.0,2773.8402219018053,15774.025926071477,10700.47567809163,19603.60659682837,0.0,0.7947470817120623,0.20525291828793774,9.63161310213736,1.0000000000000082,0.778553639563384,False,False,False,False,False,False,0,6,False,True,underpowered,False
us_stocks,4h,long,CDL3WHITESOLDIERS,20,3.9367431513584585,-0.5407876160714287,0.9154368893879989,-1.1814853046460991,4,0.0014577259475218659,0.8,-0.47423802060130194,-138.61262582869944,-8046.08292536158,0.0,-0.09491000494295952,0.6626877727463576,-0.00042995360431785645,-0.26657106544895814,0.0,0.5,1949.5541079734262,15774.025926071477,11828.862091746,19603.60659682837,0.15,0.0014577259475218659,0.0,0.2533128195202983,2.0,1.4182060470277658,False,False,False,False,False,False,0,6,False,False,unrankable,False
us_stocks,4h,long,CDLTASUKIGAP,20,3.9367431513584585,-0.5411376568395914,0.3440838927659421,-3.1453820897550244,4,0.018958945445882634,0.8,-0.44744112555240734,-108.92261134287669,-8287.009819968649,0.0,-0.15740017951337507,0.6626877727463576,-0.11434355192705525,-0.26657106544895814,0.6228333415790592,6.5,1882.4499834450694,15774.025926071477,11286.600582364255,19603.60659682837,0.15,0.01166747690811862,0.008750607681088965,3.2953715183391648,2.0,0.5330589831613024,False,False,False,False,False,False,0,6,False,False,unrankable,False
us_stocks,4h,long,LINEARREG_100~MINMAX|and,20,3.9367431513584585,-0.5418460875000001,0.4658434417330577,-2.3263012375324763,4,0.5211575875486382,0.8,-0.3870961410165103,-22.184805467225296,-9593.735184812103,0.0,-0.021725989352172414,0.6626877727463576,-0.42558410675106423,-0.26657106544895814,1.0498092751487405,134.0,5669.844583632756,15774.025926071477,10507.638538311527,19603.60659682837,0.3,0.27060641843642946,0.24112814942541777,68.19258580163478,1.5749652706498114,0.7216903684924958,False,False,False,False,False,False,0,6,False,True,underpowered,False
us_stocks,4h,long,TSF_100~MINMAX|and,20,3.9367431513584585,-0.54332015,0.48719256073858,-2.230412341175042,4,0.5216330973745807,0.8,-0.39532449520645213,-18.736509235463743,-9086.142035344146,0.0,0.022227955081117794,0.6626877727463576,-0.41918807795533464,-0.26657106544895814,1.07583472936159,136.5,5570.944586621654,15774.025926071477,11066.81891521088,19603.60659682837,0.3,0.27012039179115066,0.24410466585579468,69.11853938191237,1.556800388823754,0.7547646852731847,False,False,False,False,False,False,0,6,False,True,underpowered,False
us_stocks,4h,long,LINEARREG_100~MINMAX|vote,20,3.9367431513584585,-0.5495252374999999,0.4513850620350552,-2.4348401563068256,4,0.524446637696801,0.8,-0.38345768637658373,-21.674094085064105,-9618.68275841295,0.0,0.023347396971942498,0.6626877727463576,-0.4255422177541121,-0.26657106544895814,1.0596792483609883,135.5,5840.070219866119,15774.025926071477,10717.400062598539,19603.60659682837,0.25,0.27084960909790806,0.2441040747263307,68.95443953636763,1.5749652706498107,0.6992912694878239,False,False,False,False,False,False,0,6,False,True,underpowered,False
us_stocks,4h,long,TSF_100~MINMAX|vote,20,3.9367431513584585,-0.5507438375,0.4728408257021108,-2.329510514166,4,0.527122800041656,0.8,-0.3707095310634304,-18.588866934525484,-9110.515124588128,0.0,0.0028012386500605724,0.6626877727463576,-0.4104286359844798,-0.26657106544895814,1.0777481134207565,137.5,5730.3300247103725,15774.025926071477,10991.370879310627,19603.60659682837,0.3,0.2704280155642024,0.24817736989181444,69.62650518423902,1.5568003888237543,0.73253080148501,False,False,False,False,False,False,0,6,False,True,underpowered,False
us_stocks,4h,long,turn_of_month,20,3.9367431513584585,-0.550857025,0.31302574657654625,-3.5195636846140084,4,0.18959649975692758,0.8,-0.26625035331091734,-1.311981665050228,-7549.705393348801,0.0,0.16036942869138826,0.6626877727463576,-0.34696653388318555,-0.26657106544895814,1.217791285973464,49.0,6564.9287432368055,15774.025926071477,12932.857875387754,19603.60659682837,0.05,0.18959649975692758,0.0,25.147691374956576,2.0,0.4849433224905593,False,False,False,False,False,False,0,6,False,True,underpowered,False
us_stocks,4h,long,ADXR~ADX|and,20,3.9367431513584585,-0.5526343125000001,0.3427593541146602,-3.224619873190287,4,0.7537078004498259,0.8,-0.23634811530356303,-2.992568112298134,-7820.153735844826,0.0,0.18557930318170596,0.6626877727463576,-0.45059295980965913,-0.26657106544895814,1.1287338548742711,115.0,3258.215656638494,15774.025926071477,11714.119362978698,19603.60659682837,0.15,0.3505104521147302,0.4036964980544747,58.07295275193483,1.2018291084653419,0.5310069916515154,False,False,False,False,False,False,0,6,False,True,underpowered,False
us_stocks,4h,long,ADXR~ADX|vote,20,3.9367431513584585,-0.5526343125000001,0.3427593541146602,-3.224619873190287,4,0.7537078004498259,0.8,-0.23634811530356303,-2.992568112298134,-7820.153735844826,0.0,0.18557930318170596,0.6626877727463576,-0.4505929598096594,-0.26657106544895814,1.1287338548742711,115.0,3258.2156566384833,15774.025926071477,11714.119362978698,19603.60659682837,0.15,0.3505104521147302,0.4036964980544747,58.07295275193483,1.2018291084653419,0.5310069916515154,False,False,False,False,False,False,0,6,False,True,underpowered,False
us_stocks,4h,long,donchian_s2,20,3.9367431513584585,-0.5550924677631579,0.204193127166489,-5.436935860339344,4,0.40257971446694496,0.8,-0.2813064904651149,-0.8371851222556026,-7423.7275326487315,0.0,0.15810869299469135,0.6626877727463576,-0.3078967224005598,-0.26657106544895814,1.3587399188998588,8.5,3999.232680000471,15774.025926071477,11761.170563375206,19603.60659682837,0.05,0.40257971446694496,0.0,4.219936893449873,2.0,0.3163384948389219,False,False,False,False,False,False,0,6,False,True,underpowered,False
us_stocks,4h,short,HT_TRENDMODE,20,3.9367431513584585,-0.563131275,0.15796717573459426,-7.129725177161299,4,1.0,0.8,-0.22036082075898497,-0.9838179453594642,-8646.181858593623,0.0,0.06748557488011586,0.6626877727463576,-0.40118489581543465,-0.26657106544895814,1.0840288268431264,226.0,3469.8186336899953,15774.025926071477,10889.16150213404,19603.60659682837,0.1,0.7042812685187485,0.2957187314812515,114.2433686815892,1.002912545137238,0.24472468441649878,False,False,False,False,False,False,0,6,False,True,underpowered,False
us_stocks,4h,long,ADX~MININDEX|gate,20,3.9367431513584585,-0.5688846125,0.380237271218644,-2.9922611777469865,4,0.855093360623022,0.8,-0.4045077407968414,-4.015119533776846,-9257.572302606826,0.0,0.0061097728055734615,0.6626877727463576,-0.4387051383788566,-0.26657106544895814,1.0591134923872838,140.0,1776.1212720649742,15774.025926071477,10273.750766055979,19603.60659682837,0.15,0.40408451543462676,0.44835986342588985,71.07523455263771,1.0918121823459355,0.5890682400925835,False,False,False,False,False,False,0,6,False,True,underpowered,False
us_stocks,4h,long,ADXR~MAXINDEX|gate,20,3.9367431513584585,-0.5714315750000001,0.2524016619758888,-4.527954138864484,4,0.8592273654163727,0.8,-0.24681870197515754,-17.415376316663608,-6955.497140458965,0.0,0.04722698820996114,0.6626877727463576,-0.42023537334041255,-0.26657106544895814,1.088705698226564,125.0,6807.366542392973,15774.025926071477,10930.233777467569,19603.60659682837,0.1,0.4364218680172799,0.42426437484985313,63.15470285871113,1.0971835974389637,0.39102374772483833,False,False,False,False,False,False,0,6,False,True,underpowered,False
us_stocks,4h,long,supertrend_adx,20,3.9367431513584585,-0.5846549090127279,0.27452050371033704,-4.25946259831748,4,0.09188045701882755,0.8,-0.12684556419805088,-2.1141569724923848,-8376.307854074828,0.0,0.2609431236315181,0.6626877727463576,-0.17115053184335355,-0.26657106544895814,1.8201190341364732,9.0,4200.2603237546,15774.025926071477,12948.021655770273,19603.60659682837,0.25,0.09188045701882755,0.0,4.579192444670794,2.0,0.4252905283895501,False,False,False,False,False,False,0,6,False,False,unrankable,False
us_stocks,4h,long,ADXR~HT_PHASOR|and,20,3.9367431513584585,-0.5892955125000001,0.08665974373816225,-13.60021359584272,4,0.5114304369271385,0.8,-0.2642311324096666,-13.531957620502174,-7280.997333784153,0.0,0.20751812963130545,0.6626877727463576,-0.45832601475754253,-0.26657106544895814,1.1107837958073443,253.5,1402.5800941442376,15774.025926071477,11974.430231486187,19603.60659682837,0.1,0.25880871829251184,0.2510335893507344,128.61486837110039,1.4977731055786918,0.13425433694888794,False,False,False,False,False,False,0,6,False,True,underpowered,False
us_stocks,4h,long,ADXR~HT_PHASOR|vote,20,3.9367431513584585,-0.5892955125000001,0.08665974373816225,-13.60021359584272,4,0.5114304369271385,0.8,-0.2642311324096666,-13.531957620502174,-7280.997333784142,0.0,0.20751812963130545,0.6626877727463576,-0.4583260147575426,-0.26657106544895814,1.1107837958073445,253.5,1402.580094144242,15774.025926071477,11974.430231486198,19603.60659682837,0.1,0.25880871829251184,0.2510335893507344,128.61486837110039,1.4977731055786918,0.13425433694888794,False,False,False,False,False,False,0,6,False,True,underpowered,False
us_stocks,4h,short,MAXINDEX~MININDEX|and,20,3.9367431513584585,-0.5898826875,0.47668955854119804,-2.4749133977476,4,1.0,0.8,-0.08761101750861985,-0.8251844864457979,-6414.929761512658,0.0,0.09684601593382214,0.6626877727463576,-0.4315332961253604,-0.26657106544895814,1.138977713010685,123.0,8380.288543858407,15774.025926071477,11412.248884599834,19603.60659682837,0.15,0.7177244494929528,0.2822755505070472,62.150128666150195,1.0011899532097415,0.7384933055626389,False,False,False,False,False,False,0,6,False,True,underpowered,False
us_stocks,4h,short,MAXINDEX~MININDEX|gate,20,3.9367431513584585,-0.5898826875,0.47668955854119804,-2.4749133977476,4,1.0,0.8,-0.08761101750861985,-0.8251844864457979,-6414.929761512658,0.0,0.09684601593382214,0.6626877727463576,-0.4315332961253604,-0.26657106544895814,1.138977713010685,123.0,8380.288543858407,15774.025926071477,11412.248884599834,19603.60659682837,0.15,0.7177244494929528,0.2822755505070472,62.150128666150195,1.0011899532097415,0.7384933055626389,False,False,False,False,False,False,0,6,False,True,underpowered,False
us_stocks,4h,short,MININDEX~MAXINDEX|gate,20,3.9367431513584585,-0.5898826875,0.47668955854119804,-2.4749133977476,4,1.0,0.8,-0.08761101750861985,-0.8251844864457979,-6414.929761512658,0.0,0.09684601593382214,0.6626877727463576,-0.4315332961253604,-0.26657106544895814,1.138977713010685,123.0,8380.288543858407,15774.025926071477,11412.248884599834,19603.60659682837,0.15,0.7177244494929528,0.2822755505070472,62.150128666150195,1.0011899532097415,0.7384933055626389,False,False,False,False,False,False,0,6,False,True,underpowered,False
us_stocks,4h,long,TSF_100~ADX|and,20,3.9367431513584585,-0.5916669250000002,0.4130198125061911,-2.8650776891780767,4,0.52676399026764,0.8,-0.41385726975358184,-8.917324390768698,-9224.08146395061,0.0,-0.09746591848380229,0.6626877727463576,-0.4370030769780836,-0.26657106544895814,1.027164823848409,132.5,5363.067324138422,15774.025926071477,10447.301867168215,19603.60659682837,0.1,0.25832328208733313,0.27418570734078757,67.31586804617982,1.5303887886906398,0.6398553547805425,False,False,False,False,False,False,0,6,False,True,underpowered,False
us_stocks,4h,long,TSF_100~ADX|vote,20,3.9367431513584585,-0.5916669250000002,0.4130198125061911,-2.8650776891780767,4,0.52676399026764,0.8,-0.41385726975358184,-8.917324390768698,-9224.08146395061,0.0,-0.09746591848380229,0.6626877727463576,-0.43700307697808366,-0.26657106544895814,1.0271648238484086,132.5,5363.067324138423,15774.025926071477,10447.301867168204,19603.60659682837,0.1,0.25832328208733313,0.27418570734078757,67.31586804617982,1.5303887886906398,0.6398553547805425,False,False,False,False,False,False,0,6,False,True,underpowered,False
us_stocks,4h,long,LINEARREG_100~ADX|and,20,3.9367431513584585,-0.598322325,0.3802489919430458,-3.1470028201395865,4,0.5252931358946427,0.8,-0.41953073251025685,-9.8890022706771,-9199.276607589534,0.0,-0.08101870022453589,0.6626877727463576,-0.42569726689714626,-0.26657106544895814,1.0706861684392686,132.5,5288.892764929363,15774.025926071477,11067.539563345365,19603.60659682837,0.1,0.2596646166287161,0.27345649003403016,67.19461388295788,1.5304891799234595,0.5890863979824554,False,False,False,False,False,False,0,6,False,True,underpowered,False
us_stocks,4h,long,LINEARREG_100~ADX|vote,20,3.9367431513584585,-0.598322325,0.3802489919430458,-3.1470028201395865,4,0.5252931358946427,0.8,-0.41953073251025685,-9.8890022706771,-9199.276607589542,0.0,-0.08101870022453589,0.6626877727463576,-0.4256972668971461,-0.26657106544895814,1.0706861684392686,132.5,5288.892764929372,15774.025926071477,11067.539563345363,19603.60659682837,0.1,0.2596646166287161,0.27345649003403016,67.19461388295788,1.5304891799234595,0.5890863979824554,False,False,False,False,False,False,0,6,False,True,underpowered,False
us_stocks,4h,short,tsmom12,20,3.9367431513584585,-0.6006484625,0.35030229918027556,-3.429314988257552,4,1.0,0.8,-0.32597328225784283,-1.0206836493577915,-10234.911972156377,0.0,0.04570935151434695,0.6626877727463576,-0.4466346029816564,-0.26657106544895814,1.349402478980143,37.0,1709.0324869883589,15774.025926071477,10990.078699137457,19603.60659682837,0.05,0.7395428015564203,0.2604571984435798,18.25911748959124,1.0000000000000127,0.5426926145802632,False,False,False,False,False,False,0,6,False,True,underpowered,False
us_stocks,4h,long,CDL3LINESTRIKE,20,3.9367431513584585,-0.6010084414835164,0.7817585728525922,-1.537580686299278,4,0.007292885871762678,0.8,-0.39763749227711964,-161.94551068596834,-7505.870061971028,0.0,-0.17019344957425342,0.6626877727463576,-0.04620879836309455,-0.26657106544895814,0.24501044048562032,2.5,1483.8840580825204,15774.025926071477,11465.57412520533,19603.60659682837,0.25,0.0029182879377431907,0.0029175785823864226,1.2674688351105772,2.0,1.2111099609242786,False,False,False,False,False,False,0,6,False,False,unrankable,False
us_stocks,4h,long,CDLGAPSIDESIDEWHITE,20,3.9367431513584585,-0.6079490685897436,0.5862461308205645,-2.0740403616440135,4,0.014591439688715954,0.8,-0.4759829557800921,-45.01189052080148,-6681.582985670305,0.0,0.03916228186732447,0.6626877727463576,-0.0838542246702586,-0.26657106544895814,0.7557566017617672,5.0,1733.38429865839,15774.025926071477,11893.75943561233,19603.60659682837,0.15,0.008750607681088965,0.004375305909642272,2.5404461755452132,2.0,0.908219689870906,False,False,False,False,False,False,0,6,False,False,unrankable,False
us_stocks,4h,long,CDLDOJISTAR,20,3.9367431513584585,-0.6093973500000001,0.4292722286788555,-2.8392116204465614,4,0.10838479429552222,0.8,-0.33955142830657126,-11.796634062321672,-7901.501797934628,0.0,0.002789112649755971,0.6626877727463576,-0.250335833534922,-0.26657106544895814,1.015018502063042,36.0,1581.9344132142892,15774.025926071477,10849.179923503412,19603.60659682837,0.15,0.045454545454545456,0.0644298012480871,18.277360093564116,2.0,0.6650337970763229,False,False,False,False,False,False,0,6,False,True,underpowered,False
us_stocks,4h,short,CDLLONGLEGGEDDOJI,20,3.9367431513584585,-0.6147613125,0.3757123422652193,-3.2725106063512466,4,1.0,0.8,-0.14209959225811047,-1.0520435235913599,-9845.192254111058,0.0,0.016822154634368872,0.6626877727463576,-0.4202021974280798,-0.26657106544895814,1.057980663374611,233.5,849.5369232404862,15774.025926071477,10027.752276827097,19603.60659682837,0.1,0.6359650117425955,0.3640349882574045,117.54521269100766,1.0014632665655168,0.5820581647083503,False,False,False,False,False,False,0,6,False,True,underpowered,False
