class,tf,rule,symbol,era,bars,ir,excess_cagr,spread_bps
us_stocks,1d,macd_cross,SEE,2000s,1793,0.21349388714011466,0.11832611722567998,13.454713306555238
us_stocks,1d,macd_cross,SEE,2010s,2526,-0.26339164504301765,-0.021651443970852613,12.85702069965171
us_stocks,1d,macd_cross,SEE,2020s,1001,0.39742306022929336,0.2845100501307072,41.227617438550034
us_stocks,1d,macd_cross,SHW,2000s,1762,-1.021454125897335,-0.20684417230689645,-21.94700147670283
us_stocks,1d,macd_cross,SHW,2010s,2516,-1.087400996336069,-0.1863113815704549,-6.079706231223252
us_stocks,1d,macd_cross,SHW,2020s,1657,-0.34818398623853086,-0.05571696691457073,0.1653849792176683
us_stocks,1d,macd_cross,SIG,2000s,1762,-0.4004827024499426,-0.07818744329297,-7.670956562722152
us_stocks,1d,macd_cross,SIG,2010s,2066,-0.3118526379958439,-0.04845301801539348,-3.066472254903095
us_stocks,1d,macd_cross,SJM,2000s,1762,-0.20682495767467288,-0.02276857902909102,3.9212452622933642
us_stocks,1d,macd_cross,SJM,2010s,2516,-0.5130944559959378,-0.06497222507463407,-3.5966069316641245
us_stocks,1d,macd_cross,SJM,2020s,1657,-0.8222794423371811,-0.13639535705246042,-18.031982504886454
us_stocks,1d,macd_cross,SLB,2000s,1762,-0.6265769752811597,-0.15069014400455294,-8.000521244756271
us_stocks,1d,macd_cross,SLB,2010s,2516,0.3396753226243156,0.09080674504590658,12.225091838112467
us_stocks,1d,macd_cross,SLB,2020s,1657,0.11247586837111505,0.10740862181436639,19.394154826375484
us_stocks,1d,macd_cross,SLG,2000s,1762,-0.31807429240326707,-0.05239559766088475,0.9541624046700424
us_stocks,1d,macd_cross,SLG,2010s,2516,-0.24838295238538505,-0.031170593062766372,1.7286980011329205
us_stocks,1d,macd_cross,SLG,2020s,307,0.48477222949950144,0.41115726238402783,50.358615783649505
us_stocks,1d,macd_cross,SLM,2000s,1762,-0.22333681145884104,0.010825594989898435,-12.126724080608874
us_stocks,1d,macd_cross,SLM,2010s,1089,-0.8556982986474819,-0.2123127753414622,-14.988667875804593
us_stocks,1d,macd_cross,SMCI,2000s,504,-0.3375765943811529,-0.05206309103887685,-0.46190258317010785
us_stocks,1d,macd_cross,SMCI,2010s,2516,-0.5368338037206114,-0.12780003114358118,-13.568452745480343
us_stocks,1d,macd_cross,SMCI,2020s,1657,-0.42215017869046656,-0.10785135448313565,15.584371388033977
us_stocks,1d,macd_cross,SNA,2000s,1762,-0.014475281974430843,0.02447531793749791,10.864441413063597
us_stocks,1d,macd_cross,SNA,2010s,2516,-0.6195869809311935,-0.10528537646657643,-2.7749407942854423
us_stocks,1d,macd_cross,SNA,2020s,1657,-0.699861737251858,-0.1321258838021213,-6.108194529793554
us_stocks,1d,macd_cross,SNPS,2000s,1762,-0.3617276797741652,-0.05640042934753009,-9.482001566972443
us_stocks,1d,macd_cross,SNPS,2010s,2516,-0.77304642237383,-0.11622453724527615,-1.5098485498470842
us_stocks,1d,macd_cross,SNPS,2020s,1657,-0.23664080472846294,-0.025281007263168842,7.972876091189765
us_stocks,1d,macd_cross,SO,2000s,1762,-0.45756954548675477,-0.05602625362744562,-3.470280999070765
us_stocks,1d,macd_cross,SO,2010s,2516,-1.08253608216605,-0.10785561886522066,-7.867227219783662
us_stocks,1d,macd_cross,SO,2020s,1657,-0.09609003650356858,-2.2361110795010575e-05,6.665294572361155
us_stocks,1d,macd_cross,SOLV,2020s,398,-1.3916703444260496,-0.29093842846891005,-34.03553713604527
us_stocks,1d,macd_cross,SPG,2000s,1762,-0.6450927337200558,-0.17550387773210474,-11.594214731550423
us_stocks,1d,macd_cross,SPG,2010s,2516,-0.467540330504029,-0.06577441045191845,-1.7820505265104793
us_stocks,1d,macd_cross,SPG,2020s,1657,-0.1842582890094827,-0.0066120880913693725,7.267785653064477
us_stocks,1d,macd_cross,SPGI,2000s,1762,-0.1382183469044121,-0.002508538266980942,2.2563523164359447
us_stocks,1d,macd_cross,SPGI,2010s,2516,-0.8806330154514221,-0.15930566013051517,-3.536674304819126
us_stocks,1d,macd_cross,SPGI,2020s,1657,-0.0006202285210219533,0.028290381627145145,9.118649064519847
us_stocks,1d,macd_cross,SRE,2000s,1762,-0.819582158309223,-0.143995282301133,-9.968429133221202
us_stocks,1d,macd_cross,SRE,2010s,2516,-1.12724115058865,-0.1493771443112616,-11.879754282108816
us_stocks,1d,macd_cross,SRE,2020s,1657,-0.04882642119641936,0.012727433550479006,5.532050273335464
us_stocks,1d,macd_cross,STE,2000s,1762,-0.12484985003503662,-0.0007648396356829679,1.882141461981158
us_stocks,1d,macd_cross,STE,2010s,2516,-0.9692997526066668,-0.1680452729011468,-9.209352649730784
us_stocks,1d,macd_cross,STE,2020s,1657,-0.10512243187045453,-0.0009243369169587012,5.804770451060516
us_stocks,1d,macd_cross,STJ,2000s,1785,-0.8993601575675082,-0.236884386061734,-30.41648319046999
us_stocks,1d,macd_cross,STJ,2010s,1767,-1.010407767638757,-0.22630653735782036,-13.664018757697445
us_stocks,1d,macd_cross,STLD,2000s,1762,-0.747542799685214,-0.267719208315613,-20.34150645321993
us_stocks,1d,macd_cross,STLD,2010s,2516,-0.18543976841996604,-0.0162917680575676,4.130889700444729
us_stocks,1d,macd_cross,STLD,2020s,1657,-0.5337470040913941,-0.15739063927707764,4.6943555501385195
us_stocks,1d,macd_cross,STT,2000s,1762,-0.6315363453942276,-0.15735008690373875,-29.504274023330716
us_stocks,1d,macd_cross,STT,2010s,2516,-0.13777387115665482,-0.008129283532912535,4.937224189111566
us_stocks,1d,macd_cross,STT,2020s,1657,-0.5340318146442435,-0.12446113571159079,-5.814988211842301
us_stocks,1d,macd_cross,STX,2000s,1510,-0.04655498366169028,0.05137065755071868,8.344018175482763
us_stocks,1d,macd_cross,STX,2010s,2516,0.11436518957952008,0.08589791450444961,23.84787635348411
us_stocks,1d,macd_cross,STX,2020s,1657,-0.799245548163261,-0.2950692970934816,-0.3139770769800421
us_stocks,1d,macd_cross,STZ,2000s,1762,-0.20050131035741137,-0.02033348948866376,-0.38798051957300217
us_stocks,1d,macd_cross,STZ,2010s,2516,-1.1832086767321899,-0.26950902616068007,-16.107346402818177
us_stocks,1d,macd_cross,STZ,2020s,1657,0.2723362959222194,0.08915160242421882,10.48523375528658
us_stocks,1d,macd_cross,SW,2020s,398,-0.3362053791935605,-0.052243737770734766,-13.188565330921072
us_stocks,1d,macd_cross,SWK,2000s,1762,-0.4045104667630275,-0.07048961788042085,-4.935330057908342
us_stocks,1d,macd_cross,SWK,2010s,2516,-0.8551776538117929,-0.15960315207765507,-12.556525242293265
us_stocks,1d,macd_cross,SWK,2020s,1657,-0.4484584985095919,-0.08264324197138273,-18.211412540628253
us_stocks,1d,macd_cross,SWKS,2000s,1762,-0.3566657835907493,-0.06307925203925757,-6.885708289553832
us_stocks,1d,macd_cross,SWKS,2010s,2516,-0.9525787746564404,-0.2549618331522757,-18.717570477237512
us_stocks,1d,macd_cross,SWKS,2020s,1657,-0.09183714865926215,0.02189361133539458,-1.9260980818840345
us_stocks,1d,macd_cross,SYF,2010s,1257,-0.4257264156301482,-0.06523474586433387,-5.199409076421567
us_stocks,1d,macd_cross,SYF,2020s,1657,-0.21334171176663597,-0.015876824894499597,8.186387329142283
us_stocks,1d,macd_cross,SYK,2000s,1762,-0.19399126934335795,-0.01944952789710852,0.9754057297507333
us_stocks,1d,macd_cross,SYK,2010s,2516,-0.9328145175147322,-0.13655468095147816,-7.231347316965212
us_stocks,1d,macd_cross,SYK,2020s,1657,-0.5037575499109597,-0.09055228944682048,-7.7122083792642835
us_stocks,1d,macd_cross,SYY,2000s,1762,-0.1446864681278561,-0.009723664103292728,-0.9310813828525797
us_stocks,1d,macd_cross,SYY,2010s,2516,-0.7357075447489202,-0.09857868616425658,-3.062891485055737
us_stocks,1d,macd_cross,SYY,2020s,1657,-0.32819857919995993,-0.052313131147496805,-7.632028614799667
us_stocks,1d,macd_cross,T,2000s,727,-0.31209454910124595,-0.0386597558801528,-5.41957617583072
us_stocks,1d,macd_cross,TAP,2000s,1762,0.06201664563338694,0.0398475613679139,10.634992839619537
us_stocks,1d,macd_cross,TAP,2010s,2516,-0.8297181491215323,-0.1247114047482345,-16.808072139756245
us_stocks,1d,macd_cross,TAP,2020s,1657,-0.08346377528931931,0.005284000269248357,0.17575506025422552
us_stocks,1d,macd_cross,TDC,2000s,504,-0.27110221772370985,-0.0366324411000305,0.041234305277273745
us_stocks,1d,macd_cross,TDC,2010s,1878,-0.4809202660636463,-0.07921942597054976,-13.673458920858529
us_stocks,1d,macd_cross,TDG,2000s,756,-0.5808930731595651,-0.1592982665800835,-2.4533680178943897
us_stocks,1d,macd_cross,TDG,2010s,2516,-1.3487633965258907,-0.29048821444982664,-14.069800635332767
us_stocks,1d,macd_cross,TDG,2020s,1657,-0.437753994696393,-0.0925063661674086,-1.8391273916709814
us_stocks,1d,macd_cross,TDY,2000s,1762,-0.5252990055531328,-0.11629802288345181,-7.185728393067829
us_stocks,1d,macd_cross,TDY,2010s,2516,-1.0714915644727434,-0.2031576447140755,-10.729938776299702
us_stocks,1d,macd_cross,TDY,2020s,1657,-0.2071927269972421,-0.022240504448419518,4.239483094629614
us_stocks,1d,macd_cross,TECH,2000s,1762,-0.7114972283457754,-0.13834806521701115,-10.925438813971025
us_stocks,1d,macd_cross,TECH,2010s,2516,-0.7161373267610853,-0.11026410433531209,-6.17442385109403
us_stocks,1d,macd_cross,TECH,2020s,1657,-0.06012708113567463,0.02460966830314293,7.50702643584543
us_stocks,1d,macd_cross,TEL,2000s,373,1.1190418807401739,0.520166984563992,56.974522735939985
us_stocks,1d,macd_cross,TER,2000s,1762,-0.264328929054337,-0.030491707453594308,-7.42411128439259
us_stocks,1d,macd_cross,TER,2010s,1001,-0.4980492584968113,-0.10714744295077527,-5.94453763883529
us_stocks,1d,macd_cross,TFC,2000s,1762,-0.5272070539854918,-0.10586557827718224,-17.991824044250023
us_stocks,1d,macd_cross,TFC,2010s,2516,-0.2540368062399706,-0.03226044423851815,3.3022173333819467
us_stocks,1d,macd_cross,TFC,2020s,1657,-0.16662626005162506,-0.004914767455985736,1.0506644729200483
us_stocks,1d,macd_cross,TFX,2000s,1762,0.09456880381179265,0.04378925374984877,9.815990560908487
us_stocks,1d,macd_cross,TFX,2010s,2516,-0.607465168295014,-0.100985963320807,1.8182853186798464
us_stocks,1d,macd_cross,TFX,2020s,1313,-0.009466520188022253,0.023159803771075627,-9.86755363889571
us_stocks,1d,macd_cross,TGT,2000s,1762,-0.42544244766662714,-0.07849800855446365,-5.804128382855519
us_stocks,1d,macd_cross,TGT,2010s,2516,-0.21893707848474075,-0.025369451901246842,6.4932343673999755
us_stocks,1d,macd_cross,TGT,2020s,1657,-0.06452525955511047,0.018044078279957132,6.452135230837247
us_stocks,1d,macd_cross,THC,2000s,1762,0.4739307536268138,0.2502884947592824,29.454438691572044
us_stocks,1d,macd_cross,THC,2010s,1583,-0.42905899190949737,-0.08523341764803583,-6.3035911292173505
us_stocks,1d,macd_cross,TJX,2000s,1762,-1.3274861427375124,-0.25900798621724364,-34.394750737859944
us_stocks,1d,macd_cross,TJX,2010s,2516,-1.3597506170786369,-0.21998579251336703,-15.518856102255164
us_stocks,1d,macd_cross,TJX,2020s,1657,-0.5677898235666543,-0.11145912077942399,-4.034950982596543
us_stocks,1d,macd_cross,TKO,2020s,650,-0.9643468447876197,-0.25278598498809246,-5.665835503326287
us_stocks,1d,macd_cross,TMO,2000s,1762,-0.6789146084260961,-0.1321481906546882,-9.63453850197506
us_stocks,1d,macd_cross,TMO,2010s,2516,-0.7780882676858991,-0.13452286079515274,-3.25556292566771
us_stocks,1d,macd_cross,TMO,2020s,1657,-0.5080750723428538,-0.09099098886309576,-6.414334392725988
us_stocks,1d,macd_cross,TMUS,2000s,504,-0.3552954865522117,-0.03839666156935584,-41.78621635437645
us_stocks,1d,macd_cross,TMUS,2010s,2516,-0.699266408128536,-0.1660841861356137,-8.795336873767532
us_stocks,1d,macd_cross,TMUS,2020s,1657,-0.7488916246207432,-0.143764590999934,-10.46979574295857
us_stocks,1d,macd_cross,TPL,2000s,1762,-0.5671076224019392,-0.15925055108732522,-5.812259656597298
us_stocks,1d,macd_cross,TPL,2010s,2516,-0.5830742069551867,-0.14711610245116624,10.070333989944112
us_stocks,1d,macd_cross,TPL,2020s,1657,-0.41514265544628387,-0.10541590330658246,3.4613548504246454
us_stocks,1d,macd_cross,TPR,2000s,1762,-0.68919169394051,-0.19531797963739317,-11.114780649509362
us_stocks,1d,macd_cross,TPR,2010s,2516,-0.39951654007295684,-0.06431551114387968,-10.980648556277599
us_stocks,1d,macd_cross,TPR,2020s,1657,-0.22525859425101175,-0.01789560077287833,18.390969653380647
us_stocks,1d,macd_cross,TRB,2000s,1281,0.6557696096323032,0.19169205274038026,20.40629126861799
us_stocks,1d,macd_cross,TRGP,2010s,2012,-0.3615399932476167,-0.06419649278541206,-4.9491858494571535
us_stocks,1d,macd_cross,TRGP,2020s,1657,-0.21578627785927812,0.021652224048456015,20.52110372582177
us_stocks,1d,macd_cross,TRIP,2010s,1756,-0.09628729759882179,0.010168852540501705,-0.2641490458587994
us_stocks,1d,macd_cross,TRMB,2000s,1762,-0.8366123346914811,-0.27128890437263653,-19.52991080842815
us_stocks,1d,macd_cross,TRMB,2010s,2516,-0.38897833399614457,-0.06903205431160409,-0.1131577446990262
us_stocks,1d,macd_cross,TRMB,2020s,1657,-0.32287748786410125,-0.05271624333065006,-5.364355644857962
us_stocks,1d,macd_cross,TROW,2000s,1762,-0.8067366342551887,-0.2223137383971232,-17.29976447843909
us_stocks,1d,macd_cross,TROW,2010s,2516,-0.5617284672727176,-0.0930551940318809,-6.087298625351057
us_stocks,1d,macd_cross,TROW,2020s,1657,-0.18586424530046927,-0.015147715914171522,-0.6548856597122495
us_stocks,1d,macd_cross,TRV,2000s,1762,-0.23828204272040251,-0.030768131129795373,1.436123586244021
us_stocks,1d,macd_cross,TRV,2010s,2516,-0.4746739365718831,-0.059044802494085946,1.5570351387543313
us_stocks,1d,macd_cross,TRV,2020s,1657,-0.5855353224457852,-0.11625829736946058,-2.5445024829800005
us_stocks,1d,macd_cross,TSCO,2000s,1762,-0.25139248955438215,-0.035538813424250915,7.060779512995108
us_stocks,1d,macd_cross,TSCO,2010s,2516,-0.6397072889611536,-0.12278493147749492,0.5584534204185589
us_stocks,1d,macd_cross,TSCO,2020s,1657,-0.6299329216053284,-0.11979073526416295,-10.230118253982505
us_stocks,1d,macd_cross,TSLA,2010s,2264,-0.6244928377021496,-0.19175279182500748,-0.038969099566191476
us_stocks,1d,macd_cross,TSLA,2020s,1657,-0.03260830085882738,0.14839816050827515,42.42273637598253
us_stocks,1d,macd_cross,TSN,2000s,1762,-0.02414241260199696,0.03606640281754814,7.192173043625681
us_stocks,1d,macd_cross,TSN,2010s,2516,-0.7500174629119795,-0.14455330119062015,-3.470852976809292
us_stocks,1d,macd_cross,TSN,2020s,1657,0.21062670908779355,0.07454071558804853,8.368230144840943
us_stocks,1d,macd_cross,TT,2000s,1762,0.07613303539707314,0.06539908650754,15.923663913538713
us_stocks,1d,macd_cross,TT,2010s,2516,-0.4391234963854074,-0.07586912760891362,3.498588151459597
us_stocks,1d,macd_cross,TT,2020s,1657,-0.5750346379802763,-0.12548382351518206,4.4927235727731025
us_stocks,1d,macd_cross,TTD,2010s,754,-0.946112316354331,-0.5926469407436679,12.28947676971917
us_stocks,1d,macd_cross,TTD,2020s,1657,-0.3769634157318206,-0.061727995571542627,-14.797062979919426
us_stocks,1d,macd_cross,TTWO,2000s,1762,-0.1059671868382952,0.027806678404161622,0.887044533035903
us_stocks,1d,macd_cross,TTWO,2010s,2516,-0.8904771779081643,-0.22607904285322222,-12.041333524410646
us_stocks,1d,macd_cross,TTWO,2020s,1658,-0.37844597567177957,-0.06849447060711467,-3.077018231155433
us_stocks,1d,macd_cross,TXN,2000s,1762,-0.7718898436763918,-0.16396888766952644,-20.15385631139409
us_stocks,1d,macd_cross,TXN,2010s,2516,-0.6441531377387709,-0.11213830866676133,-1.0186860898822245
us_stocks,1d,macd_cross,TXN,2020s,1657,-0.1772395651325658,-0.01411361150267898,9.62978352595465
us_stocks,1d,macd_cross,TXT,2000s,1762,0.16067161517030856,0.12685705896013966,19.507776061179417
us_stocks,1d,macd_cross,TXT,2010s,2516,-0.21314356892230626,-0.024028335920823096,3.1073803394318507
us_stocks,1d,macd_cross,TXT,2020s,1657,-0.6086258404419407,-0.13462453346775627,-13.729845713385608
us_stocks,1d,macd_cross,TYL,2000s,1762,-0.943934350953059,-0.2526463062416855,-19.19469688887239
us_stocks,1d,macd_cross,TYL,2010s,2516,-1.2150955943828876,-0.2517963244191732,-12.477560692522344
us_stocks,1d,macd_cross,TYL,2020s,1657,-0.4168777110906745,-0.07032780492793889,-11.6236275292083
us_stocks,1d,macd_cross,UA,2010s,754,-0.05780501880155796,0.04408806252437214,-1.4393664508201358
us_stocks,1d,macd_cross,UA,2020s,622,0.2821942590713156,0.18145083789611227,4.020911227561486
us_stocks,1d,macd_cross,UAA,2000s,756,-0.22091073033266279,0.005901178272846419,-15.457957713304864
us_stocks,1d,macd_cross,UAA,2010s,2516,-0.6153983821101788,-0.162602225861473,-9.732691626853892
us_stocks,1d,macd_cross,UAA,2020s,622,0.3663719089319201,0.2232802870537578,10.931762362727236
us_stocks,1d,macd_cross,UAL,2000s,756,0.05564902253228839,0.2649447858552352,27.872550658112317
us_stocks,1d,macd_cross,UAL,2010s,2516,-0.44899541711346497,-0.10089331618407904,0.688751068329877
us_stocks,1d,macd_cross,UAL,2020s,1657,-0.32678403739121675,-0.047666584250509736,-4.6163932116137865
us_stocks,1d,macd_cross,UBER,2020s,1656,-0.07400962329009364,0.05427533975624943,15.451723224823533
us_stocks,1d,macd_cross,UDR,2000s,1762,-0.4809985978457816,-0.10267139116144741,-10.224008099703491
us_stocks,1d,macd_cross,UDR,2010s,2516,-0.626747131249222,-0.09660918635409899,-2.9832587374591286
us_stocks,1d,macd_cross,UDR,2020s,1657,-0.4572527899675494,-0.07222739803740519,-11.525252653602257
us_stocks,1d,macd_cross,UHS,2000s,1762,-0.004366707973397217,0.026916425212182737,6.864270438995857
us_stocks,1d,macd_cross,UHS,2010s,2516,-0.6019861244526732,-0.11348460772145597,-3.767222798570401
us_stocks,1d,macd_cross,UHS,2020s,1657,-0.008132441852090078,0.03833927389502301,7.8943209141367445
us_stocks,1d,macd_cross,ULTA,2000s,251,-1.378503059651024,-0.8843163562369103,-18.48825010114776
us_stocks,1d,macd_cross,ULTA,2010s,2516,-0.9135577617632826,-0.24799986829814347,-12.492348878077776
us_stocks,1d,macd_cross,ULTA,2020s,1657,-0.24178528943995198,-0.029522616027382043,3.031611600428413
us_stocks,1d,macd_cross,UNH,2000s,1762,-0.07324334487498589,0.027572061134471637,5.994811490501679
us_stocks,1d,macd_cross,UNH,2010s,2516,-1.0398620775418197,-0.1970829295311829,-7.5629406417341425
us_stocks,1d,macd_cross,UNH,2020s,1657,-0.23995821448435364,-0.02979387256734256,0.9517253893900245
us_stocks,1d,macd_cross,UNM,2000s,1762,-0.10812017420308712,0.04165551593964478,7.824867337219998
us_stocks,1d,macd_cross,UNM,2010s,2516,-0.20093300190401062,-0.02113122394156952,1.3365958528208919
us_stocks,1d,macd_cross,UNM,2020s,433,-0.4863855990499373,-0.10315175205044425,-28.375593478567954
us_stocks,1d,macd_cross,UNP,2000s,1762,-0.41113260731240747,-0.07464406502379317,-1.2075149184180243
us_stocks,1d,macd_cross,UNP,2010s,2516,-1.1183844023457097,-0.19841815889233816,-12.684686614079064
us_stocks,1d,macd_cross,UNP,2020s,1657,-0.36288324516986714,-0.056678542096910034,-0.9482440796613454
us_stocks,1d,macd_cross,UPS,2000s,1762,0.2855914118617135,0.06882720166920864,10.884031977435031
us_stocks,1d,macd_cross,UPS,2010s,2516,-0.38985229374002145,-0.047845830340198514,1.0446687566059927
us_stocks,1d,macd_cross,UPS,2020s,1657,-0.09369624571316013,0.0020125486574693596,2.071528008160512
us_stocks,1d,macd_cross,URBN,2000s,1762,-1.3175662701438913,-0.44900710930898524,-31.532651130741545
us_stocks,1d,macd_cross,URBN,2010s,1815,-0.1309413643172091,-0.002597902376342387,-4.354252007574399
us_stocks,1d,macd_cross,URI,2000s,1762,0.1119816618824503,0.12369965711589703,16.164817509336455
us_stocks,1d,macd_cross,URI,2010s,2516,-0.3735083231354122,-0.08801177981454233,9.751020606425566
us_stocks,1d,macd_cross,URI,2020s,1657,-0.5658074296802589,-0.16749038115523973,1.957490936528104
us_stocks,1d,macd_cross,USB,2000s,1762,-0.6048389157148014,-0.12942862749641404,-15.45250150400305
us_stocks,1d,macd_cross,USB,2010s,2516,-0.20992313408755442,-0.023065907231558658,5.689579937043961
us_stocks,1d,macd_cross,USB,2020s,1657,-0.25974144264126636,-0.034907391418165234,-1.6083932772401506
us_stocks,1d,macd_cross,V,2000s,251,-1.5487827447816134,-0.561140032392937,-32.41297698447419
us_stocks,1d,macd_cross,V,2010s,2516,-1.2187657087889856,-0.22869177964507226,-14.407306893054477
us_stocks,1d,macd_cross,V,2020s,1657,-0.5184571057088896,-0.09079810857588155,-5.303258788723955
us_stocks,1d,macd_cross,VEEV,2010s,1509,-0.5779326073641174,-0.1370073505201872,1.2318902085668282
us_stocks,1d,macd_cross,VEEV,2020s,1657,-0.486216451108975,-0.10181062673041674,-11.207936165679612
us_stocks,1d,macd_cross,VFC,2000s,1762,-0.6686974665636066,-0.13216189191928163,-9.984081423161912
us_stocks,1d,macd_cross,VFC,2010s,2516,-0.8936598374980907,-0.15371984420170537,-5.9340944666503495
us_stocks,1d,macd_cross,VFC,2020s,1070,0.1829463247985084,0.09227815191664102,-13.417348530456731
us_stocks,1d,macd_cross,VICI,2010s,251,-2.2190634690298765,-0.2991408818957928,-8.865290783733629
us_stocks,1d,macd_cross,VICI,2020s,1657,-0.18715458339882965,-0.01412825805206408,1.0229215461196997
us_stocks,1d,macd_cross,VLO,2000s,1762,-0.36990504715404954,-0.0710829386193812,-3.860443718919879
us_stocks,1d,macd_cross,VLO,2010s,2516,-0.499713619866816,-0.10840032846010716,0.9478239814236636
us_stocks,1d,macd_cross,VLO,2020s,1657,-0.1859564583492858,-0.008892981876516437,14.849680915212971
us_stocks,1d,macd_cross,VLTO,2020s,650,-0.3878664025804333,-0.05175657904534381,-1.3602427266211636
us_stocks,1d,macd_cross,VMC,2000s,1762,-0.183581811854166,-0.01413325596374948,3.4650694914887707
us_stocks,1d,macd_cross,VMC,2010s,2516,-0.3697776514822772,-0.06272921303135992,-0.1704665002042209
us_stocks,1d,macd_cross,VMC,2020s,1657,-0.17583709951469603,-0.01487163944559966,6.675058718540192
us_stocks,1d,macd_cross,VNO,2000s,1762,-0.4134109480170949,-0.08974227045242622,-2.7425802467665577
us_stocks,1d,macd_cross,VNO,2010s,2516,-0.2084106161567241,-0.02159560768360347,1.3476447002711271
us_stocks,1d,macd_cross,VNO,2020s,756,0.18608048884990508,0.11510553924521916,-4.464295117413042
us_stocks,1d,macd_cross,VRSK,2010s,2516,-1.0588456725743909,-0.16230348076287893,-11.021881639015369
us_stocks,1d,macd_cross,VRSK,2020s,1657,-0.16338368287037372,-0.012934991085152614,0.9615088234503697
us_stocks,1d,macd_cross,VRSN,2000s,1762,-0.3504696660542097,-0.06853267527454054,2.4167257429304474
us_stocks,1d,macd_cross,VRSN,2010s,2516,-0.9528725363705889,-0.1772119408369932,-8.119337972641574
us_stocks,1d,macd_cross,VRSN,2020s,1657,0.02746540909409562,0.030736571206347874,9.297669469678976
us_stocks,1d,macd_cross,VRT,2010s,251,-3.1476700562821254,-0.11077601027897854,-5.950389967066121
us_stocks,1d,macd_cross,VRT,2020s,1657,-0.7562733494329059,-0.3482261393532713,-3.4075397797615627
us_stocks,1d,macd_cross,VRTX,2000s,1762,-0.6735252644737227,-0.18474387640464018,-15.396073988718554
us_stocks,1d,macd_cross,VRTX,2010s,2516,-0.49855741621825955,-0.1372011389998704,-7.700300747565951
us_stocks,1d,macd_cross,VRTX,2020s,1657,-0.8867234626132845,-0.18338396229655574,-19.767706346365717
us_stocks,1d,macd_cross,VST,2010s,754,-0.3650089689140998,-0.05392258325533428,3.063609973122445
us_stocks,1d,macd_cross,VST,2020s,1657,-0.9853987630736362,-0.327323285724721,-22.03510082458877
us_stocks,1d,macd_cross,VTR,2000s,1762,-0.645124262373634,-0.17967820054390438,-6.522048777810011
us_stocks,1d,macd_cross,VTR,2010s,2516,-0.07428956256456458,0.0016857525683340313,4.736328051183258
us_stocks,1d,macd_cross,VTR,2020s,1657,-0.11124503887795152,0.019323063319811595,8.84287972948438
us_stocks,1d,macd_cross,VTRS,2000s,1762,-0.17861049930173314,-0.010659691792281878,-0.1576346240061261
us_stocks,1d,macd_cross,VTRS,2010s,2516,0.014942053398358234,0.032961162396254684,5.819035853218535
us_stocks,1d,macd_cross,VTRS,2020s,1657,-0.04177284393538657,0.02361041607911951,3.6322897543995736
us_stocks,1d,macd_cross,VZ,2000s,1762,-0.2789558579153688,-0.03447825772418556,-3.641309516915989
us_stocks,1d,macd_cross,VZ,2010s,2516,-0.384621802891014,-0.04355152061434109,3.1509611013645618
us_stocks,1d,macd_cross,VZ,2020s,1657,-0.18413576734524623,-0.016801393115547736,-0.9548904244973927
us_stocks,1d,macd_cross,WAB,2000s,1762,-0.7067887650766543,-0.18111136475266754,-15.163458032619392
us_stocks,1d,macd_cross,WAB,2010s,2516,-0.32145995392213106,-0.050981413333308856,3.70823707405536
us_stocks,1d,macd_cross,WAB,2020s,1657,-0.872622773516211,-0.20874242690722244,-13.204895200395281
us_stocks,1d,macd_cross,WAT,2000s,1762,-0.28528033689408805,-0.044943577539534596,4.674325861185647
us_stocks,1d,macd_cross,WAT,2010s,2516,-0.7571533717482694,-0.12466745787667843,-7.535022158047076
us_stocks,1d,macd_cross,WAT,2020s,1657,-0.30732033150273014,-0.04915747583871055,-1.2619635621284089
us_stocks,1d,macd_cross,WBD,2000s,1007,-0.6134841501250874,-0.16112915320387078,-9.274156320355015
us_stocks,1d,macd_cross,WBD,2010s,2516,-0.24081930472466095,-0.030269091590713337,1.4100981922362317
us_stocks,1d,macd_cross,WBD,2020s,1657,0.024156270619645245,0.07867652519964763,9.793600115195154
us_stocks,1d,macd_cross,WDAY,2010s,1761,-0.5725671533585794,-0.12677357658197974,-5.7303837749287885
us_stocks,1d,macd_cross,WDAY,2020s,1657,-0.4752827067874996,-0.09126322351598093,-14.256278711013056
us_stocks,1d,macd_cross,WDC,2000s,1762,-0.7317266437858657,-0.24089317423746515,-11.825508622055347
us_stocks,1d,macd_cross,WDC,2010s,2516,-0.1158791386268724,0.005658478905130826,5.278466793511674
us_stocks,1d,macd_cross,WDC,2020s,1657,-0.6710244125646901,-0.24270122021835427,-5.818776205705003
us_stocks,1d,macd_cross,WEC,2000s,1762,-0.7414108871057056,-0.09577002535865264,-4.80545010571938
us_stocks,1d,macd_cross,WEC,2010s,2516,-0.9996866128638143,-0.1192488885565417,-4.5061081768049025
us_stocks,1d,macd_cross,WEC,2020s,1657,-0.23271374772735104,-0.02694798197358761,0.021379805679916417
us_stocks,1d,macd_cross,WELL,2000s,1762,-0.6200802647960688,-0.12995196886035498,-8.72601442321077
us_stocks,1d,macd_cross,WELL,2010s,2516,-0.13680032407636578,-0.010049227449980158,6.8743376789978825
us_stocks,1d,macd_cross,WELL,2020s,1657,-0.17499992932591404,-0.012242679837523918,12.939417977818811
us_stocks,1d,macd_cross,WFC,2000s,1762,-0.7874257210683862,-0.21341601921491382,-31.20941919359349
