class,tf,rule,symbol,floor,mode,cagr,excess_cagr,ir,vol,max_dd,mar,turnover_yr,weight
us_stocks,1d,ibs,AAL,1.0,floor,-0.060064622805238166,0.0,,0.6566794311303079,-0.9720413560417429,-0.06179225033163998,0.0,1.0
us_stocks,1d,ibs,AAL,0.5169779286926995,const,0.020665716036368798,0.08073033884160696,-0.2277768010629696,0.3394887721208468,-0.821125280524561,0.025167555458975612,0.0,0.5169779286926995
us_stocks,1d,ibs,AAP,0.0,floor,0.10119102035235295,0.02740704536186178,-0.013448920376834598,0.23906323999059598,-0.5141690932996194,0.19680494543725205,56.57969960141771,0.4898980180873581
us_stocks,1d,ibs,AAP,0.25,floor,0.10015395909437208,0.026369984103880917,-0.01344892037683442,0.24612246317539455,-0.5671713623716073,0.17658500717592968,42.43477470106328,0.6174235135655186
us_stocks,1d,ibs,AAP,0.5,floor,0.09529562173786732,0.021511646747376156,-0.013448920376834712,0.26606237977467356,-0.6212529721475539,0.15339262105813095,28.289849800708854,0.744949009043679
us_stocks,1d,ibs,AAP,0.75,floor,0.08653459289028298,0.012750617899791816,-0.013448920376834343,0.2962937762935948,-0.6737386162830479,0.12843941374132023,14.144924900354427,0.8724745045218395
us_stocks,1d,ibs,AAP,1.0,floor,0.07378397499049116,0.0,,0.3340339843434976,-0.7241367796645003,0.10189231794672272,0.0,1.0
us_stocks,1d,ibs,AAP,0.4898980180873581,const,0.05048924021541956,-0.0232947347750716,-0.3834474554866591,0.16364258690370312,-0.44291390516489026,0.11399335091234755,0.0,0.4898980180873581
us_stocks,1d,ibs,AAPL,0.0,floor,0.23516995365585736,-0.12370760868943331,-0.5295815124904689,0.23118763504990153,-0.4262126897577162,0.5517666632345966,59.41899776318331,0.4401010951979781
us_stocks,1d,ibs,AAPL,0.25,floor,0.2713538431390865,-0.08752371920620416,-0.5295815124904688,0.23823349301699306,-0.4217671028858606,0.6433736564146416,44.564248322387485,0.5800758213984836
