rule,symbol,scenario,ir_union,ret_pct,bench_pct,years_oos
SUB,ETH/USD,kraken,-5.503576197048017,-99.99999177432683,46.82026269964654,3.5781930759196974
SUB,ETH/USD,coinbase,-11.880644347806479,-99.99999999999999,46.82026269964654,3.5781930759196974
SUB,XRP/USD,gross,0.05164439073884539,278.5448307301703,214.7212634936457,3.576451983779322
SUB,XRP/USD,binance,-1.5721305518312807,-99.20620525150552,214.7212634936457,3.576451983779322
SUB,XRP/USD,kraken,-3.983968271172939,-99.9999256986321,214.7212634936457,3.576451983779322
SUB,XRP/USD,coinbase,-8.80419352009861,-99.99999999999974,214.7212634936457,3.576451983779322
SUB,BNB/USD,gross,0.1741563807426524,259.49916968928096,127.98769634427396,3.577695448066847
SUB,BNB/USD,binance,-2.2855921261822463,-99.40355451867728,127.98769634427396,3.577695448066847
SUB,BNB/USD,kraken,-5.931301818809861,-99.99996074692994,127.98769634427396,3.577695448066847
SUB,BNB/USD,coinbase,-12.970090827476803,-99.99999999999993,127.98769634427396,3.577695448066847
SUB,SOL/USD,gross,0.17761194265468447,1072.8046951962824,444.52662721893137,3.5729485593727963
SUB,SOL/USD,binance,-1.3408752251954972,-98.38027748530493,444.52662721893137,3.5729485593727963
SUB,SOL/USD,kraken,-3.607597537215504,-99.99991910554826,444.52662721893137,3.5729485593727963
SUB,SOL/USD,coinbase,-8.203950762451594,-99.99999999999993,444.52662721893137,3.5729485593727963
SUB,DOGE/USD,gross,0.40893634730525924,451.78569829020887,-2.665011009874041,3.5777300177365596
SUB,DOGE/USD,binance,-1.0859602531964305,-99.07105277558395,-2.665011009874041,3.5777300177365596
SUB,DOGE/USD,kraken,-3.315134574737494,-99.99993750671578,-2.665011009874041,3.5777300177365596
SUB,DOGE/USD,coinbase,-7.825323768911898,-99.99999999999989,-2.665011009874041,3.5777300177365596
SUB,ADA/USD,gross,0.7039143714456745,1255.0159993238533,-29.612349978020703,3.576821770448599
SUB,ADA/USD,binance,-0.8335096556437345,-97.98456060078996,-29.612349978020703,3.576821770448599
SUB,ADA/USD,kraken,-3.126249473003801,-99.99988746252157,-29.612349978020703,3.576821770448599
SUB,ADA/USD,coinbase,-7.763229193571944,-99.99999999999987,-29.612349978020703,3.576821770448599
